energy_eV,Re_epsilon,Im_epsilon
5.400000000000000355e-01,2.497527210498060768e+01,-6.730797839714108832e-01
5.500000000000000444e-01,2.453927091705958574e+01,-6.085453965892402284e-01
5.600000000000000533e-01,2.411463276085109442e+01,-5.628479731161131205e-01
5.700000000000000622e-01,2.370678487495444742e+01,-5.370859860687968723e-01
5.799999999999999600e-01,2.332078690211469407e+01,-5.300711369918793547e-01
5.899999999999999689e-01,2.296067993381165806e+01,-5.387586153357158958e-01
5.999999999999999778e-01,2.262904290176896538e+01,-5.588184300202099219e-01
6.099999999999999867e-01,2.232677436832399920e+01,-5.852698327561636216e-01
6.199999999999999956e-01,2.205309254948394582e+01,-6.131042843698097933e-01
6.300000000000000044e-01,2.180572499185163693e+01,-6.378329284802513044e-01
6.400000000000000133e-01,2.158124339107287071e+01,-6.559102468780662054e-01
6.500000000000000222e-01,2.137548953060325729e+01,-6.650043001499282846e-01
6.600000000000000311e-01,2.118403544080457834e+01,-6.641034773769159960e-01
6.700000000000000400e-01,2.100262415534043470e+01,-6.534679343959968190e-01
6.800000000000000488e-01,2.082754584058887204e+01,-6.344491908084008980e-01
6.900000000000000577e-01,2.065591616288631371e+01,-6.092124660548441373e-01
7.000000000000000666e-01,2.048583789329031646e+01,-5.804026021622945564e-01
7.099999999999999645e-01,2.031644125882299079e+01,-5.507957432341575865e-01
7.199999999999999734e-01,2.014781190452195503e+01,-5.229757286693725860e-01
7.299999999999999822e-01,1.998082628511112091e+01,-4.990672341116608179e-01
7.399999999999999911e-01,1.981692198921300374e+01,-4.805481765992057896e-01
7.500000000000000000e-01,1.965783446932812595e+01,-4.681530505391071073e-01
7.600000000000000089e-01,1.950533189082156227e+01,-4.618679449490104005e-01
7.700000000000000178e-01,1.936097669110475294e+01,-4.610081505527132140e-01
7.800000000000000266e-01,1.922593663213512372e+01,-4.643614096784559053e-01
7.900000000000000355e-01,1.910086051876479019e+01,-4.703746057152694560e-01
8.000000000000000444e-01,1.898582532179842275e+01,-4.773593141176473709e-01
8.100000000000000533e-01,1.888035315312559703e+01,-4.836920987613275158e-01
8.200000000000000622e-01,1.878348924420397736e+01,-4.879884015072321612e-01
