time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
6.192343875852800439e-01,1.999999999729991929e-01,7.518597503635202073e-02,6.868926723709500524e-14,0.000000000000000000e+00,-8.554138683700096036e-12,3.017615632649661815e-13
6.385854621973200418e-01,1.999999999555557018e-01,7.518597502979448843e-02,8.915772429272319829e-14,0.000000000000000000e+00,-8.790623353033165358e-12,2.888434321455106292e-13
6.579365368093600397e-01,1.999999999316303123e-01,7.518597502080021089e-02,7.126632143534839814e-14,0.000000000000000000e+00,-9.016098115425425255e-12,2.753345256533058605e-13
6.772876114214000376e-01,1.999999999411283536e-01,7.518597502437081304e-02,2.474157388739119865e-14,0.000000000000000000e+00,-9.232713545002183802e-12,2.674730461261407416e-13
6.966386860334400355e-01,1.999999999923010308e-01,7.518597504360814698e-02,-1.269720407775860061e-14,0.000000000000000000e+00,-9.446009596070734396e-12,2.667503418309137621e-13
7.159897606454800334e-01,2.000000000170624459e-01,7.518597505291671479e-02,-3.337207515699190239e-14,0.000000000000000000e+00,-9.660772855196271737e-12,2.707181178110294477e-13
7.353408352575200313e-01,1.999999999902380421e-01,7.518597504283261457e-02,-5.014316689008289747e-14,-0.000000000000000000e+00,-9.879842274706325979e-12,2.774026080267283184e-13
7.546919098695600292e-01,1.999999999801574946e-01,7.518597503904303481e-02,-7.251567570764860186e-14,-0.000000000000000000e+00,-1.010533843785067989e-11,2.869442812084772243e-13
7.740429844816000271e-01,2.000000000224735619e-01,7.518597505495090705e-02,-1.064334107441250060e-13,-0.000000000000000000e+00,-1.034021965011204010e-11,3.011356493323961595e-13
7.933940590936399140e-01,2.000000000732840011e-01,7.518597507405207214e-02,-1.477794856891329964e-13,-0.000000000000000000e+00,-1.058896063550309605e-11,3.218420298594043076e-13
8.127451337056800229e-01,2.000000000773219100e-01,7.518597507557003845e-02,-1.676485325386839905e-13,-0.000000000000000000e+00,-1.085661170309741890e-11,3.479264674263303710e-13
8.320962083177200208e-01,2.000000000398356736e-01,7.518597506147783882e-02,-1.459200739438650089e-13,-0.000000000000000000e+00,-1.114527410624194264e-11,3.731891065510638922e-13
8.514472829297601297e-01,2.000000000334909434e-01,7.518597505909267731e-02,-1.351191374580019953e-13,-0.000000000000000000e+00,-1.145244428474602581e-11,3.944465741849393630e-13
8.707983575418000166e-01,2.000000000763510477e-01,7.518597507520506651e-02,-1.674091858740899974e-13,-0.000000000000000000e+00,-1.177716618995627548e-11,4.181981806191741475e-13
