time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
8.127451337056800229e-01,1.999999307226113243e-01,7.518594900306234396e-02,-8.452191299502990224e-06,-1.698104589375229966e-04,5.145305299856663237e-05,1.199924235957486120e-06
8.320962083177200208e-01,1.999999319957432020e-01,7.518594948167064973e-02,-8.461354126548290176e-06,-1.949836290952960114e-04,4.995062868037384712e-05,2.556386811596307287e-06
8.514472829297601297e-01,1.999999315440020575e-01,7.518594931184766073e-02,-8.215208760467510667e-06,-2.135298727696049949e-04,4.736785299060066075e-05,3.893853881575243785e-06
8.707983575418000166e-01,1.999999286569855705e-01,7.518594822653190679e-02,-7.721680180501970154e-06,-2.250066481552129934e-04,4.373614862078634152e-05,5.171975468208571850e-06
8.901494321538400145e-01,1.999999227876591290e-01,7.518594602007674932e-02,-6.998579554763060168e-06,-2.292808815917799924e-04,3.911849866028367954e-05,6.352469687103417219e-06
9.095005067658800124e-01,1.999999137408602634e-01,7.518594261911477894e-02,-6.072654893075509665e-06,-2.265275075541599910e-04,3.360717689353369408e-05,7.400634929521946674e-06
9.288515813779200103e-01,1.999999017179637517e-01,7.518593809934880079e-02,-4.978253698188479879e-06,-2.172125863384800134e-04,2.732033819969145009e-05,8.286676902149910502e-06
9.482026559899601192e-01,1.999998872129713778e-01,7.518593264648883168e-02,-3.755702762104359919e-06,-2.020621392797899898e-04,2.039763918393236358e-05,8.986798329298359154e-06
9.675537306020000061e-01,1.999998708979558171e-01,7.518592651318706244e-02,-2.449421784686080209e-06,-1.820186124148309964e-04,1.299509624122629387e-05,9.484008439138942172e-06
9.869048052140400040e-01,1.999998535281467538e-01,7.518591998335691362e-02,-1.105828629072539954e-06,-1.581875359845950132e-04,5.279422069966856898e-06,9.768611586746424330e-06
1.006255879826080113e+00,1.999998359252019853e-01,7.518591336588408003e-02,2.287665367790810102e-07,-1.317774521452900083e-04,-2.577893553023361733e-06,9.838357750206797964e-06
1.025606954438120111e+00,1.999998189386410496e-01,7.518590698012835027e-02,1.510176479503490016e-06,-1.040365087625789997e-04,-1.040649016566240266e-05,9.698262424542688955e-06
1.044958029050160109e+00,1.999998032703871886e-01,7.518590108996361931e-02,2.698195477077489815e-06,-7.618924579771339887e-05,-1.804277290488610683e-05,9.360115697806746415e-06
