time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
7.546919098695600292e-01,1.927932249868811454e-01,7.247673301499187037e-02,-2.143508677233620010e-03,-1.998328576691730044e-02,1.550194160718326372e-02,-8.322687812797988256e-04
7.740429844816000271e-01,1.929040377476105572e-01,7.251839084230704557e-02,-2.366640036643820073e-03,-3.250825632509950214e-02,1.603075884521560496e-02,-4.839203576635772372e-04
7.933940590936399140e-01,1.930861492172230576e-01,7.258685198435688157e-02,-2.522247582791470061e-03,-4.387600551683040057e-02,1.626836223595365394e-02,-1.058907292064139791e-04
8.127451337056800229e-01,1.932532077494293343e-01,7.264965427752571869e-02,-2.603630133759120106e-03,-5.369878207610689902e-02,1.619513313307025318e-02,2.912163877975522744e-04
8.320962083177200208e-01,1.933146672790347076e-01,7.267275875082211678e-02,-2.607144167936530175e-03,-6.165923743866109918e-02,1.580057711158883160e-02,6.952516148160193046e-04
8.514472829297601297e-01,1.931905392556919066e-01,7.262609531849399669e-02,-2.532387555240080135e-03,-6.752407464379189816e-02,1.508438318288367330e-02,1.093017104349049314e-03
8.707983575418000166e-01,1.928239236933379508e-01,7.248827357587997455e-02,-2.382202792721999952e-03,-7.115334968505980517e-02,1.405696477287698282e-02,1.471052559269190024e-03
8.901494321538400145e-01,1.921886317012441725e-01,7.224944833655594367e-02,-2.162504410492070012e-03,-7.250498097613969350e-02,1.273929431458196981e-02,1.816587099712880463e-03
9.095005067658800124e-01,1.912903923937682438e-01,7.191177334576757951e-02,-1.881955378356109940e-03,-7.163428765521430430e-02,1.116197140460115783e-02,2.118469146400892705e-03
9.288515813779200103e-01,1.901623461214042576e-01,7.148770705134128989e-02,-1.551527355238119981e-03,-6.868865092855699905e-02,9.363617483921744117e-03,2.367896106646118128e-03
9.482026559899601192e-01,1.888574178508627688e-01,7.099714552940925016e-02,-1.183966538815360006e-03,-6.389765890103130119e-02,7.388802312252152824e-03,2.558846041940870519e-03
9.675537306020000061e-01,1.874401860951658283e-01,7.046436577231454668e-02,-7.931725811544160145e-04,-5.755933917742669936e-02,5.285750240172771078e-03,2.688201147773482125e-03
9.869048052140400040e-01,1.859795364265776907e-01,6.991526392464379736e-02,-3.935235855360960156e-04,-5.002329111611659995e-02,3.104057286431823048e-03,2.755606889159870152e-03
1.006255879826080113e+00,1.845419160632318367e-01,6.937481948081947181e-02,7.868577673181240212e-07,-4.167168930329590015e-02,8.926060587060604106e-04,2.763130375067880326e-03
1.025606954438120111e+00,1.831855234350327211e-01,6.886491096933428091e-02,3.763663977207819754e-04,-3.289923275018150073e-02,-1.302193441525486845e-03,2.714803714821251678e-03
1.044958029050160109e+00,1.819558977966023727e-01,6.840265795649645708e-02,7.211857223266399629e-04,-2.409315499311870043e-02,-3.437781263260677143e-03,2.616138780787687166e-03
1.064309103662200107e+00,1.808833664379443651e-01,6.799946137665319190e-02,1.025059295583069996e-03,-1.561438684201319968e-02,-5.476448127317412769e-03,2.473680681836220099e-03
1.083660178274239883e+00,1.799826616510951383e-01,6.766085953851164181e-02,1.280015750117320054e-03,-7.780877864593090110e-03,-7.386009267864851631e-03,2.294640567087854240e-03
1.103011252886280102e+00,1.792548582101156085e-01,6.738725648175040994e-02,1.480555812231639954e-03,-8.539403210103109704e-04,-9.140219124892273381e-03,2.086613970567229633e-03
1.122362327498320100e+00,1.786911453412418083e-01,6.717533997328772877e-02,1.623767121532149931e-03,4.971711033826049786e-03,-1.071898805668125912e-02,1.857360512750423024e-03
1.141713402110360098e+00,1.782769302055230709e-01,6.701962412899756250e-02,1.709286929012219982e-03,9.573776539767339319e-03,-1.210843317041905218e-02,1.614603429068019007e-03
1.161064476722400096e+00,1.779951145476451613e-01,6.691368120389294682e-02,1.739123111043340076e-03,1.290384932168689956e-02,-1.330076794432908001e-02,1.365824591722771333e-03
1.180415551334439872e+00,1.778277835493716486e-01,6.685077648258945515e-02,1.717369529415410006e-03,1.498461315009140017e-02,-1.429402426088367470e-02,1.118052365730324085e-03
1.199766625946480092e+00,1.777568461221119278e-01,6.682410898441039360e-02,1.649865097367480106e-03,1.590307058099239834e-02,-1.509160750149359832e-02,8.776594942155164190e-04
1.219117700558520090e+00,1.777642100607393083e-01,6.682687730893981104e-02,1.543796629577079979e-03,1.580033949829880158e-02,-1.570169924174958515e-02,6.501867576257265580e-04
1.238468775170560088e+00,1.778321493162173528e-01,6.685241770477505507e-02,1.407260060906589906e-03,1.485874886439189982e-02,-1.613653386770470474e-02,4.402057896191451797e-04
1.257819849782600086e+00,1.779442072535888653e-01,6.689454363118993441e-02,1.248806164490459973e-03,1.328711070698019962e-02,-1.641158293633357412e-02,2.512258997540515321e-04
1.277170924394640084e+00,1.780868895533197216e-01,6.694818217032565133e-02,1.076966086849079959e-03,1.130513683490219981e-02,-1.654468361303562673e-02,8.564829790682314259e-05
1.296521999006680081e+00,1.782513406795532274e-01,6.701000426169245738e-02,8.997780229220560212e-04,9.128000496294379554e-03,-1.655515093556318013e-02,-5.522775824368716252e-05
1.315873073618720079e+00,1.784331568218349151e-01,6.707835438137567385e-02,7.243773034996040363e-04,6.952013779390680409e-03,-1.646291797447625369e-02,-1.711400921893284008e-04
1.335224148230760077e+00,1.786297736795172397e-01,6.715226853215279512e-02,5.567031672514999481e-04,4.942303284815940251e-03,-1.628775268349951649e-02,-2.627373600726365041e-04
1.354575222842800075e+00,1.788365140735954373e-01,6.722998842270412612e-02,4.013158116800280019e-04,3.223225261595720047e-03,-1.604859721779612614e-02,-3.314019609953122378e-04
1.373926297454840073e+00,1.790426346881312247e-01,6.730747531960941388e-02,2.613061610668750015e-04,1.872075950428040043e-03,-1.576306273432282606e-02,-3.790425351069080101e-04
1.393277372066880071e+00,1.792291486164868664e-01,6.737759147742528043e-02,1.383000378340979971e-04,9.164348857664659674e-04,-1.544709364795602072e-02,-4.078822400730981561e-04
1.412628446678920069e+00,1.793691880252908377e-01,6.743023647490459238e-02,3.253773896636230086e-05,3.352418576534929953e-04,-1.511479562325446224e-02,-4.202638739755340178e-04
1.431979521290960067e+00,1.794311963268025722e-01,6.745354724795528389e-02,-5.696889191974390009e-05,6.346671315581380003e-05,-1.477840844648446034e-02,-4.184838938056244413e-04
1.451330595903000065e+00,1.793839979578651378e-01,6.743580397100945589e-02,-1.321996417197259953e-04,0.000000000000000000e+00,-1.444839848521133410e-02,-4.046597805008791265e-04
1.470681670515040063e+00,1.792024549384231280e-01,6.736755652636128300e-02,-1.963168991090489949e-04,0.000000000000000000e+00,-1.413365066786525549e-02,-3.806003374888229478e-04
1.490032745127080060e+00,1.788720405836301819e-01,6.724334389918894261e-02,-2.502152312504410262e-04,0.000000000000000000e+00,-1.384173709085207045e-02,-3.478379469862443417e-04
1.509383819739120058e+00,1.783915700273361882e-01,6.706272066290844269e-02,-2.934514311817810008e-04,0.000000000000000000e+00,-1.357898071587195811e-02,-3.079917491658292795e-04
1.528734894351160056e+00,1.777742384792104224e-01,6.683064729104443158e-02,-3.260567474618319820e-04,0.000000000000000000e+00,-1.335037389660016435e-02,-2.627524622583711153e-04
1.548085968963200054e+00,1.770460350395718918e-01,6.655689386283722420e-02,-3.483569354597580194e-04,0.000000000000000000e+00,-1.315955768248524768e-02,-2.137946321588510973e-04
1.567437043575240052e+00,1.762437563271929408e-01,6.625529332659091386e-02,-3.609216793311379964e-04,0.000000000000000000e+00,-1.300886354597341824e-02,-1.627063382690294158e-04
1.586788118187279828e+00,1.754119028500885080e-01,6.594257475273131164e-02,-3.645651330127330065e-04,0.000000000000000000e+00,-1.289940851832209988e-02,-1.109254967262152808e-04
