time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
1.470681670515040063e+00,1.792068429426048048e-01,6.736920610822581812e-02,-1.960865073724239879e-04,0.000000000000000000e+00,-1.420234107825390710e-02,-3.791049650074692322e-04
1.490032745127080060e+00,1.788766219398433832e-01,6.724506616785856650e-02,-2.499623906390310000e-04,0.000000000000000000e+00,-1.391152513992058130e-02,-3.464960217923625761e-04
1.509383819739120058e+00,1.783961655262649437e-01,6.706444824824736584e-02,-2.931821143297290194e-04,0.000000000000000000e+00,-1.364976029455897480e-02,-3.067761538134354364e-04
1.528734894351160056e+00,1.777786681786749645e-01,6.683231254741145433e-02,-3.257791800438790018e-04,0.000000000000000000e+00,-1.342207217092746159e-02,-2.616192399324001640e-04
1.548085968963200054e+00,1.770501289103242615e-01,6.655843287115838225e-02,-3.480819734218079794e-04,0.000000000000000000e+00,-1.323214222580374605e-02,-2.126925673728071592e-04
1.567437043575240052e+00,1.762473598125716689e-01,6.625664798439974412e-02,-3.606627446954170234e-04,0.000000000000000000e+00,-1.308234169060375554e-02,-1.615865590005980020e-04
1.586788118187279828e+00,1.754148782106628723e-01,6.594369327966080607e-02,-3.643376771889189863e-04,0.000000000000000000e+00,-1.297381969995281721e-02,-1.097499252112991985e-04
1.606139192799320270e+00,1.746004641633025212e-01,6.563753070844902116e-02,-3.601197798277030082e-04,0.000000000000000000e+00,-1.290663981169699707e-02,-5.843661362289536906e-05
1.625490267411360046e+00,1.738507407978610864e-01,6.535568729721973058e-02,-3.491342218594510258e-04,0.000000000000000000e+00,-1.287995081421688774e-02,-8.675571653725313442e-06
1.644841342023400044e+00,1.732074757886486183e-01,6.511386476256503242e-02,-3.325257134602180070e-04,0.000000000000000000e+00,-1.289217108341342288e-02,3.873319183253119344e-05
1.664192416635440042e+00,1.727048808360837906e-01,6.492492430475485521e-02,-3.113684873217040044e-04,0.000000000000000000e+00,-1.294116596251251514e-02,8.319876904605257376e-05
1.683543491247479817e+00,1.723685264744201640e-01,6.479847865154073072e-02,-2.866373245273810019e-04,0.000000000000000000e+00,-1.302440195595378804e-02,1.243046531758103083e-04
1.702894565859520259e+00,1.722150250124999671e-01,6.474077286611307214e-02,-2.592887699816820261e-04,0.000000000000000000e+00,-1.313907255909081521e-02,1.617767354291309821e-04
1.722245640471560035e+00,1.722523414476658798e-01,6.475480122892911250e-02,-2.303922340661459947e-04,0.000000000000000000e+00,-1.328220503167275648e-02,1.954698095727575545e-04
1.741596715083600033e+00,1.724807957316031870e-01,6.484068401938600235e-02,-2.012315674060289933e-04,0.000000000000000000e+00,-1.345076477122890760e-02,2.253751115985510277e-04
1.760947789695640031e+00,1.728942398511561784e-01,6.499611001566517332e-02,-1.733870846146959993e-04,0.000000000000000000e+00,-1.364177345479949607e-02,2.516469845876547970e-04
1.780298864307680029e+00,1.734807303374948373e-01,6.521658931101952106e-02,-1.487673612163209946e-04,0.000000000000000000e+00,-1.385245509867919986e-02,2.746443892899627821e-04
1.799649938919720249e+00,1.742229775560352467e-01,6.549562221527709116e-02,-1.295672385820970053e-04,0.000000000000000000e+00,-1.408041848433550479e-02,2.949785510854415968e-04
1.819001013531760025e+00,1.750985103139875432e-01,6.582476113573607068e-02,-1.181039977696339950e-04,0.000000000000000000e+00,-1.432387580140285534e-02,3.135524841048472830e-04
1.838352088143800023e+00,1.760798478879622986e-01,6.619367524748137610e-02,-1.165950242569580052e-04,0.000000000000000000e+00,-1.458188418150944965e-02,3.315768625191859408e-04
1.857703162755840021e+00,1.771347973541017584e-01,6.659026226866379683e-02,-1.269328491863409934e-04,0.000000000000000000e+00,-1.485458857385415880e-02,3.505565823489083764e-04
1.877054237367880019e+00,1.782269163504958398e-01,6.700082242671727417e-02,-1.504691059724649871e-04,0.000000000000000000e+00,-1.514344094891596944e-02,3.722440634839870380e-04
1.896405311979920238e+00,1.793169619567466233e-01,6.741060313547288241e-02,-1.878517329029119989e-04,0.000000000000000000e+00,-1.545136868814435578e-02,3.985599181113982578e-04
1.915756386591960236e+00,1.803648182019536028e-01,6.780452360299514536e-02,-2.389390836490939962e-04,0.000000000000000000e+00,-1.578286880966182915e-02,4.314876876228366381e-04
1.935107461204000012e+00,1.813320244966760419e-01,6.816812534469425533e-02,-3.027525324402119736e-04,0.000000000000000000e+00,-1.614400979635417441e-02,4.729493145888248942e-04
1.954458535816040010e+00,1.821843794043138398e-01,6.848855101877635021e-02,-3.774778064746279961e-04,0.000000000000000000e+00,-1.654232797357219759e-02,5.246677311248303111e-04
1.973809610428080008e+00,1.828934757822806290e-01,6.875512153167323559e-02,-4.605547944776489881e-04,0.000000000000000000e+00,-1.698661276459907318e-02,5.880287594212541685e-04
1.993160685040120228e+00,1.834369198572551873e-01,6.895941839497427006e-02,-5.488400305080380279e-04,0.000000000000000000e+00,-1.748658657348724221e-02,6.639584428167442931e-04
2.012511759652160226e+00,1.837978119420836387e-01,6.909508851139622987e-02,-6.387690846750829947e-04,0.000000000000000000e+00,-1.805249607791463429e-02,7.528257329517205193e-04
2.031862834264200224e+00,1.839639250250251767e-01,6.915753538194092942e-02,-7.265358791925639621e-04,0.000000000000000000e+00,-1.869463707641640798e-02,8.543752249590488845e-04
2.051213908876240222e+00,1.839270988899429360e-01,6.914369133757417019e-02,-8.083285296165540392e-04,0.000000000000000000e+00,-1.942284054412669186e-02,9.677002567566204624e-04
2.070564983488279776e+00,1.836833250724565492e-01,6.905204947678156291e-02,-8.805663275822689807e-04,0.000000000000000000e+00,-2.024595623949652923e-02,1.091265486190739695e-03
2.089916058100320218e+00,1.832334785054427484e-01,6.888293871297028470e-02,-9.401010042385170252e-04,0.000000000000000000e+00,-2.117137420686087193e-02,1.222979147975748748e-03
2.109267132712360215e+00,1.825853642744885985e-01,6.863929321099127012e-02,-9.843642321237500679e-04,0.000000000000000000e+00,-2.220462216071231870e-02,1.360312604806678503e-03
2.128618207324400213e+00,1.817564060592929687e-01,6.832766305257981232e-02,-1.011469238066099903e-03,0.000000000000000000e+00,-2.334907610678139955e-02,1.500462351795915465e-03
2.147969281936440211e+00,1.807754124492338688e-01,6.795887824714640091e-02,-1.020272509549019968e-03,0.000000000000000000e+00,-2.460581487112980734e-02,1.640540153841334864e-03
2.167320356548479765e+00,1.796821422675504709e-01,6.754788532415074986e-02,-1.010371841085820057e-03,0.000000000000000000e+00,-2.597363158709958125e-02,1.777763222294594103e-03
2.186671431160520207e+00,1.785234784457959134e-01,6.711230897820212593e-02,-9.820468930594550370e-04,0.000000000000000000e+00,-2.744918811843219744e-02,1.909605825303490462e-03
2.206022505772560205e+00,1.773472683952316276e-01,6.667013648064626374e-02,-9.361459673578970088e-04,0.000000000000000000e+00,-2.902726495556538430e-02,2.033881121091198237e-03
2.225373580384600203e+00,1.761955688579627533e-01,6.623717821729543931e-02,-8.739475201203240071e-04,0.000000000000000000e+00,-3.070104363623835098e-02,2.148745202583467011e-03
2.244724654996640201e+00,1.750991539747640546e-01,6.582500310705148572e-02,-7.970638484608259930e-04,0.000000000000000000e+00,-3.246236388409481227e-02,2.252643858767933854e-03
2.264075729608679755e+00,1.740745449409852041e-01,6.543982196082089031e-02,-7.074017882536730263e-04,0.000000000000000000e+00,-3.430192446846521553e-02,2.344241419867908183e-03
2.283426804220720197e+00,1.731246191029357784e-01,6.508271645904283031e-02,-6.071423272941170153e-04,0.000000000000000000e+00,-3.620943034136131500e-02,2.422374159216080999e-03
2.302777878832760194e+00,1.722429490357199611e-01,6.475127034067815202e-02,-4.987020049049210434e-04,0.000000000000000000e+00,-3.817372055332111935e-02,2.486057887460995167e-03
2.322128953444800192e+00,1.714200052121079565e-01,6.444190117174432297e-02,-3.847116452449210076e-04,0.000000000000000000e+00,-4.018292871913950459e-02,2.534553364329011557e-03
2.341480028056840190e+00,1.706490245762045943e-01,6.415206651748249500e-02,-2.680133724709460102e-04,0.000000000000000000e+00,-4.222471646094098224e-02,2.567466399814493164e-03
2.360831102668879744e+00,1.699302704956416332e-01,6.388186538565360229e-02,-1.516162883430709977e-04,0.000000000000000000e+00,-4.428659253326443918e-02,2.584846704873364556e-03
2.380182177280920186e+00,1.692731224283844094e-01,6.363482379472029660e-02,-3.861010346003350028e-05,0.000000000000000000e+00,-4.635630155067094887e-02,2.587253110023163619e-03
2.399533251892960184e+00,1.686958102287063055e-01,6.341779489152510330e-02,6.798983819254300447e-05,0.000000000000000000e+00,-4.842224485465711215e-02,2.575762894150776527e-03
2.418884326505000182e+00,1.682228982072270784e-01,6.324001313429446214e-02,1.654645650233719893e-04,0.000000000000000000e+00,-5.047388138300999000e-02,2.551911580466305687e-03
2.438235401117040180e+00,1.678813585123783703e-01,6.311161815942303854e-02,2.516040268437079734e-04,0.000000000000000000e+00,-5.250205166825482744e-02,2.517569832405884556e-03
2.457586475729079734e+00,1.676964847026539973e-01,6.304211857119959572e-02,3.248616545781580264e-04,0.000000000000000000e+00,-5.449918433670613432e-02,2.474786776756644768e-03
2.476937550341120176e+00,1.676887217369821825e-01,6.303920024048315085e-02,3.844276147609779746e-04,0.000000000000000000e+00,-5.645937271820788278e-02,2.425634168281990202e-03
2.496288624953160173e+00,1.678712423377043406e-01,6.310781518713999561e-02,4.302020861579000134e-04,0.000000000000000000e+00,-5.837833563338717252e-02,2.372074272540512785e-03
2.515639699565200171e+00,1.682482666860481424e-01,6.324954990337250393e-02,4.626620911556129749e-04,0.000000000000000000e+00,-6.025328606728813652e-02,2.315863471225943285e-03
2.534990774177240169e+00,1.688141471953514550e-01,6.346228129263140061e-02,4.826734532239240262e-04,0.000000000000000000e+00,-6.208274025067340995e-02,2.258499552332260407e-03
2.554341848789280167e+00,1.695541161392553342e-01,6.374045772538912413e-02,4.912967501699489533e-04,0.000000000000000000e+00,-6.386630203870805045e-02,2.201216690428386968e-03
2.573692923401320165e+00,1.704467269946908503e-01,6.407601681290418794e-02,4.895939601361019985e-04,0.000000000000000000e+00,-6.560446319187361597e-02,2.145027383204916455e-03
2.593043998013360163e+00,1.714671797613019077e-01,6.445963549413695481e-02,4.784601317113240269e-04,0.000000000000000000e+00,-6.729845406759681070e-02,2.090798305784142413e-03
2.612395072625400161e+00,1.725911378014717557e-01,6.488216489994458325e-02,4.585394027690859820e-04,0.000000000000000000e+00,-6.895016299206557786e-02,2.039340613740458358e-03
2.631746147237440159e+00,1.737978217223757615e-01,6.533579343577511356e-02,4.302161870363269938e-04,0.000000000000000000e+00,-7.056212849661414044e-02,1.991492869977701946e-03
2.651097221849480157e+00,1.750712977064751985e-01,6.581453110358920222e-02,3.936726977217089893e-04,0.000000000000000000e+00,-7.213758923356142216e-02,1.948176186905830470e-03
2.670448296461520155e+00,1.763996022763548166e-01,6.631388047481483194e-02,3.490005524771710261e-04,0.000000000000000000e+00,-7.368056274236467473e-02,1.910410506116965584e-03
2.689799371073560152e+00,1.777710768669285568e-01,6.682945874653377361e-02,2.963602734597789792e-04,0.000000000000000000e+00,-7.519591981560531935e-02,1.879285064105163522e-03
2.709150445685600150e+00,1.791685421053207938e-01,6.735480767924434398e-02,2.361424214188819989e-04,0.000000000000000000e+00,-7.668941494601488884e-02,1.855882941529437419e-03
2.728501520297640148e+00,1.805630166049173591e-01,6.787903230389259746e-02,1.690852943862530030e-04,0.000000000000000000e+00,-7.816764055635777586e-02,1.841175333429367900e-03
2.747852594909680146e+00,1.819098572643726708e-01,6.838534994495970576e-02,9.634695760339420634e-05,0.000000000000000000e+00,-7.963788913566982597e-02,1.835910103579335706e-03
2.767203669521720144e+00,1.831495928046573962e-01,6.885140357194025063e-02,1.951466622861480066e-05,0.000000000000000000e+00,-8.110792998244617524e-02,1.840519153170887962e-03
2.786554744133760142e+00,1.842142513101545920e-01,6.925164051107704499e-02,-5.948346367968869946e-05,0.000000000000000000e+00,-8.258572564049068698e-02,1.855065084259074903e-03
2.805905818745800140e+00,1.850380805833952980e-01,6.956134254697932118e-02,-1.385530555555840044e-04,0.000000000000000000e+00,-8.407912776936853072e-02,1.879242075747064589e-03
2.825256893357840138e+00,1.855698038955220786e-01,6.976123322536535720e-02,-2.156279830388649918e-04,0.000000000000000000e+00,-8.559559888758125346e-02,1.912431707979788537e-03
2.844607967969880136e+00,1.857828570058221440e-01,6.984132625453835785e-02,-2.888578987670070014e-04,0.000000000000000000e+00,-8.714200005279351680e-02,1.953800534370067621e-03
2.863959042581920134e+00,1.856798454210037697e-01,6.980260112231008451e-02,-3.567696285620900170e-04,0.000000000000000000e+00,-8.872447023167651103e-02,2.002415426057002623e-03
2.883310117193960131e+00,1.852913139440149626e-01,6.965654053264178081e-02,-4.183740810440859958e-04,0.000000000000000000e+00,-9.034839737764630008e-02,2.057354815838876444e-03
2.902661191806000129e+00,1.846703731277039573e-01,6.942311032903920875e-02,-4.732278442454869970e-04,0.000000000000000000e+00,-9.201847270332387529e-02,2.117806813276956052e-03
2.922012266418040127e+00,1.838841382384939771e-01,6.912754114523504689e-02,-5.214556519708109846e-04,0.000000000000000000e+00,-9.373881526148840349e-02,2.183143696741444290e-03
2.941363341030080125e+00,1.830050190341283856e-01,6.879705397242338871e-02,-5.636971702688859526e-04,0.000000000000000000e+00,-9.551314106029316908e-02,2.252967501483078838e-03
2.960714415642120123e+00,1.821036196509215332e-01,6.845819101475977830e-02,-6.009788694168070530e-04,0.000000000000000000e+00,-9.734495574476226265e-02,2.327128948765872646e-03
2.980065490254160121e+00,1.812434618085887184e-01,6.813483198441133704e-02,-6.345572336402899522e-04,0.000000000000000000e+00,-9.923775149688487951e-02,2.405720007334424815e-03
2.999416564866200119e+00,1.804769055954962842e-01,6.784666060286478895e-02,-6.657454192350310525e-04,0.000000000000000000e+00,-1.011951874446394978e-01,2.489037397441704047e-03
3.018767639478240117e+00,1.798424019624694226e-01,6.760813173126642428e-02,-6.957185524129889508e-04,0.000000000000000000e+00,-1.032212279425113177e-01,2.577516065807410051e-03
3.038118714090280115e+00,1.793615306072548765e-01,6.742735782269773659e-02,-7.253420181927039845e-04,0.000000000000000000e+00,-1.053202170229370072e-01,2.671627550971528153e-03
3.057469788702320113e+00,1.790359850262701336e-01,6.730497551305564263e-02,-7.550728178692709758e-04,0.000000000000000000e+00,-1.074968564368541102e-01,2.771743204107307568e-03
3.076820863314360111e+00,1.788466899050079884e-01,6.723381382173744536e-02,-7.849345230440060456e-04,0.000000000000000000e+00,-1.097560640777087981e-01,2.877990688003682213e-03
3.096171937926400108e+00,1.787552546976734769e-01,6.719944059565231831e-02,-8.145645388089020524e-04,0.000000000000000000e+00,-1.121027254309221732e-01,2.990136901716289319e-03
