time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
8.320962083177200208e-01,2.000000000000000111e-01,nan,-2.604009028430619849e-03,-6.165923743866109918e-02,1.616700101617286195e-02,7.114317791892532661e-04
8.514472829297601297e-01,2.000000000000000111e-01,nan,-2.530573148828570065e-03,-6.752407464379189816e-02,1.543234186980384920e-02,1.123217426338986823e-03
8.707983575418000166e-01,2.000000000000000111e-01,nan,-2.381941181498190008e-03,-7.115334968505980517e-02,1.437456509330392943e-02,1.517179205562195748e-03
8.901494321538400145e-01,2.000000000000000111e-01,nan,-2.164042114376969837e-03,-7.250498097613969350e-02,1.301263278869390499e-02,1.881721007845026106e-03
9.095005067658800124e-01,2.000000000000000111e-01,nan,-1.885571386910950059e-03,-7.163428765521430430e-02,1.137434397075002233e-02,2.206421957980857045e-03
9.288515813779200103e-01,2.000000000000000111e-01,nan,-1.557537365806290104e-03,-6.868865092855699905e-02,9.495226348225185506e-03,2.482444150023329580e-03
9.482026559899601192e-01,2.000000000000000111e-01,nan,-1.192709531088669917e-03,-6.389765890103130119e-02,7.417133088383114428e-03,2.702859782434174473e-03
9.675537306020000061e-01,2.000000000000000111e-01,nan,-8.049806762635199628e-04,-5.755933917742669936e-02,5.186615074365949485e-03,2.862882944553720582e-03
9.869048052140400040e-01,2.000000000000000111e-01,nan,-4.086801677281579927e-04,-5.002329111611659995e-02,2.853149923791231148e-03,2.959994574818102051e-03
1.006255879826080113e+00,2.000000000000000111e-01,nan,-1.790700137882809875e-05,-4.167168930329590015e-02,4.673148898372080193e-04,2.993958355270782967e-03
1.025606954438120111e+00,2.000000000000000111e-01,nan,3.540820465156919897e-04,-3.289923275018150073e-02,-1.921011347413395824e-03,2.966734102263276357e-03
1.044958029050160109e+00,2.000000000000000111e-01,nan,6.954215401527940156e-04,-2.409315499311870043e-02,-4.264339739612905446e-03,2.882298199673621972e-03
1.064309103662200107e+00,2.000000000000000111e-01,nan,9.961005001716269694e-04,-1.561438684201319968e-02,-6.519084732696235791e-03,2.746382507238658097e-03
1.083660178274239883e+00,2.000000000000000111e-01,nan,1.248314052993690099e-03,-7.780877864593090110e-03,-8.646841971329307514e-03,2.566148113112881775e-03
1.103011252886280102e+00,2.000000000000000111e-01,nan,1.446704965449639984e-03,-8.539403210103109704e-04,-1.061538474825724464e-02,2.349811412943978318e-03
1.122362327498320100e+00,2.000000000000000111e-01,nan,1.588466872061570058e-03,4.971711033826049786e-03,-1.239934863866862767e-02,2.106242271484616829e-03
1.141713402110360098e+00,2.000000000000000111e-01,nan,1.673300989424620104e-03,9.573776539767339319e-03,-1.398059117510199595e-02,1.844557451840828782e-03
1.161064476722400096e+00,2.000000000000000111e-01,nan,1.703236120429910084e-03,1.290384932168689956e-02,-1.534823201148642971e-02,1.573732139578210096e-03
1.180415551334439872e+00,2.000000000000000111e-01,nan,1.682346640887569938e-03,1.498461315009140017e-02,-1.649839624848963363e-02,1.302249107870689926e-03
1.199766625946480092e+00,2.000000000000000111e-01,nan,1.616416436140309925e-03,1.590307058099239834e-02,-1.743369645163994272e-02,1.037797721724917702e-03
1.219117700558520090e+00,2.000000000000000111e-01,nan,1.512548275273939988e-03,1.580033949829880158e-02,-1.816249644901601901e-02,7.870308809090377500e-04
1.238468775170560088e+00,2.000000000000000111e-01,nan,1.378733047235740101e-03,1.485874886439189982e-02,-1.869800674649694031e-02,5.553882206686330814e-04
1.257819849782600086e+00,2.000000000000000111e-01,nan,1.223404512192329983e-03,1.328711070698019962e-02,-1.905726638323891955e-02,3.469893819457335257e-04
1.277170924394640084e+00,2.000000000000000111e-01,nan,1.054973927207389925e-03,1.130513683490219981e-02,-1.926006833563712398e-02,1.646001766101917382e-04
1.296521999006680081e+00,2.000000000000000111e-01,nan,8.813648342605720151e-04,9.128000496294379554e-03,-1.932788782656574139e-02,9.673701355434639881e-06
1.315873073618720079e+00,2.000000000000000111e-01,nan,7.096089057390560489e-04,6.952013779390680409e-03,-1.928287241105882538e-02,-1.175380001674618952e-04
1.335224148230760077e+00,2.000000000000000111e-01,nan,5.455557643337749594e-04,4.942303284815940251e-03,-1.914694498211349724e-02,-2.178164276141984074e-04
1.354575222842800075e+00,2.000000000000000111e-01,nan,3.936911950278850045e-04,3.223225261595720047e-03,-1.894105692186013809e-02,-2.927717264565024222e-04
1.373926297454840073e+00,2.000000000000000111e-01,nan,2.570469605640139958e-04,1.872075950428040043e-03,-1.868461488356160452e-02,-3.446159818976677128e-04
1.393277372066880071e+00,2.000000000000000111e-01,nan,1.372035793118829908e-04,9.164348857664659674e-04,-1.839509267888511310e-02,-3.759297099739005235e-04
1.412628446678920069e+00,2.000000000000000111e-01,nan,3.436652475959430127e-05,3.352418576534929953e-04,-1.808782817198062096e-02,-3.894348297896329733e-04
1.431979521290960067e+00,2.000000000000000111e-01,nan,-5.248229533672929857e-05,6.346671315581380003e-05,-1.777599537912694094e-02,-3.877857280628217024e-04
1.451330595903000065e+00,2.000000000000000111e-01,nan,-1.253550368350419967e-04,0.000000000000000000e+00,-1.747073235776245084e-02,-3.733908472191909897e-04
