time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
6.385854621973200418e-01,1.999999827630808413e-01,7.518596856662955463e-02,-1.147425767648280050e-06,1.000000000000000048e-04,3.957995492884361567e-05,6.475643414791729775e-07
6.579365368093600397e-01,1.999999825658237418e-01,7.518596849247471958e-02,-1.097217447850909954e-06,1.000000000000000048e-04,3.898957337198556038e-05,8.270353669471882914e-07
6.772876114214000376e-01,1.999999833828031426e-01,7.518596879960168233e-02,-1.045433818743179976e-06,1.000000000000000048e-04,3.825878635256903671e-05,9.985248040238901737e-07
6.966386860334400355e-01,1.999999833639228008e-01,7.518596879250399878e-02,-9.827564191671559437e-07,1.000000000000000048e-04,3.739430396553496767e-05,1.160974526408423729e-06
7.159897606454800334e-01,1.999999840369612314e-01,7.518596904551924642e-02,-9.037954439654809955e-07,1.000000000000000048e-04,3.640418310866840436e-05,1.312186533042071355e-06
7.353408352575200313e-01,1.999999833963505558e-01,7.518596880469456678e-02,-8.074254022782860256e-07,1.000000000000000048e-04,3.529859138927766364e-05,1.449159154958983058e-06
7.546919098695600292e-01,1.999999821885392604e-01,7.518596835064221551e-02,-7.145486986652940258e-07,1.000000000000000048e-04,3.408960020815947811e-05,1.570792380852022133e-06
7.740429844816000271e-01,1.999999817578080319e-01,7.518596818871747800e-02,-6.331481388706609813e-07,1.000000000000000048e-04,3.278904781122612277e-05,1.678365090287378046e-06
7.933940590936399140e-01,1.999999807644903260e-01,7.518596781529966744e-02,-5.626264939864520160e-07,1.000000000000000048e-04,3.140730694185841755e-05,1.774080395475663863e-06
8.127451337056800229e-01,1.999999780084015799e-01,7.518596677920356963e-02,-4.865566182497049931e-07,1.000000000000000048e-04,2.995362243412729686e-05,1.858062998931590419e-06
8.320962083177200208e-01,1.999999753299373240e-01,7.518596577228883748e-02,-4.022421098288819920e-07,1.000000000000000048e-04,2.843775827366055230e-05,1.929294554138100082e-06
8.514472829297601297e-01,1.999999720414140925e-01,7.518596453603471064e-02,-3.210478372135630208e-07,1.000000000000000048e-04,2.687034821229178339e-05,1.987027901595459167e-06
8.707983575418000166e-01,1.999999676114184444e-01,7.518596287066700579e-02,-2.463530854913270194e-07,1.000000000000000048e-04,2.526180775530147298e-05,2.032278010916400358e-06
8.901494321538400145e-01,1.999999632452637011e-01,7.518596122929899206e-02,-1.902241251079619989e-07,1.000000000000000048e-04,2.362150167965740405e-05,2.066972505098550133e-06
9.095005067658800124e-01,1.999999580232322272e-01,7.518595926618135139e-02,-1.431859399606199989e-07,1.000000000000000048e-04,2.195677540215098354e-05,2.093565358242401846e-06
9.288515813779200103e-01,1.999999533404366314e-01,7.518595750577859727e-02,-9.249440650748349619e-08,1.000000000000000048e-04,2.027376407572266902e-05,2.112582621688954007e-06
9.482026559899601192e-01,1.999999517396590099e-01,7.518595690399845766e-02,-4.074268818317310103e-08,1.000000000000000048e-04,1.857892436994769932e-05,2.123105735278965428e-06
9.675537306020000061e-01,1.999999521559057691e-01,7.518595706047805083e-02,1.699540506621830054e-09,1.000000000000000048e-04,1.687876437827007077e-05,2.126145189408916360e-06
9.869048052140400040e-01,1.999999547914629583e-01,7.518595805126274123e-02,4.312503107580709693e-08,1.000000000000000048e-04,1.517881955658741443e-05,2.122592010557355980e-06
1.006255879826080113e+00,1.999999609487833896e-01,7.518596036598343413e-02,8.954614603190399904e-08,1.000000000000000048e-04,1.348445401891612636e-05,2.112057797556151011e-06
1.025606954438120111e+00,1.999999687617514676e-01,7.518596330311155818e-02,1.391163915858150028e-07,1.000000000000000048e-04,1.180159035841775472e-05,2.093750344717640242e-06
1.044958029050160109e+00,1.999999771952465089e-01,7.518596647351429019e-02,1.963222938559170061e-07,1.000000000000000048e-04,1.013660615717319945e-05,2.067154684522080856e-06
1.064309103662200107e+00,1.999999845880214844e-01,7.518596925267927167e-02,2.648361464762969794e-07,1.000000000000000048e-04,8.496870039990037698e-06,2.030317487279155247e-06
1.083660178274239883e+00,1.999999894467562045e-01,7.518597107922279921e-02,3.307158647459030015e-07,1.000000000000000048e-04,6.891000111048142649e-06,1.982564982438760638e-06
1.103011252886280102e+00,1.999999930246452451e-01,7.518597242425818783e-02,3.930175985593879998e-07,1.000000000000000048e-04,5.327420617264629772e-06,1.924690482462427433e-06
1.122362327498320100e+00,1.999999954186284234e-01,7.518597332422798096e-02,4.572800741946039994e-07,1.000000000000000048e-04,3.814163965347819560e-06,1.856703801659153701e-06
1.141713402110360098e+00,1.999999966460235534e-01,7.518597378564248479e-02,5.227916027860610004e-07,1.000000000000000048e-04,2.359451456867251739e-06,1.778296816749103524e-06
1.161064476722400096e+00,1.999999986085331249e-01,7.518597452340845810e-02,5.874549348206920099e-07,1.000000000000000048e-04,9.716727190450665812e-07,1.689375239312022524e-06
1.180415551334439872e+00,2.000000016978915052e-01,7.518597568479057358e-02,6.360676468814850476e-07,1.000000000000000048e-04,-3.411303432715435807e-07,1.591324016798677101e-06
1.199766625946480092e+00,2.000000057643775420e-01,7.518597721350415986e-02,6.831026325934920451e-07,1.000000000000000048e-04,-1.572527563987916245e-06,1.485898738354708717e-06
1.219117700558520090e+00,2.000000117457626791e-01,7.518597946208552263e-02,7.344924048885510016e-07,1.000000000000000048e-04,-2.716400250130921864e-06,1.372370402009258257e-06
1.238468775170560088e+00,2.000000174218898308e-01,7.518598159591129149e-02,7.733872481045309480e-07,1.000000000000000048e-04,-3.766408970400154231e-06,1.251592973303124330e-06
1.257819849782600086e+00,2.000000220043018362e-01,7.518598331857687112e-02,8.057671892867539670e-07,1.000000000000000048e-04,-4.717521129436197436e-06,1.125321944238966661e-06
1.277170924394640084e+00,2.000000250824115477e-01,7.518598447573027199e-02,8.517955759473160165e-07,1.000000000000000048e-04,-5.565320957929052417e-06,9.929207960936186363e-07
1.296521999006680081e+00,2.000000258280517917e-01,7.518598475603871512e-02,9.056451179179969789e-07,1.000000000000000048e-04,-6.304004250457789201e-06,8.523172885483734783e-07
1.315873073618720079e+00,2.000000256549264444e-01,7.518598469095572057e-02,9.519680847186929554e-07,1.000000000000000048e-04,-6.926835385787457137e-06,7.034947112502257065e-07
