time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.051213908876240222e+00,2.000000000000000111e-01,nan,-9.657530423159810343e-07,1.000000000000000048e-04,1.831244012217996767e-06,1.616052083123283112e-06
2.070564983488279776e+00,2.000000000000000111e-01,nan,-9.126210558959509968e-07,1.000000000000000048e-04,4.776655606940253417e-07,1.766447303901784418e-06
2.089916058100320218e+00,2.000000000000000111e-01,nan,-8.481271033379709483e-07,1.000000000000000048e-04,-9.926120098242995103e-07,1.907491937838329077e-06
2.109267132712360215e+00,2.000000000000000111e-01,nan,-7.698022941618060382e-07,1.000000000000000048e-04,-2.571311971200112133e-06,2.037128401384611775e-06
2.128618207324400213e+00,2.000000000000000111e-01,nan,-6.801683215679529877e-07,1.000000000000000048e-04,-4.248431471343408520e-06,2.153235194793126037e-06
2.147969281936440211e+00,2.000000000000000111e-01,nan,-5.803637134484340249e-07,1.000000000000000048e-04,-6.012496261735923740e-06,2.254212537636259391e-06
2.167320356548479765e+00,2.000000000000000111e-01,nan,-4.665982001495899802e-07,1.000000000000000048e-04,-7.850697562093124826e-06,2.338195028797756464e-06
2.186671431160520207e+00,2.000000000000000111e-01,nan,-3.431021037269890032e-07,1.000000000000000048e-04,-9.748507102847735623e-06,2.402957737838299629e-06
2.206022505772560205e+00,2.000000000000000111e-01,nan,-2.306538864955940064e-07,1.000000000000000048e-04,-1.169037401348895695e-05,2.448657599777320001e-06
2.225373580384600203e+00,2.000000000000000111e-01,nan,-1.225294646448680076e-07,1.000000000000000048e-04,-1.366180317053258940e-05,2.476981075919640000e-06
2.244724654996640201e+00,2.000000000000000111e-01,nan,3.750939431780320173e-09,1.000000000000000048e-04,-1.564871385877814701e-05,2.486855719888517925e-06
2.264075729608679755e+00,2.000000000000000111e-01,nan,1.384361816373089968e-07,1.000000000000000048e-04,-1.763505120045466944e-05,2.475310981321791800e-06
2.283426804220720197e+00,2.000000000000000111e-01,nan,2.467164633858090111e-07,1.000000000000000048e-04,-1.960395907686348491e-05,2.444014581211504206e-06
2.302777878832760194e+00,2.000000000000000111e-01,nan,3.314887481901570143e-07,1.000000000000000048e-04,-2.154154262793955274e-05,2.397649908413206299e-06
2.322128953444800192e+00,2.000000000000000111e-01,nan,4.174181274897779785e-07,1.000000000000000048e-04,-2.343664868250760184e-05,2.337762973252056811e-06
2.341480028056840190e+00,2.000000000000000111e-01,nan,4.912078762074359737e-07,1.000000000000000048e-04,-2.527848869151741944e-05,2.264834796551691530e-06
2.360831102668879744e+00,2.000000000000000111e-01,nan,5.508457234117589506e-07,1.000000000000000048e-04,-2.705759997525124897e-05,2.181326375531271179e-06
2.380182177280920186e+00,2.000000000000000111e-01,nan,6.017857527085010130e-07,1.000000000000000048e-04,-2.876626843920813013e-05,2.088950137550305972e-06
2.399533251892960184e+00,2.000000000000000111e-01,nan,6.353760108296289558e-07,1.000000000000000048e-04,-3.039810842575378725e-05,1.989741579524075311e-06
2.418884326505000182e+00,2.000000000000000111e-01,nan,6.604805107493820055e-07,1.000000000000000048e-04,-3.194869864952999282e-05,1.886049313058927950e-06
2.438235401117040180e+00,2.000000000000000111e-01,nan,6.769411063564150138e-07,1.000000000000000048e-04,-3.341483701438369537e-05,1.778843886157846258e-06
2.457586475729079734e+00,2.000000000000000111e-01,nan,6.749414047846440389e-07,1.000000000000000048e-04,-3.479454226667237404e-05,1.670483257647192540e-06
2.476937550341120176e+00,2.000000000000000111e-01,nan,6.648684742006450260e-07,1.000000000000000048e-04,-3.608792543786584761e-05,1.563252625628034609e-06
2.496288624953160173e+00,2.000000000000000111e-01,nan,6.604591101537540296e-07,1.000000000000000048e-04,-3.729612750154948970e-05,1.457365016460958671e-06
2.515639699565200171e+00,2.000000000000000111e-01,nan,6.584805686925600251e-07,1.000000000000000048e-04,-3.841978244502965877e-05,1.351827714413163052e-06
2.534990774177240169e+00,2.000000000000000111e-01,nan,6.503700993545050017e-07,1.000000000000000048e-04,-3.945919276258278124e-05,1.246905599520819764e-06
2.554341848789280167e+00,2.000000000000000111e-01,nan,6.267868725813500504e-07,1.000000000000000048e-04,-4.041556764846401920e-05,1.144690940256153758e-06
2.573692923401320165e+00,2.000000000000000111e-01,nan,6.056042432410160344e-07,1.000000000000000048e-04,-4.129164146324885287e-05,1.046055841540530091e-06
2.593043998013360163e+00,2.000000000000000111e-01,nan,5.786777206333539892e-07,1.000000000000000048e-04,-4.209029135472072317e-05,9.513061098638174679e-07
