# Excitation
# nelec: Number of excited electrons
# nhole: Number of excited holes
# 1:time[a.u.] 2:nelec[none] 3:nhole[none]
  0.800000000000000E-001  0.710244083258799E-015  0.992629589635641E-012
  0.160000000000000E+002  0.654737546441827E-001  0.672217281599837E-001
  0.320000000000000E+002  0.110980469763485E+001  0.112893608559954E+001
  0.480000000000000E+002  0.189283419320569E+001  0.193950082127383E+001
  0.640000000000000E+002  0.179358851384819E+001  0.184312834574297E+001
  0.800000000000000E+002  0.179139468828500E+001  0.184149928608520E+001
  0.960000000000000E+002  0.178774521775800E+001  0.183868862182907E+001
  0.112000000000000E+003  0.178806209119134E+001  0.183927988885901E+001
  0.128000000000000E+003  0.178873653629165E+001  0.183997429262997E+001
