# Excitation
# nelec: Number of excited electrons
# nhole: Number of excited holes
# 1:time[a.u.] 2:nelec[none] 3:nhole[none]
  0.800000000000000E-001  0.162343156470445E-018  0.989472392909363E-012
  0.160000000000000E+002  0.245357065421996E-015  0.235992871078228E-009
  0.320000000000000E+002  0.410986175568299E-015  0.472174237209355E-009
  0.480000000000000E+002  0.504420847940561E-015  0.708130411947172E-009
  0.640000000000000E+002  0.633317169507976E-015  0.944326648127936E-009
  0.800000000000000E+002  0.791207403827317E-015  0.118019546913040E-008
  0.960000000000000E+002  0.853955137344077E-015  0.141632333985897E-008
  0.112000000000000E+003  0.964700747172876E-015  0.165232190776909E-008
  0.128000000000000E+003  0.324457742204462E-014  0.188823828101148E-008
