# Excitation
# nelec: Number of excited electrons
# nhole: Number of excited holes
# 1:time[a.u.] 2:nelec[none] 3:nhole[none]
  0.800000000000000E-001  0.169501047251242E-018  0.991366710945130E-012
  0.160000000000000E+002  0.657608614180836E-006  0.673264711602978E-006
  0.320000000000000E+002  0.118514167805656E-004  0.119539852680914E-004
  0.480000000000000E+002  0.213108954809813E-004  0.214060860757835E-004
  0.640000000000000E+002  0.201630550834537E-004  0.202261033709905E-004
  0.800000000000000E+002  0.201304412734979E-004  0.201931607747320E-004
  0.960000000000000E+002  0.201212067099302E-004  0.201913152400555E-004
  0.112000000000000E+003  0.201216647686215E-004  0.201911771830800E-004
  0.128000000000000E+003  0.201406224073673E-004  0.202093286186672E-004
