# xc field only; Ac_tot and E_tot in rt.data remain classical
# time [a.u.] Axc/c xyz [a.u.] Exc xyz [a.u.]
# extra columns: alpha_used K_estimate P_xyz (all atomic units); K held below field floor
  8.0000000000000002E-002  2.2686587586345479E-015  3.8795199691632478E-016  3.5259362623537611E-016 -5.3707271216985410E-014 -7.3474654838161133E-015 -9.6968587593073752E-015  1.0000000000000000E+000  0.0000000000000000E+000 -5.3707271216985404E-014 -7.3474654838161133E-015 -9.6968587593073752E-015
  1.6000000000000000E-001  8.5931633947176655E-015  1.1755944774105781E-015  1.5514974014891800E-015 -1.0153902415258981E-013 -1.0028515320446699E-014 -2.1064649108723214E-014  1.0000000000000000E+000  0.0000000000000000E+000 -1.0153902415258981E-013 -1.0028515320446697E-014 -2.1064649108723214E-014
  2.3999999999999999E-001  1.8514902623048918E-014  1.9925144481877965E-015  3.7229374836310906E-015 -1.4388099815309389E-013 -8.2323298689145828E-015 -3.3868415402451805E-014  1.0000000000000000E+000  0.0000000000000000E+000 -1.4388099815309392E-013 -8.2323298689145828E-015 -3.3868415402451805E-014
  3.2000000000000001E-001  3.1614123099212688E-014  2.4927672564369115E-015  6.9704438658814690E-015 -1.8127682474645710E-013 -2.3891460902465270E-015 -4.7830986856419359E-014  1.0000000000000000E+000  0.0000000000000000E+000 -1.8127682474645712E-013 -2.3891460902465266E-015 -4.7830986856419365E-014
  4.0000000000000002E-001  4.7519194582482052E-014  2.3747778226272408E-015  1.1375895380658188E-014 -2.1435624960355788E-013  6.8621106357794432E-015 -6.2716035987836892E-014  1.0000000000000000E+000  0.0000000000000000E+000 -2.1435624960355793E-013  6.8621106357794432E-015 -6.2716035987836892E-014
  4.7999999999999998E-001  6.5911123035781948E-014  1.3948295547122006E-015  1.7005009623935372E-014 -2.4380163892296948E-013  1.8776502203138570E-014 -7.8339412503310640E-014  1.0000000000000000E+000  0.0000000000000000E+000 -2.4380163892296948E-013  1.8776502203138570E-014 -7.8339412503310627E-014
  5.6000000000000005E-001  8.6527456810157173E-014 -6.2946252987493065E-016  2.3910201381187890E-014 -2.7035470169524622E-013  3.2609320366705578E-014 -9.4511826147880842E-014  1.0000000000000000E+000  0.0000000000000000E+000 -2.7035470169524622E-013  3.2609320366705578E-014 -9.4511826147880868E-014
  6.4000000000000001E-001  1.0916787530702135E-013 -3.8226617039606917E-015  3.2126901807596308E-014 -2.9482913498375628E-013  4.7659997030629408E-014 -1.1097061272238605E-013  1.0000000000000000E+000  0.0000000000000000E+000 -2.9482913498375623E-013  4.7659997030629408E-014 -1.1097061272238604E-013
  7.1999999999999997E-001  1.3370011840755818E-013 -8.2550620547756362E-015  4.1665499416769659E-014 -3.1809456952070127E-013  6.3243261659650604E-014 -1.2736094947771170E-013  1.0000000000000000E+000  0.0000000000000000E+000 -3.1809456952070117E-013  6.3243261659650604E-014 -1.2736094947771170E-013
  8.0000000000000004E-001  1.6006300643033355E-013 -1.3941583569504788E-014  5.2504653724030182E-014 -3.4103000127625947E-013  7.8637359632759755E-014 -1.4327945943729657E-013  1.0000000000000000E+000  0.0000000000000000E+000 -3.4103000127625947E-013  7.8637359632759767E-014 -1.4327945943729660E-013
  8.8000000000000000E-001  1.8826491861175970E-013 -2.0837039596017198E-014  6.4590212926737111E-014 -3.6447850822893821E-013  9.3070052733618016E-014 -1.5834094821703534E-013  1.0000000000000000E+000  0.0000000000000000E+000 -3.6447850822893836E-013  9.3070052733618028E-014 -1.5834094821703537E-013
  9.5999999999999996E-001  2.1837956774696366E-013 -2.8832792006883674E-014  7.7839205438755838E-014 -3.8923748786789007E-013  1.0576136493552628E-013 -1.7221577655447526E-013  1.0000000000000000E+000  0.0000000000000000E+000 -3.8923748786788997E-013  1.0576136493552624E-013 -1.7221577655447529E-013
  1.0400000000000000E+000  2.5054291667062211E-013 -3.7758857985701403E-014  9.2144737175453152E-014 -4.1608500206087828E-013  1.1598894713336161E-013 -1.8461683084897511E-013  1.0000000000000000E+000  0.0000000000000000E+000 -4.1608500206087792E-013  1.1598894713336158E-013 -1.8461683084897509E-013
  1.1200000000000001E+000  2.8495316807670419E-013 -4.7391023548221530E-014  1.0737789837459186E-013 -4.4580348472092651E-013  1.2312752813853353E-013 -1.9526199225867962E-013  1.0000000000000000E+000  0.0000000000000000E+000 -4.4580348472092636E-013  1.2312752813853356E-013 -1.9526199225867960E-013
  1.2000000000000000E+000  3.2187147422597035E-013 -5.7459262487866769E-014  1.2338665593684189E-013 -4.7915637169798615E-013  1.2664718348920408E-013 -2.0385626920933954E-013  1.0000000000000000E+000  0.0000000000000000E+000 -4.7915637169798635E-013  1.2664718348920408E-013 -2.0385626920933966E-013
  1.2800000000000000E+000  3.6161818754838198E-013 -6.7654572906494182E-014  1.3999490144808618E-013 -5.1680824656838751E-013  1.2609821601005820E-013 -2.1011615034195410E-013  1.0000000000000000E+000  0.0000000000000000E+000 -5.1680824656838771E-013  1.2609821601005825E-013 -2.1011615034195431E-013
  1.3600000000000001E+000  4.0456079367691235E-013 -7.7634977049476081E-014  1.5700523999155455E-013 -5.5922631249751192E-013  1.2112264296443858E-013 -2.1382093321357665E-013  1.0000000000000000E+000  0.0000000000000000E+000 -5.5922631249751212E-013  1.2112264296443863E-013 -2.1382093321357673E-013
  1.4399999999999999E+000  4.5109439754798389E-013 -8.7034195780804355E-014  1.7420625076225845E-013 -6.0661810649144224E-013  1.1150200551521087E-013 -2.1485491638625736E-013  1.0000000000000000E+000  0.0000000000000000E+000 -6.0661810649144254E-013  1.1150200551521079E-013 -2.1485491638625741E-013
  1.5200000000000000E+000  5.0161969071554312E-013 -9.5475297931909820E-014  1.9138202661335573E-013 -6.5893450557838112E-013  9.7211365275676364E-014 -2.1321602722684329E-013  1.0000000000000000E+000  0.0000000000000000E+000 -6.5893450557838152E-013  9.7211365275676301E-014 -2.1321602722684332E-013
  1.6000000000000001E+000  5.5652391844052487E-013 -1.0258801422491257E-013  2.0832081511855338E-013 -7.1592043555663133E-013  7.8439517462114084E-014 -2.0899276253299459E-013  1.0000000000000000E+000  0.0000000000000000E+000 -7.1592043555663154E-013  7.8439517462114034E-014 -2.0899276253299446E-013
  1.6799999999999999E+000  6.1616696040460414E-013 -1.0802562072584807E-013  2.2482086861863486E-013 -7.7716810608422110E-013  5.5562273762989858E-014 -2.0232976748339029E-013  1.0000000000000000E+000  0.0000000000000000E+000 -7.7716810608422140E-013  5.5562273762989770E-014 -2.0232976748339014E-013
  1.7600000000000000E+000  6.8087081541400025E-013 -1.1147797802699095E-013  2.4069357791589582E-013 -8.4214158617912109E-013  2.9092696003597357E-014 -1.9340033272137524E-013  1.0000000000000000E+000  0.0000000000000000E+000 -8.4214158617912180E-013  2.9092696003597325E-014 -1.9340033272137506E-013
  1.8400000000000001E+000  7.5090961419326351E-013 -1.1268045208642365E-013  2.5576492185405490E-013 -9.1017777864594758E-013 -3.5844156499353457E-016 -1.8238965495606228E-013  1.0000000000000000E+000  0.0000000000000000E+000 -9.1017777864594778E-013 -3.5844156499349656E-016 -1.8238965495606197E-013
  1.9199999999999999E+000  8.2649925999735187E-013 -1.1142062737659199E-013  2.6987592270886579E-013 -9.8049434988045431E-013 -3.2100684345030071E-014 -1.6948573829754474E-013  1.0000000000000000E+000  0.0000000000000000E+000 -9.8049434988045411E-013 -3.2100684345030039E-014 -1.6948573829754457E-013
  2.0000000000000000E+000  9.0778871017413622E-013 -1.0754434259121884E-013  2.8288263998166206E-013 -1.0522273485126248E-012 -6.5377975064601889E-014 -1.5487833832429267E-013  1.0000000000000000E+000  0.0000000000000000E+000 -1.0522273485126246E-012 -6.5377975064601814E-014 -1.5487833832429269E-013
  2.0800000000000001E+000  9.9485563575937184E-013 -1.0096015136625568E-013  2.9465645684075262E-013 -1.1244897849404023E-012 -9.9400980580510331E-014 -1.3877030384176755E-013  1.0000000000000000E+000  0.0000000000000000E+000 -1.1244897849404026E-012 -9.9400980580510192E-014 -1.3877030384176755E-013
  2.1600000000000001E+000  1.0877070757646006E-012 -9.1640185698337185E-014  3.0508588859634487E-013 -1.1964198237950119E-012 -1.3339539327579204E-013 -1.2140027810828701E-013  1.0000000000000000E+000  0.0000000000000000E+000 -1.1964198237950119E-012 -1.3339539327579196E-013 -1.2140027810828728E-013
  2.2400000000000002E+000  1.1862828075665737E-012 -7.9616888442128957E-014  3.1408050133807854E-013 -1.2671930837728935E-012 -1.6663921211437728E-013 -1.0306251379424212E-013  1.0000000000000000E+000  0.0000000000000000E+000 -1.2671930837728925E-012 -1.6663921211437731E-013 -1.0306251379424265E-013
  2.3199999999999998E+000  1.2904579691682636E-012 -6.4977911760036819E-014  3.2157589080342360E-013 -1.3360027029022616E-012 -1.9846481430046864E-013 -8.4105006628445697E-014  1.0000000000000000E+000  0.0000000000000000E+000 -1.3360027029022610E-012 -1.9846481430046866E-013 -8.4105006628446151E-014
  2.3999999999999999E+000  1.4000432400309356E-012 -4.7862518154053975E-014  3.2753730239862985E-013 -1.4020363670898928E-012 -2.2823224755420814E-013 -6.4900119502447350E-014  1.0000000000000000E+000  0.0000000000000000E+000 -1.4020363670898926E-012 -2.2823224755420814E-013 -6.4900119502447426E-014
  2.4800000000000000E+000  1.5147837879026464E-012 -2.8460752151363516E-014  3.3195990992381518E-013 -1.4644792602151549E-012 -2.5530900432014970E-013 -4.5803007051692641E-014  1.0000000000000000E+000  0.0000000000000000E+000 -1.4644792602151545E-012 -2.5530900432014970E-013 -4.5803007051692628E-014
  2.5600000000000001E+000  1.6343599216653604E-012 -7.0130774628300216E-015  3.3486578352690067E-013 -1.5225502287274759E-012 -2.7908889146280304E-013 -2.7123782057507925E-014  1.0000000000000000E+000  0.0000000000000000E+000 -1.5225502287274769E-012 -2.7908889146280304E-013 -2.7123782057507979E-014
  2.6400000000000001E+000  1.7583918244990426E-012  1.6193470482684972E-014  3.3629971505301645E-013 -1.5755551356066985E-012 -2.9904814580034245E-013 -9.1266432666854981E-015  1.0000000000000000E+000  0.0000000000000000E+000 -1.5755551356067009E-012 -2.9904814580034245E-013 -9.1266432666854713E-015
  2.7200000000000002E+000  1.8864487433624321E-012  4.0834625865224775E-014  3.3632604644957035E-013 -1.6229357309868167E-012 -3.1480256450174391E-013  7.9568610413178603E-015  1.0000000000000000E+000  0.0000000000000000E+000 -1.6229357309868198E-012 -3.1480256450174381E-013  7.9568610413178508E-015
