# energy_eV,Re_epsilon,Im_epsilon
1.000000000000000056e-01,2.627689845629878960e+02,-2.552734700593859429e+02
1.100000000000000006e-01,2.487209456943138548e+02,-2.079921584006710020e+02
1.199999999999999956e-01,2.342344519955191799e+02,-1.685326619544439950e+02
1.300000000000000044e-01,2.194972184386713252e+02,-1.354457490269062987e+02
1.399999999999999856e-01,2.046918017800314260e+02,-1.076723219640324061e+02
1.499999999999999667e-01,1.899920983259528953e+02,-8.440652272139901413e+01
1.599999999999999756e-01,1.755601704432110068e+02,-6.501123623392830098e+01
1.699999999999999845e-01,1.615434767311617463e+02,-4.896455755752658234e+01
1.799999999999999656e-01,1.480725674657368245e+02,-3.582527389267591644e+01
1.899999999999999467e-01,1.352592919428835785e+02,-2.521040206558162922e+01
1.999999999999999556e-01,1.231955481873891216e+02,-1.678056521496962361e+01
2.099999999999999645e-01,1.119525886861506621e+02,-1.023056048260998807e+01
2.199999999999999456e-01,1.015808789073416847e+02,-5.283397996516471018e+00
2.299999999999999267e-01,9.211048893444731789e+01,-1.686659715947206761e+00
2.399999999999999356e-01,8.355198311474519812e+01,7.896140329695752191e-01
2.499999999999999445e-01,7.589775869640642725e+01,2.354067759339337318e+00
2.599999999999998979e-01,6.912377245286826621e+01,3.194602391118110063e+00
2.699999999999999067e-01,6.319158464204152637e+01,3.478662496474031585e+00
2.799999999999999156e-01,5.805064261060396547e+01,3.353445292934288169e+00
2.899999999999999245e-01,5.364072212338904677e+01,2.946176371966915841e+00
2.999999999999999334e-01,4.989444316461027995e+01,2.364549360240526976e+00
3.099999999999998868e-01,4.673977850446235038e+01,1.697388639929143572e+00
3.199999999999998956e-01,4.410247762851418685e+01,1.015563368854558668e+00
3.299999999999999045e-01,4.190833546409359656e+01,3.731559266415594434e-01
3.399999999999998579e-01,4.008524439119175042e+01,-1.911323088174270990e-01
3.499999999999998668e-01,3.856497889954606251e+01,-6.523708113048468649e-01
3.599999999999998757e-01,3.728467448941510298e+01,-9.976301817378088188e-01
3.699999999999998845e-01,3.618797550754479886e+01,-1.224105725257009558e+00
3.799999999999998934e-01,3.522584003450558043e+01,-1.337191747748701198e+00
3.899999999999998468e-01,3.435700316540819443e+01,-1.348565244750439485e+00
3.999999999999998557e-01,3.354811254319488967e+01,-1.274335916223169773e+00
4.099999999999998646e-01,3.277356134318881686e+01,-1.133315053248850957e+00
4.199999999999998179e-01,3.201505366025072874e+01,-9.454492104453425805e-01
4.299999999999998268e-01,3.126094508307571473e+01,-7.304561544555060459e-01
4.399999999999998357e-01,3.050540691076732713e+01,-5.066908569129956463e-01
4.499999999999998446e-01,2.974746583035520331e+01,-2.902587956844067674e-01
4.599999999999998535e-01,2.898997188907567946e+01,-9.438306160600813677e-02
4.699999999999998068e-01,2.823854632375534734e+01,7.097875490163560452e-02
4.799999999999998157e-01,2.750055741153595790e+01,1.992817310366381545e-01
4.899999999999998246e-01,2.678416723040918157e+01,2.873273419995501787e-01
4.999999999999997780e-01,2.609748538921394712e+01,3.350134592960463675e-01
5.099999999999997868e-01,2.544785778849562874e+01,3.449357719742112138e-01
5.199999999999997957e-01,2.484130972927820480e+01,3.218793187467791084e-01
5.299999999999998046e-01,2.428215363861023235e+01,2.722403599692661547e-01
5.399999999999998135e-01,2.377276276841278246e+01,2.034183911695761626e-01
5.499999999999998224e-01,2.331350386388037776e+01,1.232158219152747203e-01
5.599999999999998312e-01,2.290281436269116355e+01,3.927891839661375173e-02
5.699999999999997291e-01,2.253740348982675812e+01,-4.139168877575176431e-02
5.799999999999997380e-01,2.221255189448273626e+01,-1.128389653670374693e-01
5.899999999999997469e-01,2.192248139154031961e+01,-1.704409388334027775e-01
5.999999999999997558e-01,2.166076498779185755e+01,-2.110879827389901819e-01
6.099999999999997646e-01,2.142074767052516293e+01,-2.332454016435628330e-01
6.199999999999997735e-01,2.119595030556864401e+01,-2.369074860840168495e-01
6.299999999999997824e-01,2.098043224855490507e+01,-2.234550904662853665e-01
6.399999999999996803e-01,2.076909266683872701e+01,-1.954335942430452389e-01
6.499999999999996891e-01,2.055789580011109408e+01,-1.562716366035517557e-01
6.599999999999996980e-01,2.034401112280935209e+01,-1.099631420686342093e-01
6.699999999999997069e-01,2.012586526496604833e+01,-6.073583527357270112e-02
6.799999999999997158e-01,1.990310825989769938e+01,-1.272871540098718598e-02
6.899999999999997247e-01,1.967650190096503948e+01,3.030106168652244372e-02
6.999999999999997335e-01,1.944774243020086502e+01,6.522458062219060881e-02
7.099999999999997424e-01,1.921923322840622461e+01,8.972754019347156662e-02
7.199999999999997513e-01,1.899382547436940172e+01,1.024279078649873304e-01
7.299999999999996492e-01,1.877454580743046364e+01,1.029210621758496202e-01
7.399999999999996581e-01,1.856432985472952524e+01,9.175352080812015920e-02
7.499999999999996669e-01,1.836577913716151400e+01,7.033093598711837036e-02
7.599999999999996758e-01,1.818095647839977858e+01,4.077004965344796505e-02
7.699999999999996847e-01,1.801123179886110037e+01,5.707515964347636278e-03
7.799999999999996936e-01,1.785718631533531209e+01,-3.191924898101949210e-02
7.899999999999997025e-01,1.771857895095190827e+01,-6.910284407997449585e-02
7.999999999999996003e-01,1.759437446602365895e+01,-1.029918557159699988e-01
8.099999999999996092e-01,1.748282872106141284e+01,-1.310965774589148425e-01
8.199999999999996181e-01,1.738162283163916655e+01,-1.514609809405177421e-01
8.299999999999996270e-01,1.728803498849154252e+01,-1.627902082277825624e-01
8.399999999999996358e-01,1.719913656543496216e+01,-1.645262345466481368e-01
8.499999999999996447e-01,1.711199793575314843e+01,-1.568681060673788041e-01
8.599999999999996536e-01,1.702388921531561650e+01,-1.407370380466464732e-01
8.699999999999996625e-01,1.693246193423313883e+01,-1.176904095813875312e-01
8.799999999999996714e-01,1.683589933234684111e+01,-8.979207233994170034e-02
8.899999999999995692e-01,1.673302544502887201e+01,-5.944919052855944519e-02
8.999999999999995781e-01,1.662336621536923431e+01,-2.922787826650666276e-02
9.099999999999995870e-01,1.650715932268505881e+01,-1.661080291508202885e-03
9.199999999999995959e-01,1.638531302049126737e+01,2.093760747608546663e-02
9.299999999999996048e-01,1.625931778916533688e+01,3.664115838250049662e-02
9.399999999999996136e-01,1.613111779893317532e+01,4.404590149374856822e-02
9.499999999999996225e-01,1.600295184137818794e+01,4.236869317142213931e-02
9.599999999999995204e-01,1.587717535367720245e+01,3.149817308977124336e-02
9.699999999999995293e-01,1.575607630822125849e+01,1.199707020789598892e-02
9.799999999999995381e-01,1.564169800526599374e+01,-1.494404651908527032e-02
9.899999999999995470e-01,1.553568118062937309e+01,-4.759781668808706068e-02
9.999999999999995559e-01,1.543913637575975351e+01,-8.382911137087520337e-02
1.009999999999999565e+00,1.535255532015285240e+01,-1.212526319050646895e-01
1.019999999999999574e+00,1.527576730005608852e+01,-1.574077762008955772e-01
1.029999999999999583e+00,1.520794332379975344e+01,-1.899383414722107255e-01
1.039999999999999591e+00,1.514764755855867229e+01,-2.167643670106401133e-01
1.049999999999999600e+00,1.509293223173090404e+01,-2.362340257786611497e-01
1.059999999999999609e+00,1.504146918366057761e+01,-2.472449042281623377e-01
1.069999999999999618e+00,1.499070872921458886e+01,-2.493261660509104582e-01
1.079999999999999627e+00,1.493805460342485070e+01,-2.426758296037109797e-01
1.089999999999999414e+00,1.488104265714927621e+01,-2.281505142864700963e-01
1.099999999999999423e+00,1.481751070676502380e+01,-2.072083159815984732e-01
1.109999999999999432e+00,1.474574754479985650e+01,-1.818087316445687884e-01
1.119999999999999440e+00,1.466461054568565459e+01,-1.542765470298942954e-01
1.129999999999999449e+00,1.457360345666401358e+01,-1.271391256766266076e-01
1.139999999999999458e+00,1.447290870334050972e+01,-1.029484191403937793e-01
1.149999999999999467e+00,1.436337167788218849e+01,-8.410012822000133281e-02
1.159999999999999476e+00,1.424643780328994680e+01,-7.266270425997078952e-02
1.169999999999999485e+00,1.412404645396892278e+01,-7.022826713522162256e-02
1.179999999999999494e+00,1.399848883686452261e+01,-7.779606951721691754e-02
1.189999999999999503e+00,1.387223949108198440e+01,-9.569694927128073736e-02
1.199999999999999512e+00,1.374777296995228149e+01,-1.235644277364386923e-01
1.209999999999999520e+00,1.362737839324549505e+01,-1.603549168979389317e-01
1.219999999999999529e+00,1.351298481581703825e+01,-2.044161079806150749e-01
1.229999999999999538e+00,1.340600972740794816e+01,-2.535992577146895521e-01
1.239999999999999325e+00,1.330724151165846969e+01,-3.054079961583345271e-01
1.249999999999999334e+00,1.321676444397230554e+01,-3.571736655408738748e-01
1.259999999999999343e+00,1.313393194363910688e+01,-4.062452469465726579e-01
1.269999999999999352e+00,1.305739050492022990e+01,-4.501807817186519456e-01
1.279999999999999361e+00,1.298515323510595643e+01,-4.869269352649068239e-01
1.289999999999999369e+00,1.291471846201947216e+01,-5.149740110616126687e-01
1.299999999999999378e+00,1.284322567712974816e+01,-5.334752684932215772e-01
1.309999999999999387e+00,1.276763837625937725e+01,-5.423217354044489458e-01
1.319999999999999396e+00,1.268494134032748910e+01,-5.421666853254157870e-01
1.329999999999999405e+00,1.259233871227865187e+01,-5.343973747676628028e-01
1.339999999999999414e+00,1.248743896732663394e+01,-5.210552788663871393e-01
1.349999999999999423e+00,1.236841357404745878e+01,-5.047096765842810084e-01
1.359999999999999432e+00,1.223411777078169216e+01,-4.882927703159363197e-01
1.369999999999999440e+00,1.208416433836535830e+01,-4.749073445329157761e-01
1.379999999999999449e+00,1.191894438097233078e+01,-4.676200706515633021e-01
1.389999999999999458e+00,1.173959272728954772e+01,-4.692547926322040985e-01
1.399999999999999467e+00,1.154789939370225582e+01,-4.822003790856580485e-01
1.409999999999999254e+00,1.134617234849981493e+01,-5.082469671674915146e-01
1.419999999999999263e+00,1.113706031707415889e+01,-5.484626845204499945e-01
1.429999999999999272e+00,1.092334732328014546e+01,-6.031203193989285172e-01
1.439999999999999281e+00,1.070773285438868783e+01,-6.716800800878304223e-01
1.449999999999999289e+00,1.049261279704707128e+01,-7.528307600656882759e-01
1.459999999999999298e+00,1.027987651060536578e+01,-8.445875617782679923e-01
1.469999999999999307e+00,1.007073454287150227e+01,-9.444408089802051043e-01
1.479999999999999316e+00,9.865589586685699075e+00,-1.049546079275934796e+00
1.489999999999999325e+00,9.663960432215489504e+00,-1.156943183601517378e+00
1.499999999999999334e+00,9.464465066428768836e+00,-1.263789142857474124e+00
1.509999999999999343e+00,9.264864942826998018e+00,-1.367589047579548023e+00
1.519999999999999352e+00,9.062168069998442377e+00,-1.466408553031215423e+00
1.529999999999999361e+00,8.852784251631319989e+00,-1.559052802565734197e+00
1.539999999999999369e+00,8.632721863916712479e+00,-1.645198748816168788e+00
1.549999999999999378e+00,8.397812274059351267e+00,-1.725471036498410715e+00
1.559999999999999165e+00,8.143945645042991899e+00,-1.801455627956533911e+00
1.569999999999999174e+00,7.867300640730308992e+00,-1.875649933606774233e+00
1.579999999999999183e+00,7.564550574342993272e+00,-1.951353045071750447e+00
