# energy_eV,Re_epsilon,Im_epsilon
1.000000000000000056e-01,3.387456315600996959e+02,-2.400337310761525202e+02
1.100000000000000006e-01,3.117477951980035300e+02,-1.829776395679332097e+02
1.199999999999999956e-01,2.847647839824578568e+02,-1.369497978187053491e+02
1.300000000000000044e-01,2.582557195067362841e+02,-1.000211629305396599e+02
1.399999999999999856e-01,2.326347410552167503e+02,-7.070294978434375821e+01
1.499999999999999667e-01,2.082609015405762136e+02,-4.778832166559885763e+01
1.599999999999999756e-01,1.854305346839745710e+02,-3.025903111271828294e+01
1.699999999999999845e-01,1.643723142221464570e+02,-1.723033876323922087e+01
1.799999999999999656e-01,1.452451028396613992e+02,-7.919116666376131874e+00
1.899999999999999467e-01,1.281385617782881354e+02,-1.626149941407836641e+00
1.999999999999999556e-01,1.130763679804059336e+02,2.272963383435002704e+00
2.099999999999999645e-01,1.000217705283937448e+02,4.331941868293017528e+00
2.199999999999999456e-01,8.888511806490475919e+01,5.035395649814681462e+00
2.299999999999999267e-01,7.953290913509718507e+01,4.799475474392057350e+00
2.399999999999999356e-01,7.179786224354290880e+01,3.972680735784865025e+00
2.499999999999999445e-01,6.548947477423585894e+01,2.837514480943174711e+00
2.599999999999998979e-01,6.040454111097963619e+01,1.613369970913631768e+00
2.699999999999999067e-01,5.633712993790905443e+01,4.607951753201618428e-01
2.799999999999999156e-01,5.308757669054389794e+01,-5.129062592541147048e-01
2.899999999999999245e-01,5.047012573705337957e+01,-1.246923840547231821e+00
2.999999999999999334e-01,4.831895296264525541e+01,-1.719330487991103329e+00
3.099999999999998868e-01,4.649240679185329839e+01,-1.938973749482774567e+00
3.199999999999998956e-01,4.487541742751886176e+01,-1.937259808250763049e+00
3.299999999999999045e-01,4.338013311993678656e+01,-1.760221266055083111e+00
3.399999999999998579e-01,4.194494179718537907e+01,-1.461229220302801002e+00
3.499999999999998668e-01,4.053212033837329642e+01,-1.094654756719661837e+00
3.599999999999998757e-01,3.912441728681771735e+01,-7.107104403301082174e-01
