# energy_eV,Re_epsilon,Im_epsilon
1.000000000000000056e-01,2.629982214145640000e+02,-2.548118558124338620e+02
1.100000000000000006e-01,2.488156745179556424e+02,-2.075307052567389974e+02
1.199999999999999956e-01,2.342105101138719192e+02,-1.681000103050212999e+02
1.300000000000000044e-01,2.193739436043012176e+02,-1.350646581217287974e+02
1.399999999999999856e-01,2.044909941600208185e+02,-1.073595879483218454e+02
1.499999999999999667e-01,1.897369000012391496e+02,-8.417298598380205021e+01
1.599999999999999756e-01,1.752739212561920112e+02,-6.486194736750491074e+01
1.699999999999999845e-01,1.612486053945472122e+02,-4.889913283351279460e+01
1.799999999999999656e-01,1.477895737603661246e+02,-3.583844415623651258e+01
1.899999999999999467e-01,1.350058697888046595e+02,-2.529273890989101758e+01
1.999999999999999556e-01,1.229858907395942822e+02,-1.691935322673345965e+01
2.099999999999999645e-01,1.117969058930374473e+02,-1.041077346038431806e+01
2.199999999999999456e-01,1.014851457959175036e+02,-5.488729986359023094e+00
2.299999999999999267e-01,9.207642994619266119e+01,-1.900558314564783524e+00
2.399999999999999356e-01,8.357728483971636990e+01,5.829645582606667320e-01
2.499999999999999445e-01,7.597649106406065300e+01,2.168862636970353197e+00
2.599999999999998979e-01,6.924698751245770723e+01,3.042674660761223393e+00
2.699999999999999067e-01,6.334805309426101161e+01,3.368917676010608986e+00
2.799999999999999156e-01,5.822768170851419001e+01,3.291496096249217018e+00
2.899999999999999245e-01,5.382506477362812092e+01,2.934189489836910525e+00
2.999999999999999334e-01,5.007309719744706200e+01,2.401304152012689208e+00
3.099999999999998868e-01,4.690082714192011082e+01,1.778535659179886874e+00
3.199999999999998956e-01,4.423577699465867141e+01,1.134059651264600843e+00
3.299999999999999045e-01,4.200607222556086384e+01,5.198445264620521478e-01
3.399999999999998579e-01,4.014232582829833973e+01,-2.683841284419561518e-02
3.499999999999998668e-01,3.857923832033718980e+01,-4.817452144926381297e-01
3.599999999999998757e-01,3.725688626863890818e+01,-8.318769100828425911e-01
3.699999999999998845e-01,3.612168548221494291e+01,-1.073636786345572025e+00
3.799999999999998934e-01,3.512702784432030967e+01,-1.210981380932163898e+00
3.899999999999998468e-01,3.423360276055942819e+01,-1.253618072415678686e+00
3.999999999999998557e-01,3.340942494510012040e+01,-1.215298307416210255e+00
4.099999999999998646e-01,3.262959939835427292e+01,-1.112249535980830872e+00
4.199999999999998179e-01,3.187586167335395260e+01,-9.617813003629686053e-01
4.299999999999998268e-01,3.113593670501924393e+01,-7.810921475566613426e-01
4.399999999999998357e-01,3.040276250385042545e+01,-5.862946180435348875e-01
4.499999999999998446e-01,2.967362590688594537e+01,-3.916659919431587089e-01
4.599999999999998535e-01,2.894925643921034109e+01,-2.091232062932682489e-01
4.699999999999998068e-01,2.823292135677808545e+01,-4.791180241466572176e-02
4.799999999999998157e-01,2.752956037429071756e+01,8.550873294284526416e-02
4.899999999999998246e-01,2.684499274427184190e+01,1.874070310024536501e-01
4.999999999999997780e-01,2.618522259777766337e+01,2.565777430773060197e-01
5.099999999999997868e-01,2.555586115614724108e+01,2.940267169668968616e-01
5.199999999999997957e-01,2.496167695156430710e+01,3.025762266100903708e-01
5.299999999999998046e-01,2.440627791091944943e+01,2.864227767497816157e-01
5.399999999999998135e-01,2.389192238945122071e+01,2.506782773301826084e-01
5.499999999999998224e-01,2.341945026879055192e+01,2.009223792532832953e-01
5.599999999999998312e-01,2.298832028206690126e+01,1.427897275460730531e-01
5.699999999999997291e-01,2.259673595536077073e+01,8.161109843514810502e-02
5.799999999999997380e-01,2.224184004948000748e+01,2.212214076391277873e-02
5.899999999999997469e-01,2.191995616844076267e+01,-3.175196006585156994e-02
5.999999999999997558e-01,2.162685622399054353e+01,-7.703284824271172671e-02
6.099999999999997646e-01,2.135803360134946871e+01,-1.117482248754409074e-01
6.199999999999997735e-01,2.110896400101490400e+01,-1.349200316950330547e-01
6.299999999999997824e-01,2.087533883594171158e+01,-1.464911622389555579e-01
6.399999999999996803e-01,2.065325951660986092e+01,-1.472028401792991326e-01
6.499999999999996891e-01,2.043938471910525578e+01,-1.384364042656994753e-01
6.599999999999996980e-01,2.023102656460885740e+01,-1.220338666992050458e-01
6.699999999999997069e-01,2.002619531752086957e+01,-1.001113173241784116e-01
6.799999999999997158e-01,1.982359553411063757e+01,-7.487812877738790618e-02
6.899999999999997247e-01,1.962257939943357954e+01,-4.847311640503022129e-02
6.999999999999997335e-01,1.942306515496420971e+01,-2.282648951608277563e-02
7.099999999999997424e-01,1.922542996744150656e+01,4.462164965453521833e-04
7.199999999999997513e-01,1.903038729365544057e+01,2.011482237553429211e-02
7.299999999999996492e-01,1.883885877620467397e+01,3.536913284932928503e-02
7.399999999999996581e-01,1.865185002451811869e+01,4.581935901506090786e-02
7.499999999999996669e-01,1.847033839316927839e+01,5.146633932604750827e-02
7.599999999999996758e-01,1.829517919357022038e+01,5.264724514286785867e-02
7.699999999999996847e-01,1.812703481210371237e+01,4.996359263802091499e-02
7.799999999999996936e-01,1.796632911266455679e+01,4.419894027408288045e-02
7.899999999999997025e-01,1.781322742756800892e+01,3.623363793155854468e-02
7.999999999999996003e-01,1.766764052933645246e+01,2.696345529017618939e-02
8.099999999999996092e-01,1.752924934827408165e+01,1.722793092379747149e-02
8.199999999999996181e-01,1.739754595116030700e+01,7.752952964978815191e-03
8.299999999999996270e-01,1.727188548705017368e+01,-8.894723033876096151e-04
8.399999999999996358e-01,1.715154346476597169e+01,-8.302957062484725426e-03
8.499999999999996447e-01,1.703577284619085930e+01,-1.427028331701241624e-02
8.599999999999996536e-01,1.692385598035973970e+01,-1.874054339805200989e-02
8.699999999999996625e-01,1.681514729767626903e+01,-2.180285625151213297e-02
8.799999999999996714e-01,1.670910384112980296e+01,-2.365052845527334732e-02
8.899999999999995692e-01,1.660530202690686608e+01,-2.454003216428152917e-02
8.999999999999995781e-01,1.650344038816789194e+01,-2.474927792964294604e-02
9.099999999999995870e-01,1.640332935234734535e+01,-2.453938094479269846e-02
9.199999999999995959e-01,1.630487023297220617e+01,-2.412349597621425354e-02
9.299999999999996048e-01,1.620802649713376553e+01,-2.364539519420511340e-02
9.399999999999996136e-01,1.611279093723545230e+01,-2.316936977388014615e-02
9.499999999999996225e-01,1.601915259475667952e+01,-2.268184833321670868e-02
9.599999999999995204e-01,1.592706714730285178e+01,-2.210394561567999294e-02
9.699999999999995293e-01,1.583643399939674623e+01,-2.131308280514893419e-02
9.799999999999995381e-01,1.574708255989212269e+01,-2.017094535708882294e-02
9.899999999999995470e-01,1.565876921447109815e+01,-1.855443684149911746e-02
9.999999999999995559e-01,1.557118539702878657e+01,-1.638599703831438922e-02
1.009999999999999565e+00,1.548397602533489881e+01,-1.365970222577359526e-02
1.019999999999999574e+00,1.539676649301952871e+01,-1.045995024278184062e-02
1.029999999999999583e+00,1.530919549513761346e+01,-6.970220063458940421e-03
1.039999999999999591e+00,1.522095028915562587e+01,-3.470327945079357268e-03
1.049999999999999600e+00,1.513180061897592132e+01,-3.217017810033440030e-04
1.059999999999999609e+00,1.504162749434711621e+01,2.058630454148452013e-03
1.069999999999999618e+00,1.495044333222438659e+01,3.233493450393419653e-03
1.079999999999999627e+00,1.485840061238796750e+01,2.787590310449947813e-03
1.089999999999999414e+00,1.476578713137948107e+01,3.724269077625503243e-04
1.099999999999999423e+00,1.467300708649215402e+01,-4.250051940113298322e-03
1.109999999999999432e+00,1.458054849540940801e+01,-1.116946507385357772e-02
1.119999999999999440e+00,1.448893875423656219e+01,-2.029877392005568007e-02
1.129999999999999449e+00,1.439869134870416012e+01,-3.135938671811713818e-02
1.139999999999999458e+00,1.431024775458449305e+01,-4.388220457838528515e-02
1.149999999999999467e+00,1.422391929924169673e+01,-5.722601018503916531e-02
1.159999999999999476e+00,1.413983413087141017e+01,-7.061318683864264978e-02
1.169999999999999485e+00,1.405789440485460595e+01,-8.318125051757919997e-02
1.179999999999999494e+00,1.397774832745655793e+01,-9.404719854144777402e-02
1.189999999999999503e+00,1.389878080863353738e+01,-1.023803468731654259e-01
1.199999999999999512e+00,1.382012521431593299e+01,-1.074782604343946790e-01
1.209999999999999520e+00,1.374069715217463106e+01,-1.088396789801716336e-01
1.219999999999999529e+00,1.365924947871473627e+01,-1.062280842463169950e-01
1.229999999999999538e+00,1.357444590539450502e+01,-9.971979151960470855e-02
1.239999999999999325e+00,1.348494884541274530e+01,-8.973119464184518834e-02
1.249999999999999334e+00,1.338951562151149233e+01,-7.702102387357104285e-02
1.259999999999999343e+00,1.328709598154571303e+01,-6.266512882276827068e-02
1.269999999999999352e+00,1.317692315761224897e+01,-4.800327576638926952e-02
1.279999999999999361e+00,1.305859054365636318e+01,-3.455962147571143422e-02
1.289999999999999369e+00,1.293210650762649117e+01,-2.394074243109080985e-02
1.299999999999999378e+00,1.279792090796870596e+01,-1.771719411012782561e-02
1.309999999999999387e+00,1.265691851642252352e+01,-1.729638279093155886e-02
1.319999999999999396e+00,1.251037668063372088e+01,-2.379589479509722910e-02
1.329999999999999405e+00,1.235988706991168407e+01,-3.792720983749617997e-02
1.339999999999999414e+00,1.220724407833846037e+01,-5.989982352197503052e-02
1.349999999999999423e+00,1.205430522700257612e+01,-8.935515865069233732e-02
1.359999999999999432e+00,1.190283151109641935e+01,-1.253382448206599997e-01
1.369999999999999440e+00,1.175431787485130997e+01,-1.663130330078886610e-01
1.379999999999999449e+00,1.160982567586255776e+01,-2.102244826674151967e-01
