# energy_eV,Re_epsilon,Im_epsilon
1.000000000000000056e-01,2.016622556735224236e+02,-2.480844024815322086e+02
1.100000000000000006e-01,1.941714555748646376e+02,-2.096194262325366253e+02
1.199999999999999956e-01,1.863114496221994898e+02,-1.771161749404756449e+02
1.300000000000000044e-01,1.781594822908849096e+02,-1.493825420523763228e+02
1.399999999999999856e-01,1.697931250796452787e+02,-1.255634200099190281e+02
1.499999999999999667e-01,1.612891245350045608e+02,-1.050255062474222143e+02
1.599999999999999756e-01,1.527223066639614899e+02,-8.728552918813630868e+01
1.699999999999999845e-01,1.441645580074147688e+02,-7.196406517265906189e+01
1.799999999999999656e-01,1.356839011374617598e+02,-5.875503302344336731e+01
1.899999999999999467e-01,1.273436794681346242e+02,-4.740511833759883586e+01
1.999999999999999556e-01,1.192018631263354251e+02,-3.769967008884076876e+01
2.099999999999999645e-01,1.113104843176141117e+02,-2.945292080101398469e+01
2.199999999999999456e-01,1.037152072413684323e+02,-2.250115497157711175e+01
2.299999999999999267e-01,9.645503426143268655e+01,-1.669792153796907641e+01
2.399999999999999356e-01,8.956214681498330776e+01,-1.191068116035118152e+01
2.499999999999999445e-01,8.306187653110634983e+01,-8.018468567301525241e+00
2.599999999999998979e-01,7.697279930531637149e+01,-4.910274891298085365e+00
2.699999999999999067e-01,7.130694269996831736e+01,-2.483938901752838380e+00
2.799999999999999156e-01,6.607009506062361481e+01,-6.453939187017763146e-01
2.899999999999999245e-01,6.126220318743536808e+01,6.918420154409147260e-01
2.999999999999999334e-01,5.687784429524371888e+01,1.607015731413128368e+00
3.099999999999998868e-01,5.290675733767415068e+01,2.172389682376528075e+00
3.199999999999998956e-01,4.933441854589461428e+01,2.453438989301237605e+00
3.299999999999999045e-01,4.614264621541321532e+01,2.509027519606151113e+00
3.399999999999998579e-01,4.331022032654873755e+01,2.391586132061814141e+00
3.499999999999998668e-01,4.081350345887032205e+01,2.147308716096109293e+00
3.599999999999998757e-01,3.862705060292980619e+01,1.816375765550614751e+00
3.699999999999998845e-01,3.672419682553352516e+01,1.433210616936343440e+00
3.799999999999998934e-01,3.507761324725557017e+01,1.026769906028980994e+00
3.899999999999998468e-01,3.365982338304990407e+01,6.208670718184390314e-01
3.999999999999998557e-01,3.244367352164459106e+01,2.345257214831408532e-01
4.099999999999998646e-01,3.140275242465363448e+01,-1.176417511145490258e-01
4.199999999999998179e-01,3.051175716619753331e+01,-4.250358255730490309e-01
4.299999999999998268e-01,2.974680337014489240e+01,-6.806578395301615680e-01
4.399999999999998357e-01,2.908567940522775785e+01,-8.806905226066844561e-01
4.499999999999998446e-01,2.850804524746800084e+01,-1.024077218510213161e+00
4.599999999999998535e-01,2.799557770262988399e+01,-1.112105645250006436e+00
4.699999999999998068e-01,2.753206449516947174e+01,-1.148001607820097636e+00
4.799999999999998157e-01,2.710345037831163850e+01,-1.136537544477650874e+00
4.899999999999998246e-01,2.669783891275771026e+01,-1.083660198768360949e+00
4.999999999999997780e-01,2.630545391448273662e+01,-9.961410991431279838e-01
5.099999999999997868e-01,2.591856480402651641e+01,-8.812529231514458772e-01
5.199999999999997957e-01,2.553138022152419495e+01,-7.464742430619972779e-01
5.299999999999998046e-01,2.513991432481405752e+01,-5.992246064857214005e-01
5.399999999999998135e-01,2.474183018269058820e+01,-4.466314047957556932e-01
5.499999999999998224e-01,2.433626462989533579e+01,-2.953295238775309750e-01
5.599999999999998312e-01,2.392363887968027214e+01,-1.512943515095688807e-01
5.699999999999997291e-01,2.350545910468503408e+01,-1.970832571261072960e-02
5.799999999999997380e-01,2.308411110400711053e+01,9.513916097763816526e-02
5.899999999999997469e-01,2.266265307580312083e+01,1.899190454379513227e-01
5.999999999999997558e-01,2.224461040837944381e+01,2.622979685455330001e-01
6.099999999999997646e-01,2.183377628264280901e+01,3.109430081760311548e-01
6.199999999999997735e-01,2.143402173617505468e+01,3.354974154484438587e-01
6.299999999999997824e-01,2.104911866332255599e+01,3.365293892118425556e-01
6.399999999999996803e-01,2.068257900499302693e+01,3.154563242534890732e-01
6.499999999999996891e-01,2.033751310516063526e+01,2.744473726125011281e-01
6.599999999999996980e-01,2.001650986881989169e+01,2.163075538230192496e-01
6.699999999999997069e-01,1.972154094144114111e+01,1.443470244901159938e-01
6.799999999999997158e-01,1.945389063967839505e+01,6.223945317991924631e-02
6.899999999999997247e-01,1.921411279844143039e+01,-2.612627572745110024e-02
6.999999999999997335e-01,1.900201506667447759e+01,-1.167966053232943197e-01
7.099999999999997424e-01,1.881667049465408681e+01,-2.059015686866963735e-01
7.199999999999997513e-01,1.865645552572281574e+01,-2.897962517953931449e-01
7.299999999999996492e-01,1.851911275610690666e+01,-3.651910737040034438e-01
7.399999999999996581e-01,1.840183608266244519e+01,-4.292667723420844905e-01
7.499999999999996669e-01,1.830137514771875829e+01,-4.797703952492223811e-01
7.599999999999996758e-01,1.821415534186740715e+01,-5.150891425904394749e-01
7.699999999999996847e-01,1.813640906895155425e+01,-5.342995858817468635e-01
7.799999999999996936e-01,1.806431354063812478e+01,-5.371905743338269978e-01
7.899999999999997025e-01,1.799413007587080671e+01,-5.242590195077923010e-01
7.999999999999996003e-01,1.792233975387347655e+01,-4.966786901880206884e-01
8.099999999999996092e-01,1.784577032312110845e+01,-4.562431202843296729e-01
8.199999999999996181e-01,1.776170951088239747e+01,-4.052846968561755192e-01
8.299999999999996270e-01,1.766800030892531126e+01,-3.465729146000300909e-01
8.399999999999996358e-01,1.756311442293838709e+01,-2.831956185583124341e-01
8.499999999999996447e-01,1.744620085002496879e+01,-2.184277710023574404e-01
8.599999999999996536e-01,1.731710746612466068e+01,-1.555928372492662581e-01
8.699999999999996625e-01,1.717637453192815045e+01,-9.792225940933871331e-02
8.799999999999996714e-01,1.702520012404833238e+01,-4.841865412064726842e-02
8.899999999999995692e-01,1.686537862532910026e+01,-9.728315531925886550e-03
8.999999999999995781e-01,1.669921451853450378e+01,1.597167756140252873e-02
9.099999999999995870e-01,1.652941477440429452e+01,2.706695752478800732e-02
9.199999999999995959e-01,1.635896406221279520e+01,2.257588959501092771e-02
9.299999999999996048e-01,1.619098779554992973e+01,2.192944747668791518e-03
9.399999999999996136e-01,1.602860862013620391e+01,-3.369669470006730894e-02
9.499999999999996225e-01,1.587480232311705919e+01,-8.403224508818561700e-02
9.599999999999995204e-01,1.573225927208537378e+01,-1.471218581163359906e-01
9.699999999999995293e-01,1.560325736459999213e+01,-2.207150420634834131e-01
9.799999999999995381e-01,1.548955208355513768e+01,-3.021002094423597684e-01
9.899999999999995470e-01,1.539228862002874898e+01,-3.882234679822559875e-01
9.999999999999995559e-01,1.531194016399635593e+01,-4.758237888103848956e-01
1.009999999999999565e+00,1.524827540597583919e+01,-5.615788910848823479e-01
1.019999999999999574e+00,1.520035708024257559e+01,-6.422556155877023887e-01
1.029999999999999583e+00,1.516657206171473860e+01,-7.148582514590376968e-01
1.039999999999999591e+00,1.514469215900162880e+01,-7.767682503397973504e-01
1.049999999999999600e+00,1.513196338425935572e+01,-8.258690189202613219e-01
1.059999999999999609e+00,1.512522018648579092e+01,-8.606500200416934421e-01
