# energy_eV,Re_epsilon,Im_epsilon
1.000000000000000056e-01,2.012372260363142971e+02,-2.485762443473861083e+02
1.100000000000000006e-01,1.939189425557653976e+02,-2.101504373900714882e+02
1.199999999999999956e-01,1.862191072725037770e+02,-1.776481781105312336e+02
1.300000000000000044e-01,1.782104978407631677e+02,-1.498831504296440187e+02
1.399999999999999856e-01,1.699669774491901251e+02,-1.260060562514105982e+02
1.499999999999999667e-01,1.615624679081938666e+02,-1.053894945111664327e+02
1.599999999999999756e-01,1.530699417764937493e+02,-8.755614858453347438e+01
1.699999999999999845e-01,1.445604506317968685e+02,-7.213249862937246348e+01
1.799999999999999656e-01,1.361022058040398974e+02,-5.881817495252128225e+01
1.899999999999999467e-01,1.277597267891704433e+02,-4.736522517592404569e+01
1.999999999999999556e-01,1.195930711658431136e+02,-3.756385334879404070e+01
2.099999999999999645e-01,1.116571581718176702e+02,-2.923249443706914263e+01
2.199999999999999456e-01,1.040011961925342518e+02,-2.221085844758034256e+01
2.299999999999999267e-01,9.666822230818736728e+01,-1.635504732792922766e+01
2.399999999999999356e-01,8.969475977962093793e+01,-1.153414068025040606e+01
2.499999999999999445e-01,8.311059697378772171e+01,-7.627833779639732192e+00
2.599999999999998979e-01,7.693868878612008189e+01,-4.524834095778735410e+00
2.699999999999999067e-01,7.119517916206636698e+01,-2.121804596341133831e+00
2.799999999999999156e-01,6.588954090671771269e+01,-3.226982008702106164e-01
2.899999999999999245e-01,6.102482665333899092e+01,9.616330687043930237e-01
2.999999999999999334e-01,5.659802269099236582e+01,1.813642692165774228e+00
3.099999999999998868e-01,5.260049537797274155e+01,2.309175945473679104e+00
3.199999999999998956e-01,4.901851813728511331e+01,2.517490388939649826e+00
3.299999999999999045e-01,4.583386558355476126e+01,2.501251118418700514e+00
3.399999999999998579e-01,4.302446020192972753e+01,2.316531860208227211e+00
3.499999999999998668e-01,4.056505621569217368e+01,2.012845244855904436e+00
3.599999999999998757e-01,3.842794485915165126e+01,1.633219124748044315e+00
3.699999999999998845e-01,3.658366522570230472e+01,1.214330295525866354e+00
3.799999999999998934e-01,3.500170518801893138e+01,7.867022401159249334e-01
3.899999999999998468e-01,3.365117757893261086e+01,3.749694079115672984e-01
3.999999999999998557e-01,3.250145785869049320e+01,-1.793008470601997056e-03
4.099999999999998646e-01,3.152277084894429393e+01,-3.296778763138142887e-01
4.199999999999998179e-01,3.068671574920006861e+01,-5.995001378052539076e-01
4.299999999999998268e-01,2.996672052313350321e+01,-8.063047507556568849e-01
4.399999999999998357e-01,2.933841879908952421e+01,-9.488388847306894469e-01
4.499999999999998446e-01,2.877994461497410938e+01,-1.028999857782312954e+00
4.599999999999998535e-01,2.827214259268631125e+01,-1.051271001997851728e+00
4.699999999999998068e-01,2.779869338933042400e+01,-1.022157909336536497e+00
4.799999999999998157e-01,2.734615647963227758e+01,-9.496373517868126335e-01
4.899999999999998246e-01,2.690393441585061396e+01,-8.426306182187166538e-01
4.999999999999997780e-01,2.646416463109555295e+01,-7.105120986235092806e-01
5.099999999999997868e-01,2.602154654762052388e+01,-5.626627165260208452e-01
5.199999999999997957e-01,2.557311317842676246e+01,-4.080763110230056223e-01
5.299999999999998046e-01,2.511795753171236711e+01,-2.550253559813647208e-01
5.399999999999998135e-01,2.465692491599115144e+01,-1.107905349984231735e-01
5.499999999999998224e-01,2.419228268203294618e+01,1.854327043789033222e-02
5.599999999999998312e-01,2.372737901989178511e+01,1.282240113092112943e-01
5.699999999999997291e-01,2.326630215996637219e+01,2.149039049506931143e-01
5.799999999999997380e-01,2.281355072194568834e+01,2.766485132808325642e-01
5.899999999999997469e-01,2.237372504067634083e+01,3.128884070856082222e-01
5.999999999999997558e-01,2.195124810903019252e+01,3.243198524525808812e-01
6.099999999999997646e-01,2.155012335869327700e+01,3.127621992594196709e-01
6.199999999999997735e-01,2.117373490129369529e+01,2.809806096361223693e-01
6.299999999999997824e-01,2.082469413049294005e+01,2.324834112810527376e-01
6.399999999999996803e-01,2.050473479996872683e+01,1.713036818832681107e-01
6.499999999999996891e-01,2.021465690332479781e+01,1.017746632894961228e-01
6.599999999999996980e-01,1.995431794985003293e+01,2.830827524067228151e-02
6.699999999999997069e-01,1.972266861192137455e+01,-4.481463288563129754e-02
6.799999999999997158e-01,1.951782826819396277e+01,-1.136345591013409734e-01
6.899999999999997247e-01,1.933719472754009061e+01,-1.746775625910249596e-01
6.999999999999997335e-01,1.917758142991556269e+01,-2.250881539599520753e-01
7.099999999999997424e-01,1.903537471054488961e+01,-2.627270723487530879e-01
7.199999999999997513e-01,1.890670330133478672e+01,-2.862317137896316366e-01
7.299999999999996492e-01,1.878761213569545419e+01,-2.950385545884455785e-01
7.399999999999996581e-01,1.867423271636212689e+01,-2.893684604539200067e-01
7.499999999999996669e-01,1.856294278591614599e+01,-2.701772306891542796e-01
7.599999999999996758e-01,1.845050878180509457e+01,-2.390750451793342835e-01
7.699999999999996847e-01,1.833420552780010837e+01,-1.982196142440875442e-01
7.799999999999996936e-01,1.821190877009433251e+01,-1.501887393154691386e-01
7.899999999999997025e-01,1.808215746038998617e+01,-9.783864642944321843e-02
7.999999999999996003e-01,1.794418406759858797e+01,-4.415483521335335920e-02
8.099999999999996092e-01,1.779791260895334304e+01,7.897715433438491292e-03
8.199999999999996181e-01,1.764392547478315265e+01,5.551832539755222756e-02
8.299999999999996270e-01,1.748340142502242855e+01,9.620216459073366311e-02
8.399999999999996358e-01,1.731802830960429418e+01,1.278540602669654414e-01
8.499999999999996447e-01,1.714989506474076109e+01,1.488799490485900323e-01
8.599999999999996536e-01,1.698136832562294174e+01,1.582524402102601369e-01
8.699999999999996625e-01,1.681495954490987543e+01,1.555481604467151835e-01
8.799999999999996714e-01,1.665318879695231047e+01,1.409558288764877210e-01
8.899999999999995692e-01,1.649845147193782680e+01,1.152553110332786707e-01
8.999999999999995781e-01,1.635289382471058417e+01,7.976916834255907973e-02
9.099999999999995870e-01,1.621830285317577136e+01,3.628940312185348349e-02
9.199999999999995959e-01,1.609601526423233508e+01,-1.301684964011519917e-02
9.299999999999996048e-01,1.598684937343717039e+01,-6.571805594851855281e-02
9.399999999999996136e-01,1.589106271816963201e+01,-1.192401472621898439e-01
9.499999999999996225e-01,1.580833698912090846e+01,-1.709937900103206954e-01
9.599999999999995204e-01,1.573779065187743953e+01,-2.185011554113969190e-01
9.699999999999995293e-01,1.567801839176999223e+01,-2.595163636880116753e-01
9.799999999999995381e-01,1.562715532360739168e+01,-2.921341085530422266e-01
9.899999999999995470e-01,1.558296281387133853e+01,-3.148815371213148917e-01
