# energy_eV,Re_epsilon,Im_epsilon
1.000000000000000056e-01,3.384697893494384289e+02,-2.388389124175706968e+02
1.100000000000000006e-01,3.111729994822439949e+02,-1.820290189511537733e+02
1.199999999999999956e-01,2.839991437961879797e+02,-1.362982631680015118e+02
1.300000000000000044e-01,2.574077588392412395e+02,-9.968351923224700784e+01
1.399999999999999856e-01,2.318051894238624016e+02,-7.066494780266276621e+01
1.499999999999999667e-01,2.075355471947662807e+02,-4.800949230636862097e+01
1.599999999999999756e-01,1.848746908776050191e+02,-3.067902838012332367e+01
1.699999999999999845e-01,1.640272938618441003e+02,-1.777630526867906369e+01
1.799999999999999656e-01,1.451269109863333142e+02,-8.513473571258529660e+00
1.899999999999999467e-01,1.282388161026026410e+02,-2.194172770870708167e+00
1.999999999999999556e-01,1.133652624377541400e+02,1.796395375615484680e+00
2.099999999999999645e-01,1.004527245896194927e+02,3.996949792509992605e+00
2.199999999999999456e-01,8.940061787836290819e+01,4.873452325733487633e+00
2.299999999999999267e-01,8.007095941963726204e+01,4.821731121083712601e+00
2.399999999999999356e-01,7.229843529872658792e+01,4.170306604933516681e+00
2.499999999999999445e-01,6.590036733315770334e+01,3.183925357175598325e+00
2.599999999999998979e-01,6.068612719227482444e+01,2.068021619203125550e+00
2.699999999999999067e-01,5.646561989383988589e+01,9.741207087348114912e-01
2.799999999999999156e-01,5.305654686171586576e+01,6.055009755055110535e-03
2.899999999999999245e-01,5.029025434960781382e+01,-7.732302740715985001e-01
2.999999999999999334e-01,4.801606971709404093e+01,-1.334556302419556806e+00
3.099999999999998868e-01,4.610411986945717189e+01,-1.675366800032673353e+00
3.199999999999998956e-01,4.444670806439236799e+01,-1.812842770154746264e+00
3.299999999999999045e-01,4.295839328043651051e+01,-1.777525008923728445e+00
3.399999999999998579e-01,4.157496775320783655e+01,-1.607646136807026949e+00
3.499999999999998668e-01,4.025156178925017514e+01,-1.344316942445707541e+00
3.599999999999998757e-01,3.896012055572487753e+01,-1.027651168823435546e+00
3.699999999999998845e-01,3.768649640201938666e+01,-6.938534264579525601e-01
3.799999999999998934e-01,3.642738457079402536e+01,-3.732408231149170197e-01
3.899999999999998468e-01,3.518730280786157039e+01,-8.912330218757601175e-02
3.999999999999998557e-01,3.397577973477621072e+01,1.425673307945161394e-01
4.099999999999998646e-01,3.280487641020802414e+01,3.130331205571571518e-01
4.199999999999998179e-01,3.168712365971126133e+01,4.198956162129158787e-01
4.299999999999998268e-01,3.063391752417890146e+01,4.661576557629861228e-01
4.399999999999998357e-01,2.965437905027566146e+01,4.589791904590257432e-01
4.499999999999998446e-01,2.875465444623685229e+01,4.083895123208802769e-01
4.599999999999998535e-01,2.793760846495949579e+01,3.260376825810420987e-01
4.699999999999998068e-01,2.720284816249937165e+01,2.240596563399878394e-01
4.799999999999998157e-01,2.654700568895052726e+01,1.141166857659893646e-01
4.899999999999998246e-01,2.596420675377812515e+01,6.636878958119019588e-03
4.999999999999997780e-01,2.544665474385116966e+01,-8.972830141733874332e-02
5.099999999999997868e-01,2.498526781253960038e+01,-1.684373601714737045e-01
5.199999999999997957e-01,2.457031618805271478e+01,-2.251992054358417650e-01
5.299999999999998046e-01,2.419201812629086135e+01,-2.579464816321047627e-01
5.399999999999998135e-01,2.384106419897489459e+01,-2.666723577969052350e-01
5.499999999999998224e-01,2.350905006330776459e+01,-2.531629749564162646e-01
5.599999999999998312e-01,2.318880690572065362e+01,-2.206570069692419533e-01
5.699999999999997291e-01,2.287462609063366514e+01,-1.734614204511573110e-01
5.799999999999997380e-01,2.256238014558911686e+01,-1.165492513470756802e-01
5.899999999999997469e-01,2.224954625788918605e+01,-5.516163998594135476e-02
5.999999999999997558e-01,2.193514126420142318e+01,5.567100589125011101e-03
6.099999999999997646e-01,2.161957906143247854e+01,6.094574238582375902e-02
6.199999999999997735e-01,2.130446281639181194e+01,1.070108436534912694e-01
6.299999999999997824e-01,2.099232558750994571e+01,1.407494950305805959e-01
6.399999999999996803e-01,2.068633415849539148e+01,1.602521185895334488e-01
6.499999999999996891e-01,2.038997204732692836e+01,1.647898848763788837e-01
6.599999999999996980e-01,2.010671868760157111e+01,1.548142211375366784e-01
6.699999999999997069e-01,1.983974247088798748e+01,1.318792622704701989e-01
6.799999999999997158e-01,1.959162541539842906e+01,9.849194577435242681e-02
6.899999999999997247e-01,1.936413640891723276e+01,5.789863876656943520e-02
