# energy_eV,Re_epsilon,Im_epsilon
1.000000000000000056e-01,3.384752410165525021e+02,-2.386723468689654339e+02
1.100000000000000006e-01,3.111266626864951377e+02,-1.818836772744727739e+02
1.199999999999999956e-01,2.839133538338563767e+02,-1.361847785745444526e+02
1.300000000000000044e-01,2.572958368549087140e+02,-9.960845589245370491e+01
1.399999999999999856e-01,2.316805493704627281e+02,-7.063094595886917659e+01
1.499999999999999667e-01,2.074108367499294445e+02,-4.801557902629840413e+01
1.599999999999999756e-01,1.847610247998694035e+02,-3.072109818538862669e+01
1.699999999999999845e-01,1.639336302505253116e+02,-1.784775028659386464e+01
1.799999999999999656e-01,1.450596093359302188e+02,-8.605925514060922765e+00
1.899999999999999467e-01,1.282014018212811379e+02,-2.298307678611611227e+00
1.999999999999999556e-01,1.133584067268927527e+02,1.690044575394472393e+00
2.099999999999999645e-01,1.004744324632761163e+02,3.897228565380194798e+00
2.199999999999999456e-01,8.944660185950755249e+01,4.787919245474554941e+00
2.299999999999999267e-01,8.013516322815868875e+01,4.756135376721928765e+00
2.399999999999999356e-01,7.237366162330269503e+01,4.128240070515043492e+00
2.499999999999999445e-01,6.597895729357097139e+01,3.166667081327552147e+00
2.599999999999998979e-01,6.076063679267947037e+01,2.074577513257737760e+00
2.699999999999999067e-01,5.652944075326733753e+01,1.001446192487049247e+00
2.799999999999999156e-01,5.310442456132850708e+01,4.943460736656186960e-02
2.899999999999999245e-01,5.031866731493450118e+01,-7.196838324798486841e-01
2.999999999999999334e-01,4.802344384264779364e+01,-1.277329149014659437e+00
3.099999999999998868e-01,4.609086807075934189e+01,-1.620947258875135022e+00
3.199999999999998956e-01,4.441509846225672220e+01,-1.767151344805985680e+00
3.299999999999999045e-01,4.291226360657326921e+01,-1.745417658047507592e+00
3.399999999999998579e-01,4.151931570056227372e+01,-1.592529997982284007e+00
3.499999999999998668e-01,4.019205045442244284e+01,-1.347907157840447789e+00
3.599999999999998757e-01,3.890254410490557291e+01,-1.049884831047986467e+00
3.699999999999998845e-01,3.763625319646961032e+01,-7.329629727969527719e-01
3.799999999999998934e-01,3.638900309786221499e+01,-4.259756120927515877e-01
3.899999999999998468e-01,3.516406009624808604e+01,-1.510957397555600101e-01
3.999999999999998557e-01,3.396944301849918446e+01,7.644486847734140167e-02
4.099999999999998646e-01,3.281558744198435562e+01,2.480613735279040555e-01
4.199999999999998179e-01,3.171343225788902487e+01,3.610957716233328951e-01
4.299999999999998268e-01,3.067295777893939857e+01,4.178167207107040260e-01
4.399999999999998357e-01,2.970216924541686510e+01,4.242729852236289401e-01
4.499999999999998446e-01,2.880649122694162045e+01,3.891152713387113216e-01
4.599999999999998535e-01,2.798851798790979828e+01,3.224779820110528217e-01
4.699999999999998068e-01,2.724805254913706420e+01,2.349873618763176630e-01
4.799999999999998157e-01,2.658236241553253620e+01,1.369378988221839344e-01
4.899999999999998246e-01,2.598658167694203769e+01,3.765657306211751820e-02
4.999999999999997780e-01,2.545419597411728674e+01,-5.494404368902571639e-02
5.099999999999997868e-01,2.497755700671353196e+01,-1.346369382144162463e-01
5.199999999999997957e-01,2.454838518412664783e+01,-1.969985256326871603e-01
5.299999999999998046e-01,2.415823116852059727e+01,-2.394006020811801916e-01
5.399999999999998135e-01,2.379887819195881349e+01,-2.609048037627328953e-01
