# energy_eV,Re_epsilon,Im_epsilon
1.000000000000000056e-01,2.625680337549799219e+02,-2.552483321270775320e+02
1.100000000000000006e-01,2.485032447221711038e+02,-2.080160499803992877e+02
1.199999999999999956e-01,2.340141941104547243e+02,-1.686092750011024748e+02
1.300000000000000044e-01,2.192889580350366430e+02,-1.355748110035682430e+02
1.399999999999999856e-01,2.045094454104253714e+02,-1.078496664679867649e+02
1.499999999999999667e-01,1.898479355685600751e+02,-8.462440808924459645e+01
1.599999999999999756e-01,1.754640116841713962e+02,-6.525889859408106020e+01
1.699999999999999845e-01,1.615019577974745175e+02,-4.922896574509059775e+01
1.799999999999999656e-01,1.480886697835756252e+02,-3.609203798305651389e+01
1.899999999999999467e-01,1.353321122600546857e+02,-2.546477554203618965e+01
1.999999999999999556e-01,1.233203348772480439e+02,-1.700847349069583814e+01
2.099999999999999645e-01,1.121210433995261155e+02,-1.041958600992073158e+01
2.199999999999999456e-01,1.017817041024392495e+02,-5.423654615109560595e+00
2.299999999999999267e-01,9.233014483914010384e+01,-1.771496021992103431e+00
2.399999999999999356e-01,8.377560312643171869e+01,7.631311743833691930e-01
2.499999999999999445e-01,7.611016110600779427e+01,2.384923660612703333e+00
2.599999999999998979e-01,6.931049946589162403e+01,3.277875847118586705e+00
2.699999999999999067e-01,6.333989745179197683e+01,3.605836390635034583e+00
2.799999999999999156e-01,5.815040392940633751e+01,3.512966495869044081e+00
2.899999999999999245e-01,5.368510493876880219e+01,3.124227742989938772e+00
2.999999999999999334e-01,4.988041607867115346e+01,2.545981933715071310e+00
3.099999999999998868e-01,4.666833306543966131e+01,1.866750822537106780e+00
3.199999999999998956e-01,4.397858056334492005e+01,1.158156978703659634e+00
3.299999999999999045e-01,4.174060748743241334e+01,4.760466718766847571e-01
3.399999999999998579e-01,3.988538602468252492e+01,-1.382196063811700071e-01
3.499999999999998668e-01,3.834698120406159916e+01,-6.563344498155482265e-01
3.599999999999998757e-01,3.706386759187331137e+01,-1.061501679731676751e+00
3.699999999999998845e-01,3.597997925507242911e+01,-1.346822884748142712e+00
3.799999999999998934e-01,3.504548822869867308e+01,-1.513651965558991508e+00
3.899999999999998468e-01,3.421731510505382801e+01,-1.569957251303923496e+00
3.999999999999998557e-01,3.345938284878150881e+01,-1.528729014996617508e+00
4.099999999999998646e-01,3.274263140613799550e+01,-1.406467132975887546e+00
4.199999999999998179e-01,3.204481604252544003e+01,-1.221779530233136013e+00
4.299999999999998268e-01,3.135011657927715234e+01,-9.941172192836814636e-01
4.399999999999998357e-01,3.064858781605409632e+01,-7.426664303462240380e-01
4.499999999999998446e-01,2.993548345590221516e+01,-4.854127660169152425e-01
4.599999999999998535e-01,2.921048685425941471e+01,-2.383866822703050725e-01
4.699999999999998068e-01,2.847688196315241882e+01,-1.509405679576067937e-02
4.799999999999998157e-01,2.774069701740965854e+01,1.738697141515056499e-01
4.899999999999998246e-01,2.700985189411751719e+01,3.210286399150911185e-01
4.999999999999997780e-01,2.629333775350607283e+01,4.220692011516544162e-01
5.099999999999997868e-01,2.560045462233204461e+01,4.757327513415815501e-01
5.199999999999997957e-01,2.494012909331773642e+01,4.835759564273805489e-01
5.299999999999998046e-01,2.432033037212179849e+01,4.496208556854594529e-01
5.399999999999998135e-01,2.374759859725491751e+01,3.799183242771488334e-01
5.499999999999998224e-01,2.322669478639810237e+01,2.820501817707501968e-01
5.599999999999998312e-01,2.276037703270131729e+01,1.645958793148807053e-01
5.699999999999997291e-01,2.234930280611737885e+01,3.658958061397669242e-02
5.799999999999997380e-01,2.199205253832609586e+01,-9.300748623462117004e-02
5.899999999999997469e-01,2.168526522577179705e+01,-2.157962816535780870e-01
5.999999999999997558e-01,2.142387272057820269e+01,-3.243702238583409669e-01
6.099999999999997646e-01,2.120141584156202086e+01,-4.126691449669393497e-01
6.199999999999997735e-01,2.101042256957937937e+01,-4.762434939130659739e-01
6.299999999999997824e-01,2.084282652178555040e+01,-5.124197414343906187e-01
6.399999999999996803e-01,2.069040273478903202e+01,-5.203626876397642320e-01
6.499999999999996891e-01,2.054519760326822464e+01,-5.010352847184839087e-01
6.599999999999996980e-01,2.039993065624163648e+01,-4.570614623071508897e-01
6.699999999999997069e-01,2.024834770111323934e+01,-3.925020647011739361e-01
