energy_eV,Re_epsilon,Im_epsilon
3.400000000000000244e-01,1.428395532701568527e+03,4.205561212421215714e+03
3.500000000000000333e-01,1.241775451210920892e+03,4.118489260526798716e+03
3.599999999999999867e-01,1.102478713051085833e+03,4.061928294273178835e+03
3.699999999999999956e-01,9.950699188190548057e+02,4.047598708700738371e+03
3.800000000000000044e-01,9.017108811478680082e+02,4.082631382998393747e+03
3.900000000000000133e-01,8.033485303596766016e+02,4.169118423862576492e+03
4.000000000000000222e-01,6.809817061261704794e+02,4.303955085310170034e+03
4.100000000000000311e-01,5.169369135570906337e+02,4.478985890785788797e+03
4.199999999999999845e-01,2.960811668224633877e+02,4.681451241949520409e+03
4.299999999999999933e-01,6.902124038768596925e+00,4.894713825556983466e+03
4.400000000000000022e-01,-3.576081621829866890e+02,5.099227909989120235e+03
4.500000000000000111e-01,-7.993196329783402234e+02,5.273700129740414013e+03
4.600000000000000200e-01,-1.314621260487873542e+03,5.396378490666391372e+03
4.700000000000000289e-01,-1.894393370928281911e+03,5.446397860878094434e+03
4.799999999999999822e-01,-2.524302261753880430e+03,5.405105727791235950e+03
4.899999999999999911e-01,-3.185405742852886760e+03,5.257291860414965413e+03
5.000000000000000000e-01,-3.855040180733613852e+03,4.992249821055213033e+03
5.100000000000000089e-01,-4.507942984290643835e+03,4.604606856200677612e+03
5.200000000000000178e-01,-5.117550262278555238e+03,4.094871130258617995e+03
5.300000000000000266e-01,-5.657398499351387727e+03,3.469660870387972409e+03
5.400000000000000355e-01,-6.102552245361872338e+03,2.741597880134153456e+03
5.500000000000000444e-01,-6.430977461452172065e+03,1.928867011619482582e+03
5.600000000000000533e-01,-6.624782515829502699e+03,1.054462424980450805e+03
5.700000000000000622e-01,-6.671255783707489172e+03,1.451596509052193937e+02
5.799999999999999600e-01,-6.563640004607276751e+03,-7.697315007990472395e+02
5.899999999999999689e-01,-6.301598343927034875e+03,-1.659765263349328052e+03
5.999999999999999778e-01,-5.891344622829999935e+03,-2.494832609548959226e+03
6.099999999999999867e-01,-5.345429373176687477e+03,-3.246627042013229584e+03
6.199999999999999956e-01,-4.682193083599298006e+03,-3.890022564255507859e+03
6.300000000000000044e-01,-3.924917032467310037e+03,-4.404288066312386036e+03
6.400000000000000133e-01,-3.100719295942864392e+03,-4.774071971046169892e+03
6.500000000000000222e-01,-2.239257830563246443e+03,-4.990104473243701250e+03
6.600000000000000311e-01,-1.371313096768686364e+03,-5.049581228097598796e+03
6.700000000000000400e-01,-5.273288862696750812e+02,-4.956210884524502035e+03
6.800000000000000488e-01,2.640085070150722686e+02,-4.719928265097768417e+03
6.900000000000000577e-01,9.770759255371792733e+02,-4.356294072754395529e+03
7.000000000000000666e-01,1.590434760543701486e+03,-3.885619588638726327e+03
7.099999999999999645e-01,2.087710897774424211e+03,-3.331869853905018772e+03
7.199999999999999734e-01,2.458190953615599028e+03,-2.721410412406796240e+03
7.299999999999999822e-01,2.697109784505797506e+03,-2.081670171690282132e+03
7.399999999999999911e-01,2.805622603022675776e+03,-1.439795927346544659e+03
7.500000000000000000e-01,2.790473352519915807e+03,-8.213724936158973833e+02
7.600000000000000089e-01,2.663388143417830634e+03,-2.492763889317707822e+02
7.700000000000000178e-01,2.440237499687872969e+03,2.572788861421017259e+02
7.800000000000000266e-01,2.140023028321065794e+03,6.834610530256308039e+02
7.900000000000000355e-01,1.783752250235604606e+03,1.019271222303005857e+03
8.000000000000000444e-01,1.393269317908514950e+03,1.259717174357427666e+03
8.100000000000000533e-01,9.901090709164103600e+02,1.404711749462421267e+03
8.200000000000000622e-01,5.944375032740869074e+02,1.458716297528191717e+03
8.300000000000000711e-01,2.241336560539575373e+02,1.430163222506251032e+03
8.399999999999999689e-01,-1.059431473626678724e+02,1.330703046696090496e+03
8.499999999999999778e-01,-3.844701130869039503e+02,1.174329494646246530e+03
8.599999999999999867e-01,-6.039458017809606645e+02,9.764404735439486558e+02
8.699999999999999956e-01,-7.607417884815534990e+02,7.528933835793916387e+02
8.800000000000000044e-01,-8.549341416589874143e+02,5.191100623950491126e+02
8.900000000000000133e-01,-8.899402905706867841e+02,2.892802269992445758e+02
9.000000000000000222e-01,-8.719971127886623208e+02,7.570310477589299580e+01
9.100000000000000311e-01,-8.095234598189523467e+02,-1.117042190468065286e+02
9.200000000000000400e-01,-7.124145122990668142e+02,-2.657155273594560754e+02
9.300000000000000488e-01,-5.913162153840958126e+02,-3.819176523918939097e+02
9.400000000000000577e-01,-4.569257186460241655e+02,-4.586545063418327572e+02
9.500000000000000666e-01,-3.193585740890148941e+02,-4.968120167316502602e+02
9.599999999999999645e-01,-1.876159501515480770e+02,-4.994716935599356589e+02
9.699999999999999734e-01,-6.917595171812169497e+01,-4.714667715976898990e+02
9.799999999999999822e-01,3.027697020943245931e+01,-4.188783630844829418e+02
9.899999999999999911e-01,1.069808225277595568e+02,-3.485097613601749913e+02
1.000000000000000000e+00,1.590891322001412220e+02,-2.673750930951441660e+02
1.010000000000000009e+00,1.865428620907430570e+02,-1.822342445482985340e+02
1.020000000000000018e+00,1.908426175861283980e+02,-9.919985204538750168e+01
1.030000000000000027e+00,1.747473500072026411e+02,-2.343472039881632440e+01
1.040000000000000036e+00,1.419282699024626879e+02,4.105005552476176689e+01
1.050000000000000044e+00,9.660691793632625490e+01,9.149410477207081271e+01
1.060000000000000053e+00,4.320446148967208444e+01,1.263893116198465805e+02
1.070000000000000062e+00,-1.397440338218151368e+01,1.453957053276436966e+02
1.080000000000000071e+00,-7.100464181492661453e+01,1.491885287288174879e+02
1.090000000000000080e+00,-1.245388275852750439e+02,1.392565495040446137e+02
1.100000000000000089e+00,-1.719338444667270664e+02,1.176730809405013360e+02
1.110000000000000098e+00,-2.113065105800785091e+02,8.686078688118053037e+01
1.120000000000000107e+00,-2.415238400780389441e+02,4.936934091958135440e+01
1.130000000000000115e+00,-2.621381884515311640e+02,7.681689216829573397e+00
1.140000000000000124e+00,-2.732807698930033098e+02,-3.593959070249321286e+01
1.150000000000000133e+00,-2.755288354736605356e+02,-7.955910912034330806e+01
1.159999999999999920e+00,-2.697621361349550284e+02,-1.216267739508239458e+02
1.169999999999999929e+00,-2.570232637869073642e+02,-1.609898047777812735e+02
1.179999999999999938e+00,-2.383942726088140205e+02,-1.968650759127610570e+02
1.189999999999999947e+00,-2.148989188592400978e+02,-2.287810672167597374e+02
1.199999999999999956e+00,-1.874362620582885768e+02,-2.565004314225695907e+02
1.209999999999999964e+00,-1.567476050971686732e+02,-2.799347348451870516e+02
1.219999999999999973e+00,-1.234151661557107076e+02,-2.990623435682110198e+02
1.229999999999999982e+00,-8.788778105692382780e+01,-3.138588542560589190e+02
1.239999999999999991e+00,-5.052657560853195662e+01,-3.242471299315527062e+02
1.250000000000000000e+00,-1.166208585998270841e+01,-3.300711719755528861e+02
1.260000000000000009e+00,2.834618950026737849e+01,-3.310950417376596988e+02
1.270000000000000018e+00,6.905636840551832734e+01,-3.270251376148924578e+02
1.280000000000000027e+00,1.099041701104005284e+02,-3.175516064262619693e+02
1.290000000000000036e+00,1.501816296394086407e+02,-3.024027399162473557e+02
1.300000000000000044e+00,1.890374868785594060e+02,-2.814050281773979805e+02
1.310000000000000053e+00,2.254996426733138151e+02,-2.545411829642535508e+02
1.320000000000000062e+00,2.585176078723122259e+02,-2.219988954007081361e+02
1.330000000000000071e+00,2.870207285581478800e+02,-1.842042683608407572e+02
1.340000000000000080e+00,3.099863467794395433e+02,-1.418356131176360009e+02
1.350000000000000089e+00,3.265110872349633269e+02,-9.581542437042303106e+01
1.360000000000000098e+00,3.358782139647529448e+02,-4.728062215351161512e+01
1.370000000000000107e+00,3.376144722918299408e+02,2.466656650080850888e+00
1.380000000000000115e+00,3.315309462554765787e+02,5.202353333672067492e+01
1.390000000000000124e+00,3.177440875533931148e+02,9.996051341936623658e+01
1.400000000000000133e+00,2.966750310772621901e+02,1.448988103525599911e+02
1.409999999999999920e+00,2.690274009637635686e+02,1.855842322590879405e+02
1.419999999999999929e+00,2.357458203961132028e+02,2.209514687715816876e+02
1.429999999999999938e+00,1.979590732815698289e+02,2.501736734097180204e+02
1.439999999999999947e+00,1.569131641242450144e+02,2.726937599566749668e+02
1.449999999999999956e+00,1.139002689148333474e+02,2.882356554254540129e+02
1.459999999999999964e+00,7.018970676701371758e+01,2.967956887320671626e+02
1.469999999999999973e+00,2.696659271493892263e+01,2.986161482046318838e+02
1.479999999999999982e+00,-1.471718052462249027e+01,2.941446303851222410e+02
1.489999999999999991e+00,-5.397642477359394775e+01,2.839839751703040065e+02
1.500000000000000000e+00,-9.010910921049988076e+01,2.688382304379587140e+02
1.510000000000000009e+00,-1.225960974375151125e+02,2.494601591938666729e+02
1.520000000000000018e+00,-1.510861968509207998e+02,2.266052987053853940e+02
1.530000000000000027e+00,-1.753699958717565437e+02,2.009965660895639701e+02
1.540000000000000036e+00,-1.953469995849345651e+02,1.733019910667997010e+02
1.550000000000000044e+00,-2.109910938668107860e+02,1.441264959717548209e+02
1.560000000000000053e+00,-2.223193217118901828e+02,1.140169116832380212e+02
1.570000000000000062e+00,-2.293683500529073740e+02,8.347779880086078208e+01
1.580000000000000071e+00,-2.321819043687466149e+02,5.299430801769749166e+01
1.590000000000000080e+00,-2.308109657912406192e+02,2.305740619202045494e+01
1.600000000000000089e+00,-2.253268149068372281e+02,-5.813583003241249436e+00
1.610000000000000098e+00,-2.158452466258289633e+02,-3.305597323372995078e+01
1.620000000000000107e+00,-2.025586578341070378e+02,-5.806032089467343837e+01
1.630000000000000115e+00,-1.857714003882942109e+02,-8.018143984126457724e+01
1.640000000000000124e+00,-1.659329453700989916e+02,-9.876495783638164028e+01
1.650000000000000133e+00,-1.436631272281963732e+02,-1.131886537350704600e+02
1.660000000000000142e+00,-1.197640821190995553e+02,-1.229158804873070068e+02
1.669999999999999929e+00,-9.521445749921821289e+01,-1.275566016771856965e+02
1.679999999999999938e+00,-7.114298349275394173e+01,-1.269301373672326889e+02
1.689999999999999947e+00,-4.878043868103677738e+01,-1.211227910366242213e+02
1.699999999999999956e+00,-2.939124573275898555e+01,-1.105332337591646308e+02
1.709999999999999964e+00,-1.418819603087075265e+01,-9.589892025415824151e+01
1.719999999999999973e+00,-4.235913149239822317e+00,-7.829790756366402604e+01
1.729999999999999982e+00,-3.504134323500482928e-01,-5.912217978288485654e+01
1.739999999999999991e+00,-3.003322587829456047e+00,-4.002082924970851252e+01
1.750000000000000000e+00,-1.223981589053944674e+01,-2.281403138780372686e+01
1.760000000000000009e+00,-2.761907752287502404e+01,-9.381463979425623378e+00
1.770000000000000018e+00,-4.818499808577449528e+01,-1.531427919986871666e+00
1.780000000000000027e+00,-7.247299420475978593e+01,-8.591899954932408212e-01
1.790000000000000036e+00,-9.855635410339158398e+01,-8.604772381316580621e+00
1.800000000000000044e+00,-1.241325621728411193e+02,-2.552137999175000971e+01
1.810000000000000053e+00,-1.466468558196136200e+02,-5.176576173216840715e+01
1.820000000000000062e+00,-1.634470717734442360e+02,-8.682098822389562542e+01
1.830000000000000071e+00,-1.719609097221711238e+02,-1.294604136607902944e+02
1.840000000000000080e+00,-1.698843308880080087e+02,-1.777590649779122600e+02
1.850000000000000089e+00,-1.553681383120892576e+02,-2.291555290756528791e+02
1.860000000000000098e+00,-1.271890236157034053e+02,-2.805638088239127796e+02
1.870000000000000107e+00,-8.489161514217568083e+01,-3.285308540903561152e+02
1.880000000000000115e+00,-2.888935152120405903e+01,-3.694318311111853745e+02
1.890000000000000124e+00,3.948572105354696760e+01,-3.996919589365149363e+02
1.900000000000000133e+00,1.179910028169402096e+02,-4.160211803203263230e+02
1.910000000000000142e+00,2.035422445434149097e+02,-4.156462678749978181e+02
1.919999999999999929e+00,2.923421345455447522e+02,-3.965243544529123483e+02
1.929999999999999938e+00,3.800631424345459095e+02,-3.575224038069331982e+02
1.939999999999999947e+00,4.620751545856284679e+02,-2.985488039730939818e+02
1.949999999999999956e+00,5.337049220955611872e+02,-2.206259860665442716e+02
1.959999999999999964e+00,5.905116260950396736e+02,-1.258965787297011190e+02
1.969999999999999973e+00,6.285611683360612005e+02,-1.755986665246028977e+01
1.979999999999999982e+00,6.446812674316043967e+02,1.002600598584444924e+02
1.989999999999999991e+00,6.366801505469286440e+02,2.227084213673968804e+02
2.000000000000000000e+00,6.035135550451917652e+02,3.444457278880919944e+02
2.010000000000000231e+00,5.453877839035908437e+02,4.599314661929459476e+02
2.020000000000000018e+00,4.637904999350757862e+02,5.637284826051302389e+02
2.030000000000000249e+00,3.614455353990978210e+02,6.508092954726697599e+02
2.040000000000000036e+00,2.421929234315037149e+02,7.168450674873039361e+02
2.049999999999999822e+00,1.108002856884813667e+02,7.584587659026773281e+02
2.060000000000000053e+00,-2.728370710206945660e+01,7.734260994980323858e+02
2.069999999999999840e+00,-1.662191708001603843e+02,7.608110154782601739e+02
2.080000000000000071e+00,-3.000905403710115138e+02,7.210266565127749345e+02
2.089999999999999858e+00,-4.232283896353565069e+02,6.558174401726976157e+02
2.100000000000000089e+00,-5.305176083460681866e+02,5.681630054953593572e+02
