 # Mr=         500
 # Rps(ik), NRps(ik)   1.5117809003662626               82
 # Mlps(ik), Lref(ik) =           1           0
   0.000000000000E+00   0.000000000000E+00   0.437803314085E+01   0.000000000000E+00   0.511645323527E+01
   0.188972612546E-01   0.000000000000E+00   0.437803314085E+01   0.000000000000E+00   0.511645323527E+01
   0.377945225092E-01   0.000000000000E+00   0.457272903284E+01   0.000000000000E+00   0.367834258188E+01
   0.566917837637E-01   0.000000000000E+00   0.451514608344E+01   0.000000000000E+00  -0.630260285066E+00
   0.755890450183E-01   0.000000000000E+00   0.454954478386E+01   0.000000000000E+00   0.141397591172E+01
   0.944863062729E-01   0.000000000000E+00   0.456852119604E+01   0.000000000000E+00   0.857993607780E+00
   0.113383567527E+00   0.000000000000E+00   0.458196387800E+01   0.000000000000E+00   0.629627138870E+00
   0.132280828782E+00   0.000000000000E+00   0.459232089448E+01   0.000000000000E+00   0.479488089944E+00
   0.151178090037E+00   0.000000000000E+00   0.460009124553E+01   0.000000000000E+00   0.338984659889E+00
   0.170075351291E+00   0.000000000000E+00   0.460513786783E+01   0.000000000000E+00   0.131329113599E-01
   0.188972612546E+00   0.000000000000E+00   0.460058353055E+01   0.000000000000E+00  -0.418750502346E+00
   0.207869873800E+00   0.000000000000E+00   0.458931974915E+01   0.000000000000E+00  -0.621202128038E+00
   0.226767135055E+00   0.000000000000E+00   0.457711667835E+01   0.000000000000E+00  -0.815313356280E+00
   0.245664396310E+00   0.000000000000E+00   0.455851830569E+01   0.000000000000E+00  -0.123151637957E+01
   0.264561657564E+00   0.000000000000E+00   0.453059655556E+01   0.000000000000E+00  -0.161401194081E+01
   0.283458918819E+00   0.000000000000E+00   0.449753382211E+01   0.000000000000E+00  -0.196415356848E+01
   0.302356180073E+00   0.000000000000E+00   0.445639205414E+01   0.000000000000E+00  -0.238023902474E+01
   0.321253441328E+00   0.000000000000E+00   0.440760411876E+01   0.000000000000E+00  -0.278105096850E+01
   0.340150702582E+00   0.000000000000E+00   0.435131333102E+01   0.000000000000E+00  -0.322452372297E+01
   0.359047963837E+00   0.000000000000E+00   0.428578252025E+01   0.000000000000E+00  -0.370112387549E+01
   0.377945225092E+00   0.000000000000E+00   0.421147728994E+01   0.000000000000E+00  -0.415779146373E+01
   0.396842486346E+00   0.000000000000E+00   0.412868457183E+01   0.000000000000E+00  -0.463493490654E+01
   0.415739747601E+00   0.000000000000E+00   0.403636509832E+01   0.000000000000E+00  -0.509533241483E+01
   0.434637008855E+00   0.000000000000E+00   0.393614498821E+01   0.000000000000E+00  -0.556445467221E+01
   0.453534270110E+00   0.000000000000E+00   0.382613809274E+01   0.000000000000E+00  -0.606286549493E+01
   0.472431531364E+00   0.000000000000E+00   0.370707439969E+01   0.000000000000E+00  -0.650311602454E+01
   0.491328792619E+00   0.000000000000E+00   0.358039784884E+01   0.000000000000E+00  -0.693511795726E+01
   0.510226053874E+00   0.000000000000E+00   0.344504906685E+01   0.000000000000E+00  -0.735372576822E+01
   0.529123315128E+00   0.000000000000E+00   0.330251836947E+01   0.000000000000E+00  -0.774909554004E+01
   0.548020576383E+00   0.000000000000E+00   0.315226672867E+01   0.000000000000E+00  -0.811640099015E+01
   0.566917837637E+00   0.000000000000E+00   0.299581870937E+01   0.000000000000E+00  -0.843548144279E+01
   0.585815098892E+00   0.000000000000E+00   0.283352118960E+01   0.000000000000E+00  -0.871886295416E+01
   0.604712360147E+00   0.000000000000E+00   0.266635114490E+01   0.000000000000E+00  -0.896101933211E+01
   0.623609621401E+00   0.000000000000E+00   0.249491205557E+01   0.000000000000E+00  -0.915748713086E+01
   0.642506882656E+00   0.000000000000E+00   0.232030278366E+01   0.000000000000E+00  -0.929641861490E+01
   0.661404143910E+00   0.000000000000E+00   0.214359944016E+01   0.000000000000E+00  -0.937892492057E+01
   0.680301405165E+00   0.000000000000E+00   0.196585898875E+01   0.000000000000E+00  -0.941810831559E+01
   0.699198666419E+00   0.000000000000E+00   0.178770108985E+01   0.000000000000E+00  -0.940252297993E+01
   0.718095927674E+00   0.000000000000E+00   0.161051406528E+01   0.000000000000E+00  -0.932262380716E+01
   0.736993188929E+00   0.000000000000E+00   0.143536248176E+01   0.000000000000E+00  -0.919507458236E+01
   0.755890450183E+00   0.000000000000E+00   0.126301688924E+01   0.000000000000E+00  -0.900997052286E+01
   0.774787711438E+00   0.000000000000E+00   0.109481270330E+01   0.000000000000E+00  -0.877160851920E+01
   0.793684972692E+00   0.000000000000E+00   0.931494989207E+00   0.000000000000E+00  -0.848672015738E+01
   0.812582233947E+00   0.000000000000E+00   0.774043316220E+00   0.000000000000E+00  -0.815209432861E+01
   0.831479495201E+00   0.000000000000E+00   0.623359261497E+00   0.000000000000E+00  -0.777069019835E+01
   0.850376756456E+00   0.000000000000E+00   0.480298861506E+00   0.000000000000E+00  -0.735190509291E+01
   0.869274017711E+00   0.000000000000E+00   0.345466851103E+00   0.000000000000E+00  -0.689588079736E+01
   0.888171278965E+00   0.000000000000E+00   0.219608050446E+00   0.000000000000E+00  -0.640649473862E+01
   0.907068540220E+00   0.000000000000E+00   0.103264554690E+00   0.000000000000E+00  -0.589130236376E+01
   0.925965801474E+00   0.000000000000E+00  -0.311331118976E-02   0.000000000000E+00  -0.535350715505E+01
   0.944863062729E+00   0.000000000000E+00  -0.991471001972E-01   0.000000000000E+00  -0.479892525865E+01
   0.963760323983E+00   0.000000000000E+00  -0.184570186506E+00   0.000000000000E+00  -0.423286434546E+01
   0.982657585238E+00   0.000000000000E+00  -0.259208640251E+00   0.000000000000E+00  -0.366093424123E+01
   0.100155484649E+01   0.000000000000E+00  -0.323024463649E+00   0.000000000000E+00  -0.308914812437E+01
   0.102045210775E+01   0.000000000000E+00  -0.376049883186E+00   0.000000000000E+00  -0.252285879253E+01
   0.103934936900E+01   0.000000000000E+00  -0.418467107147E+00   0.000000000000E+00  -0.196719936729E+01
   0.105824663026E+01   0.000000000000E+00  -0.450485594777E+00   0.000000000000E+00  -0.142720040209E+01
   0.107714389151E+01   0.000000000000E+00  -0.472495122125E+00   0.000000000000E+00  -0.910674212099E+00
   0.109604115277E+01   0.000000000000E+00  -0.484989764488E+00   0.000000000000E+00  -0.420749939962E+00
   0.111493841402E+01   0.000000000000E+00  -0.488476737061E+00   0.000000000000E+00   0.377867394617E-01
   0.113383567527E+01   0.000000000000E+00  -0.483636959839E+00   0.000000000000E+00   0.459281195144E+00
   0.115273293653E+01   0.000000000000E+00  -0.471187909063E+00   0.000000000000E+00   0.839392337928E+00
   0.117163019778E+01   0.000000000000E+00  -0.451974788564E+00   0.000000000000E+00   0.117406682715E+01
   0.119052745904E+01   0.000000000000E+00  -0.426869942217E+00   0.000000000000E+00   0.146028113861E+01
   0.120942472029E+01   0.000000000000E+00  -0.396831308674E+00   0.000000000000E+00   0.169398710055E+01
   0.122832198155E+01   0.000000000000E+00  -0.362883336082E+00   0.000000000000E+00   0.187335464263E+01
   0.124721924280E+01   0.000000000000E+00  -0.326057578905E+00   0.000000000000E+00   0.199719862759E+01
   0.126611650406E+01   0.000000000000E+00  -0.287419379836E+00   0.000000000000E+00   0.206438156631E+01
   0.128501376531E+01   0.000000000000E+00  -0.248044687123E+00   0.000000000000E+00   0.207554319709E+01
   0.130391102657E+01   0.000000000000E+00  -0.208976663252E+00   0.000000000000E+00   0.203138872173E+01
   0.132280828782E+01   0.000000000000E+00  -0.171258024773E+00   0.000000000000E+00   0.193521558169E+01
   0.134170554908E+01   0.000000000000E+00  -0.135819276913E+00   0.000000000000E+00   0.179160040175E+01
   0.136060281033E+01   0.000000000000E+00  -0.103520308051E+00   0.000000000000E+00   0.160598538808E+01
   0.137950007158E+01   0.000000000000E+00  -0.750897298252E-01   0.000000000000E+00   0.138619035449E+01
   0.139839733284E+01   0.000000000000E+00  -0.510912866307E-01   0.000000000000E+00   0.114219045111E+01
   0.141729459409E+01   0.000000000000E+00  -0.318800206617E-01   0.000000000000E+00   0.886018322403E+00
   0.143619185535E+01   0.000000000000E+00  -0.175620689757E-01   0.000000000000E+00   0.632072892213E+00
   0.145508911660E+01   0.000000000000E+00  -0.794983219623E-02   0.000000000000E+00   0.397192395296E+00
   0.147398637786E+01   0.000000000000E+00  -0.251350041439E-02   0.000000000000E+00   0.201136552956E+00
   0.149288363911E+01   0.000000000000E+00  -0.319303927069E-03   0.000000000000E+00   0.665799492893E-01
   0.151178090037E+01   0.000000000000E+00   0.194214010385E-04   0.000000000000E+00   0.884744689534E-02
   0.153067816162E+01   0.000000000000E+00   0.181155215459E-04   0.000000000000E+00  -0.385575319085E-04
