# energy_eV,HSE_Re,HSE_Im,TDCDFT_Re,TDCDFT_Im
2.209999999999999964e+00,1.483990741699347815e+01,-3.441166401082405013e-01,3.554465158787607493e+01,7.055750461958050224e-01
2.220000000000000195e+00,1.488589283854157941e+01,-3.455647427294737950e-01,3.575060193780009143e+01,7.090966600083035143e-01
2.229999999999999982e+00,1.493301738587602756e+01,-3.468392565854615528e-01,3.596555936744718451e+01,6.931595841654931700e-01
2.240000000000000213e+00,1.498125984777094288e+01,-3.478650264472922804e-01,3.619325366088395413e+01,6.567449990237201884e-01
2.250000000000000000e+00,1.503058789575453780e+01,-3.485721832788571950e-01,3.643773847287197754e+01,5.992861265070122956e-01
2.260000000000000231e+00,1.508095898628202569e+01,-3.488978752615090606e-01,3.670334179129554997e+01,5.207252713147195733e-01
2.270000000000000018e+00,1.513232152529986507e+01,-3.487878482882018627e-01,3.699460774316670353e+01,4.215656016316803312e-01
2.280000000000000249e+00,1.518461626993953040e+01,-3.481978363363866791e-01,3.731623029540178749e+01,3.029164286900548619e-01
2.290000000000000036e+00,1.523777793609659525e+01,-3.470947263621383394e-01,3.767297957510272255e+01,1.665308017422373887e-01
2.300000000000000266e+00,1.529173697537569510e+01,-3.454574674965185666e-01,3.806962170173250115e+01,1.483431625998150871e-02
2.310000000000000053e+00,1.534642148044979315e+01,-3.432777002522729992e-01,3.851083318201808225e+01,-1.490558621248070648e-01
2.319999999999999840e+00,1.540175917441311348e+01,-3.405600880262503738e-01,3.900111106438556874e+01,-3.213226283397745964e-01
2.330000000000000071e+00,1.545767943729426186e+01,-3.373223402541254967e-01,3.954468018008853392e+01,-4.974519457055809335e-01
2.339999999999999858e+00,1.551411532161204576e+01,-3.335949239691022861e-01,4.014539890999008520e+01,-6.722477864775321388e-01
2.350000000000000089e+00,1.557100550874279854e+01,-3.294204680552919595e-01,4.080666500649272166e+01,-8.398593772896918441e-01
2.359999999999999876e+00,1.562829615893845947e+01,-3.248528719832708966e-01,4.153132306699690446e+01,-9.938209245067716191e-01
2.370000000000000107e+00,1.568594261007539714e+01,-3.199561380835330149e-01,4.232157529647854943e+01,-1.127103786604763735e+00
2.379999999999999893e+00,1.574391088357767821e+01,-3.148029532701218103e-01,4.317889721068412712e+01,-1.232180845504093014e+00
2.390000000000000124e+00,1.580217896037413361e+01,-3.094730523967694213e-01,4.410395991689785689e+01,-1.301102609893758366e+00
2.399999999999999911e+00,1.586073779511223059e+01,-3.040514009499538095e-01,4.509656056554382531e+01,-1.325584364805922233e+00
2.410000000000000142e+00,1.591959204304091635e+01,-2.986262394125339670e-01,4.615556249289483048e+01,-1.297103466936985638e+00
2.419999999999999929e+00,1.597876048083722544e+01,-2.932870352447160545e-01,4.727884647321456413e+01,-1.207005678408458182e+00
2.430000000000000160e+00,1.603827611002463982e+01,-2.881223909269186589e-01,4.846327436867535710e+01,-1.046619236735036873e+00
2.439999999999999947e+00,1.609818593933008657e+01,-2.832179578196122316e-01,4.970466630877567837e+01,-8.073751795271514320e-01
2.450000000000000178e+00,1.615855045016216707e+01,-2.786544056765095645e-01,5.099779234970233688e+01,-4.809322825322762673e-01
2.459999999999999964e+00,1.621944275716649031e+01,-2.745054964881220028e-01,5.233637936056157258e+01,-5.930483239748058494e-02
2.470000000000000195e+00,1.628094748332875952e+01,-2.708363089524400968e-01,5.371313366056863714e+01,4.650086559216419779e-01
2.479999999999999982e+00,1.634315937615905057e+01,-2.677016563213806544e-01,5.511977969244853170e+01,1.098897750185084510e+00
2.490000000000000213e+00,1.640618169791824243e+01,-2.651447357367432422e-01,5.654711476617425348e+01,1.848515465713248318e+00
2.500000000000000000e+00,1.647012442847123737e+01,-2.631960415603174508e-01,5.798507964774955070e+01,2.719158729291682342e+00
2.510000000000000231e+00,1.653510232402229008e+01,-2.618725687564443239e-01,5.942284450430128828e+01,3.715155973545198886e+00
2.520000000000000018e+00,1.660123287857840069e+01,-2.611773252633538545e-01,6.084890945369703275e+01,4.839763845019381172e+00
2.530000000000000249e+00,1.666863423739870953e+01,-2.610991646717727432e-01,6.225121870879182495e+01,6.095074926625784428e+00
2.540000000000000036e+00,1.673742311285113971e+01,-2.616129426114597312e-01,6.361728705776234705e+01,7.481938258644897033e+00
2.550000000000000266e+00,1.680771275297541933e+01,-2.626799922327265890e-01,6.493433718731192528e+01,8.999894293285652935e+00
2.560000000000000053e+00,1.687961101163963207e+01,-2.642489062717080506e-01,6.618944613914476349e+01,1.064712573759994463e+01
2.569999999999999840e+00,1.695321856650707559e+01,-2.662566056131441816e-01,6.736969899614796020e+01,1.242042553067742183e+01
2.580000000000000071e+00,1.702862732716501526e+01,-2.686296672162978849e-01,6.846234772698100812e+01,1.431518296635112009e+01
2.589999999999999858e+00,1.710591907080517871e+01,-2.712858779391189579e-01,6.945497297970250372e+01,1.632538871551825110e+01
2.600000000000000089e+00,1.718516433691473111e+01,-2.741359753565535962e-01,7.033564650965061560e+01,1.844365922644914946e+01
2.609999999999999876e+00,1.726642160569273088e+01,-2.770855322731833881e-01,7.109309185651987661e+01,2.066128069134907363e+01
2.620000000000000107e+00,1.734973677753039922e+01,-2.800369384031850539e-01,7.171684085238180728e+01,2.296827246753095864e+01
2.629999999999999893e+00,1.743514296308335076e+01,-2.828914307266313100e-01,7.219738354759130061e+01,2.535346953664694425e+01
2.640000000000000124e+00,1.752266058543652960e+01,-2.855511233922329861e-01,7.252630918581137109e+01,2.780462328053424415e+01
2.649999999999999911e+00,1.761229778783850364e+01,-2.879209887473238028e-01,7.269643594279182253e+01,3.030851955240694551e+01
2.660000000000000142e+00,1.770405113269239550e+01,-2.899107431252213596e-01,7.270192726542963157e+01,3.285111273249376751e+01
2.669999999999999929e+00,1.779790657015547239e+01,-2.914365943572734818e-01,7.253839280670271705e+01,3.541767418274066870e+01
2.680000000000000160e+00,1.789384064803722296e+01,-2.924228125159220038e-01,7.220297214634950933e+01,3.799295326072971335e+01
2.689999999999999947e+00,1.799182192889434972e+01,-2.928030910122292885e-01,7.169439971406711720e+01,4.056134882303175715e+01
2.700000000000000178e+00,1.809181257547930244e+01,-2.925216717113783282e-01,7.101304958833142678e+01,4.310708894706639427e+01
2.709999999999999964e+00,1.819377006216057779e+01,-2.915342150060405424e-01,7.016095912597172912e+01,4.561441643193830942e+01
2.720000000000000195e+00,1.829764896771606075e+01,-2.898084035899139432e-01,6.914183068112201624e+01,4.806777750598427446e+01
2.729999999999999982e+00,1.840340280409311191e+01,-2.873242767699852873e-01,6.796101099248488708e+01,5.045201107460667345e+01
2.740000000000000213e+00,1.851098583637390860e+01,-2.840743003011339529e-01,6.662544814996704190e+01,5.275253578853111947e+01
2.750000000000000000e+00,1.862035485128867407e+01,-2.800631846663816926e-01,6.514362639042717262e+01,5.495553220135094108e+01
2.760000000000000231e+00,1.873147083514230715e+01,-2.753074722062390234e-01,6.352547931206177623e+01,5.704811731690281107e+01
2.770000000000000018e+00,1.884430052688065871e+01,-2.698349202720102258e-01,6.178228243232364036e+01,5.901850890169065877e+01
2.780000000000000249e+00,1.895881781809708500e+01,-2.636837134053942044e-01,5.992652633968850040e+01,6.085617705460567350e+01
2.790000000000000036e+00,1.907500497890286795e+01,-2.569015422150140449e-01,5.797177199965597083e+01,6.255198068416778767e+01
2.800000000000000266e+00,1.919285369655485951e+01,-2.495445899407537083e-01,5.593249006484720809e+01,6.409828674039212615e+01
2.810000000000000053e+00,1.931236592231585192e+01,-2.416764695148888031e-01,5.382388630304114940e+01,6.548907028137772102e+01
2.819999999999999840e+00,1.943355453095441021e+01,-2.333671541275170180e-01,5.166171549088700488e+01,6.671999372046970223e+01
2.830000000000000071e+00,1.955644380628757162e+01,-2.246919428112149619e-01,4.946208632077706824e+01,6.778846389437386222e+01
2.839999999999999858e+00,1.968106977493333787e+01,-2.157304993505215207e-01,4.724126003036460730e+01,6.869366591144685685e+01
2.850000000000000089e+00,1.980748041866495868e+01,-2.065659979209271691e-01,4.501544558551810127e+01,6.943657307760796016e+01
2.859999999999999876e+00,1.993573580314130922e+01,-1.972844023465548657e-01,4.280059432579275835e+01,7.001993254964227731e+01
2.870000000000000107e+00,2.006590816703382529e+01,-1.879738978640158042e-01,4.061219701514013991e+01,7.044822672653205586e+01
2.879999999999999893e+00,2.019808202040376699e+01,-1.787244849718427897e-01,3.846508622869804839e+01,7.072761075311106538e+01
2.890000000000000124e+00,2.033235430435622604e+01,-1.696277345576413242e-01,3.637324694893083432e+01,7.086582687096746724e+01
2.899999999999999911e+00,2.046883466529384066e+01,-1.607766923010662818e-01,3.434963814176814623e+01,7.087209670330111067e+01
2.910000000000000142e+00,2.060764589634398192e+01,-1.522659086608795509e-01,3.240602793704636042e+01,7.075699289766606626e+01
2.919999999999999929e+00,2.074892459561328550e+01,-1.441915589124652397e-01,3.055284484961368818e+01,7.053229186770890635e+01
2.930000000000000160e+00,2.089282208576783617e+01,-1.366516060774876917e-01,2.879904725067218152e+01,7.021080966694495373e+01
2.939999999999999947e+00,2.103950563203694912e+01,-1.297459485653081890e-01,2.715201303677098466e+01,6.980622328950680355e+01
2.950000000000000178e+00,2.118915998614894036e+01,-1.235764843191710510e-01,2.561745115034703701e+01,6.933287992032006741e+01
2.959999999999999964e+00,2.134198927204872120e+01,-1.182470146193159710e-01,2.419933628542859338e+01,6.880559684653812269e+01
2.970000000000000195e+00,2.149821921570594085e+01,-1.138629038167849189e-01,2.289986777007665353e+01,6.823945489013811994e+01
2.979999999999999982e+00,2.165809970614655811e+01,-1.105304065094526861e-01,2.171945325876204080e+01,6.764958832585757875e+01
2.990000000000000213e+00,2.182190765834360491e+01,-1.083555713448589586e-01,2.065671749882555730e+01,6.705097430735703767e+01
3.000000000000000000e+00,2.198995013114935659e+01,-1.074426310176866545e-01,1.970853606132599722e+01,6.645822483660137436e+01
3.010000000000000231e+00,2.216256763546142494e+01,-1.078917913453146527e-01,1.887009355389538712e+01,6.588538427669078601e+01
3.020000000000000018e+00,2.234013754974834143e+01,-1.097963387110702793e-01,1.813496546764084272e+01,6.534573532725305256e+01
3.030000000000000249e+00,2.252307754241233084e+01,-1.132389947517542933e-01,1.749522245748607929e+01,6.485161625528438378e+01
3.040000000000000036e+00,2.271184888375363897e+01,-1.182874599465567333e-01,1.694155552125917907e+01,6.441425200501382164e+01
3.050000000000000266e+00,2.290695951505369976e+01,-1.249891036712720699e-01,1.646342023261441057e+01,6.404360160066659091e+01
3.060000000000000053e+00,2.310896672904086202e+01,-1.333647771636028712e-01,1.604919790145522995e+01,6.374822400929439681e+01
3.070000000000000284e+00,2.331847930525980672e+01,-1.434017474664492087e-01,1.568637128733736930e+01,6.353516435109035143e+01
3.080000000000000071e+00,2.353615893612115784e+01,-1.550457744558195738e-01,1.536171228027588853e+01,6.340986203633465124e+01
3.089999999999999858e+00,2.376272077511353942e+01,-1.681923791178301097e-01,1.506147879272930901e+01,6.337608207627817336e+01
3.100000000000000089e+00,2.399893293820998608e+01,-1.826773788364240703e-01,1.477161797890045847e+01,6.343587046522187478e+01
3.109999999999999876e+00,2.424561479322845514e+01,-1.982667940437213006e-01,1.447797281476842457e+01,6.358953416840019202e+01
3.120000000000000107e+00,2.450363388006682897e+01,-2.146462595593835454e-01,1.416648903560843742e+01,6.383564588085695135e+01
3.129999999999999893e+00,2.477390131749266544e+01,-2.314101026466778011e-01,1.382341943756123825e+01,6.417107335220026698e+01
3.140000000000000124e+00,2.505736556960416905e+01,-2.480502775443896302e-01,1.343552260571451740e+01,6.459103270684362030e+01
3.149999999999999911e+00,2.535500446715649403e+01,-2.639453722762366006e-01,1.299025323204131865e+01,6.508916483486353854e+01
3.160000000000000142e+00,2.566781540553379060e+01,-2.783499271625758942e-01,1.247594133055061327e+01,6.565763359051116765e+01
3.169999999999999929e+00,2.599680367199101738e+01,-2.903843249417782379e-01,1.188195784160422441e+01,6.628724421898733965e+01
3.180000000000000160e+00,2.634296888953290150e+01,-2.990255290503493479e-01,1.119886433934173731e+01,6.696758014222635325e+01
3.189999999999999947e+00,2.670728960296994003e+01,-3.030989587529038798e-01,1.041854481175101554e+01,6.768715597556033003e+01
3.200000000000000178e+00,2.709070607372261108e+01,-3.012717968523067613e-01,9.534317767807310773e+00,6.843358442315815182e+01
3.209999999999999964e+00,2.749410139315678592e+01,-2.920480271172559150e-01,8.541027235525323391e+00,6.919375451433194257e+01
3.220000000000000195e+00,2.791828106887134453e+01,-2.737654938967646334e-01,7.435111543591660599e+00,6.995401849784401804e+01
3.229999999999999982e+00,2.836395128357860074e+01,-2.445952653101179097e-01,6.214649122070912135e+00,7.070038460916792644e+01
3.240000000000000213e+00,2.883169607111995703e+01,-2.025435636816240448e-01,4.879380908913222292e+00,7.141871286751280934e+01
3.250000000000000000e+00,2.932195369779216776e+01,-1.454565024346211599e-01,3.430709302959991991e+00,7.209491104580652632e+01
3.260000000000000231e+00,2.983499257854322195e+01,-7.102783750409755181e-02,1.871673955170310322e+00,7.271512798752836204e+01
3.270000000000000018e+00,3.037088709573841427e+01,2.319009635060877150e-02,2.069050323135001035e-01,7.326594151833324986e+01
3.280000000000000249e+00,3.092949372211512582e+01,1.397721378316189311e-01,-1.557445083995347979e+00,7.373453831616048149e+01
3.290000000000000036e+00,3.151042787828321678e+01,2.814026631013568092e-01,-3.413790390371560513e+00,7.410888325864878823e+01
3.300000000000000266e+00,3.211304197778586911e+01,4.508545393530816181e-01,-5.353218588344866191e+00,7.437787595824714515e+01
3.310000000000000053e+00,3.273640512847919126e+01,6.509647049379674311e-01,-7.365615328156891906e+00,7.453149241990062990e+01
3.320000000000000284e+00,3.337928496708158121e+01,8.846064756692361142e-01,-9.439803326951059503e+00,7.456091000960005033e+01
3.330000000000000071e+00,3.404013210355041252e+01,1.154658742075876265e+00,-1.156369412735107005e+01,7.445861419996811037e+01
3.339999999999999858e+00,3.471706764297495340e+01,1.463972288955766254e+00,-1.372445010870085547e+01,7.421848585663552456e+01
3.350000000000000089e+00,3.540787423456411886e+01,1.815333535397810394e+00,-1.590865424898682789e+01,7.383586814138141108e+01
3.359999999999999876e+00,3.610999106987082996e+01,2.211426059261250465e+00,-1.810248506196362683e+01,7.330761242965608915e+01
3.370000000000000107e+00,3.682051321559993085e+01,2.654790333625901333e+00,-2.029189410182021547e+01,7.263210296585945969e+01
3.379999999999999893e+00,3.753619562034728574e+01,3.147782162645414772e+00,-2.246278343672898714e+01,7.180926030431473350e+01
3.390000000000000124e+00,3.825346207975439938e+01,3.692530359241403826e+00,-2.460118054203871552e+01,7.084052390204963956e+01
3.399999999999999911e+00,3.896841938134998884e+01,4.290894255883452857e+00,-2.669340815222117058e+01,6.972881453625505799e+01
3.410000000000000142e+00,3.967687677949903247e+01,4.944421681088485343e+00,-2.872624673591347744e+01,6.847847750986966275e+01
3.419999999999999929e+00,4.037437087326255636e+01,5.654308067091449175e+00,-3.068708741782764804e+01,6.709520787873989889e+01
3.430000000000000160e+00,4.105619587664788384e+01,6.421357377355029428e+00,-3.256407336177570500e+01,6.558595917920158058e+01
3.439999999999999947e+00,4.171743918288963471e+01,7.245945555284828643e+00,-3.434622784691189423e+01,6.395883735221862310e+01
3.450000000000000178e+00,4.235302203340068417e+01,8.127987196946172332e+00,-3.602356751050422190e+01,6.222298174637347046e+01
3.459999999999999964e+00,4.295774500931719331e+01,9.066906140154051386e+00,-3.758719949074470890e+01,6.038843523461524398e+01
3.470000000000000195e+00,4.352633797070030397e+01,1.006161063964212410e+01,-3.902940147770819834e+01,5.846600559689020571e+01
3.479999999999999982e+00,4.405351397706343874e+01,1.111047376291827149e+01,-4.034368396479843000e+01,5.646712040141496658e+01
3.490000000000000213e+00,4.453402663464566302e+01,1.221131959392363697e+01,-4.152483428206801364e+01,5.440367766081162415e+01
3.500000000000000000e+00,4.496273023242504507e+01,1.336141577198050889e+01,-4.256894228183144691e+01,5.228789454568217820e+01
3.510000000000000231e+00,4.533464195192697588e+01,1.455747282223465255e+01,-4.347340783128606745e+01,5.013215640812006768e+01
3.520000000000000018e+00,4.564500536704551337e+01,1.579565065157763470e+01,-4.423693054185493878e+01,4.794886830243421372e+01
3.530000000000000249e+00,4.588935439089929247e+01,1.707157249182687053e+01,-4.485948242636284533e+01,4.575031109180594058e+01
3.540000000000000036e+00,4.606357677860452071e+01,1.838034647087597406e+01,-4.534226441894357862e+01,4.354850410012980433e+01
3.550000000000000266e+00,4.616397625905768365e+01,1.971659488399027182e+01,-4.568764791515692281e+01,4.135507611067264833e+01
3.560000000000000053e+00,4.618733234648472319e+01,2.107449112291852344e+01,-4.589910268796126758e+01,3.918114633074612385e+01
3.570000000000000284e+00,4.613095687455620464e+01,2.244780410174422158e+01,-4.598111270625709324e+01,3.703721673787801194e+01
3.580000000000000071e+00,4.599274630298398847e+01,2.382994989722969592e+01,-4.593908152448877047e+01,3.493307700190187859e+01
3.589999999999999858e+00,4.577122886917042877e+01,2.521405019976367612e+01,-4.577922902263242833e+01,3.287772294304851073e+01
3.600000000000000089e+00,4.546560569587942524e+01,2.659299705092011479e+01,-4.550848135472070766e+01,3.087928924275481535e+01
3.609999999999999876e+00,4.507578501998396092e+01,2.795952322714431304e+01,-4.513435601035381239e+01,2.894499687578154123e+01
3.620000000000000107e+00,4.460240877678491955e+01,2.930627751825677407e+01,-4.466484390747117317e+01,2.708111548364524168e+01
3.629999999999999893e+00,4.404687085858432738e+01,3.062590404635695407e+01,-4.410829041662284311e+01,2.529294066448246170e+01
3.640000000000000124e+00,4.341132646425162278e+01,3.191112467728365232e+01,-4.347327716821803989e+01,2.358478591730856166e+01
3.649999999999999911e+00,4.269869206730242439e+01,3.315482349491302472e+01,-4.276850641638496597e+01,2.195998875300220377e+01
3.660000000000000142e+00,4.191263565211103526e+01,3.435013223999087728e+01,-4.200268962824346630e+01,2.042093027372919778e+01
3.669999999999999929e+00,4.105755699967824768e+01,3.549051556143489705e+01,-4.118444183809399561e+01,1.896906733010429136e+01
3.680000000000000160e+00,4.013855794401438004e+01,3.656985489048594218e+01,-4.032218315512115225e+01,1.760497619390465118e+01
3.689999999999999947e+00,3.916140266565523120e+01,3.758252972781949808e+01,-3.942404864388748109e+01,1.632840653597268599e+01
3.700000000000000178e+00,3.813246823790640150e+01,3.852349513162544525e+01,-3.849780761255741623e+01,1.513834437592211302e+01
3.709999999999999964e+00,3.705868579180479117e+01,3.938835421128572278e+01,-3.755079314803565183e+01,1.403308257379765323e+01
3.720000000000000195e+00,3.594747281509550163e+01,4.017342446690314972e+01,-3.658984253371994555e+01,1.301029736482107424e+01
3.729999999999999982e+00,3.480665724631198543e+01,4.087579686951794145e+01,-3.562124897809457025e+01,1.206712939717998445e+01
3.740000000000000213e+00,3.364439416486375478e+01,4.149338665003896409e+01,-3.465072487462555983e+01,1.120026771936862886e+01
3.750000000000000000e+00,3.246907600948343031e+01,4.202497485602883387e+01,-3.368337660898464492e+01,1.040603517729385707e+01
3.760000000000000231e+00,3.128923737812540651e+01,4.247023984353251791e+01,-3.272369073197757672e+01,9.680473721154944755e+00
3.770000000000000018e+00,3.011345557024429809e+01,4.282977799482098646e+01,-3.177553112893522069e+01,9.019428186519977686e+00
3.780000000000000249e+00,2.895024812526714442e+01,4.310511309065360308e+01,-3.084214664172256448e+01,8.418627201176292374e+00
3.790000000000000036e+00,2.780796868717102299e+01,4.329869391558185043e+01,-2.992618844060871552e+01,7.873759977005704513e+00
3.800000000000000266e+00,2.669470258277374342e+01,4.341387983482926671e+01,-2.902973630232886748e+01,7.380547871793400105e+00
3.810000000000000053e+00,2.561816353932275803e+01,4.345491424906838773e+01,-2.815433282971518736e+01,6.934809746755143500e+00
3.820000000000000284e+00,2.458559298416229666e+01,4.342688600649513830e+01,-2.730102454877956930e+01,6.532520298674866055e+00
3.830000000000000071e+00,2.360366336497716944e+01,4.333567902733994259e+01,-2.647040874222879836e+01,6.169860707790403964e+00
3.839999999999999858e+00,2.267838690295872439e+01,4.318791057163650038e+01,-2.566268482472794688e+01,5.843261110755038956e+00
3.850000000000000089e+00,2.181503114319103531e+01,4.299085875391684652e+01,-2.487770903505047571e+01,5.549434578939776763e+00
3.859999999999999876e+00,2.101804259694534949e+01,4.275238007573759091e+01,-2.411505121336093538e+01,5.285402452864259359e+00
3.870000000000000107e+00,2.029097968007947372e+01,4.248081790582868678e+01,-2.337405244766181411e+01,5.048511050587209503e+00
3.879999999999999893e+00,1.963645604141626322e+01,4.218490298554497286e+01,-2.265388241090458266e+01,4.836439928537746624e+00
3.890000000000000124e+00,1.905609524619474726e+01,4.187364717167705663e+01,-2.195359526804579531e+01,4.647202024807712384e+00
3.899999999999999911e+00,1.855049763415868114e+01,4.155623174720592061e+01,-2.127218310873538343e+01,4.479136154879223675e+00
3.910000000000000142e+00,1.811922001157271112e+01,4.124189173115149742e+01,-2.060862595436996614e+01,4.330892455936128371e+00
3.919999999999999929e+00,1.776076866371073848e+01,4.093979769941482516e+01,-1.996193749570172571e+01,4.201411486423321406e+00
3.930000000000000160e+00,1.747260599164952311e+01,4.065893668788199022e+01,-1.933120583663098557e+01,4.089897780829727658e+00
3.939999999999999947e+00,1.725117088723794723e+01,4.040799378581753132e+01,-1.871562864865849463e+01,3.995788734599504011e+00
3.950000000000000178e+00,1.709191276574591711e+01,4.019523604082872481e+01,-1.811454227603993772e+01,3.918719749803367680e+00
3.959999999999999964e+00,1.698933897990674780e+01,4.002840028592176225e+01,-1.752744447126312011e+01,3.858486608293990816e+00
3.970000000000000195e+00,1.693707514487116583e+01,3.991458646425147094e+01,-1.695401058132185668e+01,3.815006055458540324e+00
3.979999999999999982e+00,1.692793771403244918e+01,3.986015796834687563e+01,-1.639410314473281360e+01,3.788275574668173995e+00
3.990000000000000213e+00,1.695401796375482206e+01,3.987065042850933594e+01,-1.584777499476059148e+01,3.778333310757018282e+00
4.000000000000000000e+00,1.700677637364723083e+01,3.995069028075369744e+01,-1.531526609346478551e+01,3.785219061319447853e+00
4.009999999999999787e+00,1.707714623093789186e+01,4.010392431948587699e+01,-1.479699444172138101e+01,3.808937198571177074e+00
4.020000000000000462e+00,1.715564514529786777e+01,4.033296129581781742e+01,-1.429354152029257641e+01,3.849422313526457362e+00
4.030000000000000249e+00,1.723249303648169928e+01,4.063932646108010260e+01,-1.380563281455800428e+01,3.906508290081270651e+00
4.040000000000000036e+00,1.729773505347040086e+01,4.102342977905188093e+01,-1.333411405919938630e+01,3.979901421238911219e+00
4.049999999999999822e+00,1.734136780218162599e+01,4.148454834229811894e+01,-1.287992390776624418e+01,4.069158075300160604e+00
4.060000000000000497e+00,1.735346720067385817e+01,4.202082333060528185e+01,-1.244406378477304109e+01,4.173667308606124671e+00
4.070000000000000284e+00,1.732431624717201046e+01,4.262927164582885808e+01,-1.202756571423720011e+01,4.292638705674183264e+00
4.080000000000000071e+00,1.724453097784711630e+01,4.330581215061702949e+01,-1.163145893813805110e+01,4.425095609634861482e+00
4.089999999999999858e+00,1.710518290836242628e+01,4.404530623162957426e+01,-1.125673614124777622e+01,4.569873788064123588e+00
4.099999999999999645e+00,1.689791629561025843e+01,4.484161220423254690e+01,-1.090432008555239385e+01,4.725625463855808839e+00
4.110000000000000320e+00,1.661505862326527705e+01,4.568765287835842770e+01,-1.057503142873993696e+01,4.890828529826980464e+00
4.120000000000000107e+00,1.624972280582212392e+01,4.657549541736644017e+01,-1.026955845793841426e+01,5.063800661294936667e+00
4.129999999999999893e+00,1.579589971934044534e+01,4.749644244623107880e+01,-9.988429413252937650e+00,5.242717944729140100e+00
4.139999999999999680e+00,1.524853980149255506e+01,4.844113320497391584e+01,-9.731988007103065996e+00,5.425637554384331374e+00
4.150000000000000355e+00,1.460362261666214145e+01,4.939965340044858522e+01,-9.500372666509202091e+00,5.610523933956126363e+00
4.160000000000000142e+00,1.385821345144598915e+01,5.036165228659706372e+01,-9.293499938089828660e+00,5.795277877907673236e+00
4.169999999999999929e+00,1.301050618934915093e+01,5.131646540206133977e+01,-9.111052401480563390e+00,5.977767858081754149e+00
4.179999999999999716e+00,1.205985190792088169e+01,5.225324131609346523e+01,-8.952471338134982304e+00,6.155862906141098989e+00
4.190000000000000391e+00,1.100677284403707823e+01,5.316107068028129135e+01,-8.816954301003402605e+00,6.327466341608551481e+00
4.200000000000000178e+00,9.852961580364643979e+00,5.402911585548095985e+01,-8.703457628409282165e+00,6.490549628862540388e+00
4.209999999999999964e+00,8.601265515033876596e+00,5.484673938092484491e+01,-8.610703844511341742e+00,6.643185654171634091e+00
4.219999999999999751e+00,7.255656883965285964e+00,5.560362957573247655e+01,-8.537193790941751459e+00,6.783580735253122995e+00
4.230000000000000426e+00,5.821188807931489961e+00,5.628992161157412255e+01,-8.481223241330441809e+00,6.910104710203314404e+00
4.240000000000000213e+00,4.303938031186532953e+00,5.689631246817329924e+01,-8.440903664113569960e+00,7.021318499028943450e+00
4.250000000000000000e+00,2.710935202349919138e+00,5.741416827948069823e+01,-8.414186720767581562e+00,7.115998588275511239e+00
4.259999999999999787e+00,1.050083718421621404e+00,5.783562269610052908e+01,-8.398892017713597724e+00,7.193157956080075799e+00
4.270000000000000462e+00,-6.699316932684011849e-01,5.815366502697875006e+01,-8.392737571698233978e+00,7.252063029915427173e+00
4.280000000000000249e+00,-2.439745344991839371e+00,5.836221707822743809e+01,-8.393372401357209966e+00,7.292246350759778117e+00
4.290000000000000036e+00,-4.249418485407289836e+00,5.845619777674516371e+01,-8.398410622557047844e+00,7.313514703760043645e+00
4.299999999999999822e+00,-6.088553205508716815e+00,5.843157484826667769e+01,-8.405466402400497472e+00,7.315952564943301262e+00
4.310000000000000497e+00,-7.946410766864323350e+00,5.828540301071537044e+01,-8.412189116650568010e+00,7.299920804437329380e+00
4.320000000000000284e+00,-9.812032720430542199e+00,5.801584834118658307e+01,-8.416298057714181269e+00,7.266050677266466806e+00
4.330000000000000071e+00,-1.167436316425971299e+01,5.762219867543010565e+01,-8.415616054943084734e+00,7.215233221417121534e+00
4.339999999999999858e+00,-1.352237049337876940e+01,5.710486009916794359e+01,-8.408101395349426355e+00,7.148604267916002897e+00
4.350000000000000533e+00,-1.534516702471740146e+01,5.646533978784638208e+01,-8.391877470187433019e+00,7.067525347629852739e+00
4.360000000000000320e+00,-1.713212493348110854e+01,5.570621564242213708e+01,-8.365259620325955936e+00,6.973560853002792825e+00
4.370000000000000107e+00,-1.887298701370120924e+01,5.483109335059860712e+01,-8.326778709869129713e+00,6.868451878766775209e+00
4.379999999999999893e+00,-2.055797087340934937e+01,5.384455167280335530e+01,-8.275201021873375140e+00,6.754087222728976769e+00
4.389999999999999680e+00,-2.217786529218104974e+01,5.275207690760635160e+01,-8.209544140939092571e+00,6.632472075175606996e+00
4.400000000000000355e+00,-2.372411760358444965e+01,5.155998762994750706e+01,-8.129088563517752775e+00,6.505694962546638038e+00
4.410000000000000142e+00,-2.518891111501551450e+01,5.027535091549795254e+01,-8.033384856497326254e+00,6.375893537341000616e+00
4.419999999999999929e+00,-2.656523173990887443e+01,4.890589136408357973e+01,-7.922256266506384037e+00,6.245219821424871753e+00
4.429999999999999716e+00,-2.784692318965534952e+01,4.745989431304821693e+01,-7.795796764896289588e+00,6.115805513957682571e+00
4.440000000000000391e+00,-2.902873025184333855e+01,4.594610468681140247e+01,-7.654364595028539497e+00,5.989727968144094916e+00
4.450000000000000178e+00,-3.010632986471885175e+01,4.437362296114108062e+01,-7.498571467865000173e+00,5.868977423284112760e+00
4.459999999999999964e+00,-3.107634988205606419e+01,4.275179972964485131e+01,-7.329267627554481024e+00,5.755426050627391987e+00
4.469999999999999751e+00,-3.193637560496457439e+01,4.109013034594710234e+01,-7.147523079450243344e+00,5.650799334017662545e+00
4.480000000000000426e+00,-3.268494433467521532e+01,3.939815107852565745e+01,-6.954605337607814519e+00,5.556650260063060287e+00
