# eV,ground_re,ground_im,pumped_re,pumped_im
2.260000000000000231e+00,1.224943520713121501e+02,1.713861737498990401e+00,4.841898515476870557e+00,8.738720890772026451e+01
2.270000000000000018e+00,1.174479786191284916e+02,3.084712797170044318e+00,-7.941014022662704619e+00,8.586279451091508008e+01
2.280000000000000249e+00,1.130384509853804502e+02,3.572849460738585670e+00,-2.009110727653672512e+01,8.215730196868574353e+01
2.290000000000000036e+00,1.093673802443859699e+02,3.380711929846015984e+00,-3.122679142165092969e+01,7.643681469651377824e+01
2.300000000000000266e+00,1.064865593710344172e+02,2.716194813459233526e+00,-4.100587863586148529e+01,6.893674821250036189e+01
2.310000000000000053e+00,1.043995145011091097e+02,1.781319561689975073e+00,-4.913853972344836052e+01,5.995270259436347260e+01
2.319999999999999840e+00,1.030655272266260170e+02,7.616787442355581472e-01,-5.539815684836346321e+01,4.982886564093819004e+01
2.330000000000000071e+00,1.024058955501496513e+02,-1.828239774012671848e-01,-5.962961088852586755e+01,3.894444158307444326e+01
2.339999999999999858e+00,1.023120924698191914e+02,-9.254724795441128249e-01,-6.175464519230951765e+01,2.769866633516156185e+01
2.350000000000000089e+00,1.026553852252466044e+02,-1.378090059199317929e+00,-6.177406694997171854e+01,1.649503536240560209e+01
2.359999999999999876e+00,1.032973995413852464e+02,-1.493959439862456051e+00,-5.976667915113141305e+01,5.725411037682184734e+00
2.370000000000000107e+00,1.041010560011513064e+02,-1.268142549769474270e+00,-5.588497559156688510e+01,-4.245309799429294983e+00
2.379999999999999893e+00,1.049412736813007143e+02,-7.351607946044372843e-01,-5.034777329428901282e+01,-1.309330239170666310e+01
2.390000000000000124e+00,1.057148323629647990e+02,3.586728371423000827e-02,-4.343009507075138487e+01,-2.054807379970295500e+01
2.399999999999999911e+00,1.063488109224946072e+02,9.483968162813428693e-01,-3.545074338779924972e+01,-2.640232904222436261e+01
2.410000000000000142e+00,1.068070765943362375e+02,1.887570039286051493e+00,-2.675811870079498433e+01,-3.051899855053395427e+01
2.419999999999999929e+00,1.070943868634185776e+02,2.730787354977179504e+00,-1.771492466205974026e+01,-3.283510769167575205e+01
2.430000000000000160e+00,1.072577803351758519e+02,3.359151434328069730e+00,-8.682463458167029913e+00,-3.336231414365585835e+01
2.439999999999999947e+00,1.073850708798731546e+02,3.669126343688108527e+00,-5.252397333298741700e-03,-3.218409666477197817e+01
2.450000000000000178e+00,1.076004148137145933e+02,3.583712175485307849e+00,8.003315304454002188e+00,-2.944974161728045559e+01
2.459999999999999964e+00,1.080570865089281654e+02,3.062430563080210888e+00,1.507358799616153178e+01,-2.536543295918226804e+01
2.470000000000000195e+00,1.089277650412454790e+02,2.109450524047104203e+00,2.098995548691684832e+01,-2.018289842491533648e+01
2.479999999999999982e+00,1.103927938951610912e+02,7.792580009837922761e-01,2.559835035344281096e+01,-1.418619060342171068e+01
2.490000000000000213e+00,1.126270176670013967e+02,-8.206153640348108347e-01,2.881061221591176391e+01,-7.677278734086682377e+00
2.500000000000000000e+00,1.157859147408662750e+02,-2.530142323816725547e+00,3.060553948490933607e+01,-9.611888320983430489e-01
2.510000000000000231e+00,1.199918245996153132e+02,-4.140792968337614788e+00,3.102662745772738617e+01,5.668548279879455087e+00
2.520000000000000018e+00,1.253211058662861888e+02,-5.402941209717301518e+00,3.017666744260785450e+01,1.194340146657812340e+01
2.530000000000000249e+00,1.317930515777461267e+02,-6.036453440843454921e+00,2.820954840752199644e+01,1.763161825638948699e+01
2.540000000000000036e+00,1.393613294067073696e+02,-5.744028772082427459e+00,2.531975038836840142e+01,2.254770014415184320e+01
2.550000000000000266e+00,1.479086073425039842e+02,-4.226676038289645554e+00,2.173013848291737915e+01,2.655912863385562517e+01
2.560000000000000053e+00,1.572448735730634439e+02,-1.200555543162356464e+00,1.767875033081441671e+01,2.959005377942739301e+01
2.569999999999999840e+00,1.671097698676547623e+02,3.585705765173700765e+00,1.340531341799979792e+01,3.162182950600916698e+01
2.580000000000000071e+00,1.771790402871319259e+02,1.033418914350482787e+01,9.138228874698105741e+00,3.269045706321799116e+01
2.589999999999999858e+00,1.870749634678458904e+02,1.918233074324588472e+01,5.082716032879600832e+00,3.288116865317923043e+01
2.600000000000000089e+00,1.963804005698046069e+02,3.018998293671828748e+01,1.410730069274581222e+00,3.232053715930393167e+01
2.609999999999999876e+00,2.046558665774085171e+02,4.332973656409215835e+01,-1.746850634128880753e+00,3.116662578531442307e+01
2.620000000000000107e+00,2.114588342049968048e+02,5.848119991240562143e+01,-4.305412302317880524e+00,2.959778599523404807e+01
2.629999999999999893e+00,2.163643203399065555e+02,7.542973291151228921e+01,-6.228971527599993507e+00,2.780076850886714013e+01
2.640000000000000124e+00,2.189856959262986607e+02,9.386990121108819096e+01,-7.529685717743532791e+00,2.595882803185142151e+01
2.649999999999999911e+00,2.189946098336980924e+02,1.134136575401293925e+02,-8.264634683955183192e+00,2.424047844381176375e+01
2.660000000000000142e+00,2.161389304977520567e+02,1.336029920241640241e+02,-8.530145661174081795e+00,2.278949453732493424e+01
2.669999999999999929e+00,2.102576870118162446e+02,1.539265349230160211e+02,-8.454057792106420166e+00,2.171666460154143152e+01
2.680000000000000160e+00,2.012921308568064092e+02,1.738393605052893918e+02,-8.186417448469638813e+00,2.109368246930153745e+01
2.689999999999999947e+00,1.892922335659642954e+02,1.927850443664717091e+02,-7.889158710196502611e+00,2.094943652962761149e+01
2.700000000000000178e+00,1.744181736891927130e+02,2.102188812101238398e+02,-7.725352332007343392e+00,2.126881551812964588e+01
2.709999999999999964e+00,1.569366348029234928e+02,2.256310857526543714e+02,-7.848602448884363980e+00,2.199401523540219827e+01
2.720000000000000195e+00,1.372120191956375095e+02,2.385687821065739058e+02,-8.393136096501871535e+00,2.302820439654264462e+01
2.729999999999999982e+00,1.156929622742560753e+02,2.486556387203500833e+02,-9.465071047303329266e+00,2.424129784335653781e+01
2.740000000000000213e+00,9.289479364808623529e+01,2.556081243405522514e+02,-1.113526834528601306e+01,2.547749583344689484e+01
2.750000000000000000e+00,6.937881627676161145e+01,2.592475389111585855e+02,-1.343408366940195720e+01,2.656418159470140949e+01
2.760000000000000231e+00,4.572945115471632249e+01,2.595072013871630361e+02,-1.634823261382877035e+01,2.732172643401304057e+01
2.770000000000000018e+00,2.253041092735871942e+01,2.564344404782108882e+02,-1.981988488577084340e+01,2.757373136878001674e+01
2.780000000000000249e+00,3.411145398940031992e-01,2.501873184073105847e+02,-2.374800599957561076e+01,2.715723415450020539e+01
2.790000000000000036e+00,-2.032546630531065901e+01,2.410263046553135098e+02,-2.799187570259274338e+01,2.593242752498078119e+01
2.800000000000000266e+00,-3.902242785377239898e+01,2.293013890095422767e+02,-3.237663213049716404e+01,2.379146494318938565e+01
2.810000000000000053e+00,-5.538507338824915394e+01,2.154353646885048192e+02,-3.670062029497220379e+01,2.066597086590819288e+01
2.819999999999999840e+00,-6.914282686255140220e+01,1.999042085834666409e+02,-4.074426266202489444e+01,1.653292074400863143e+01
2.830000000000000071e+00,-8.012642181941855313e+01,1.832156254391337029e+02,-4.428011734782582920e+01,1.141860989518315606e+01
2.839999999999999858e+00,-8.827013516427591355e+01,1.658868984875334149e+02,-4.708374471868311417e+01,5.400489195133378217e+00
2.850000000000000089e+00,-9.360911175640214310e+01,1.484231972047519434e+02,-4.894496509463847644e+01,-1.393290611089584852e+00
2.859999999999999876e+00,-9.627209283851024679e+01,1.312974343554749908e+02,-4.967905868388707091e+01,-8.786714403933013173e+00
2.870000000000000107e+00,-9.647010308565006653e+01,1.149326443952303123e+02,-4.913743467949525723e+01,-1.656112952809410643e+01
2.879999999999999893e+00,-9.448185349486709583e+01,9.968768246729675298e+01,-4.721728162934303441e+01,-2.446279046554201386e+01
2.890000000000000124e+00,-9.063676926793526434e+01,8.584682963315256643e+01,-4.386970882257019611e+01,-3.221255427346812894e+01
2.899999999999999911e+00,-8.529664556890401172e+01,7.361364984560029256e+01,-3.910590241578206161e+01,-3.951745848009614548e+01
2.910000000000000142e+00,-7.883696578884605799e+01,6.310919301069811382e+01,-3.300085461061384962e+01,-4.608380663657444387e+01
2.919999999999999929e+00,-7.162888699773277779e+01,5.437439199614227903e+01,-2.569428341629533108e+01,-5.163127921052937097e+01
2.930000000000000160e+00,-6.402280979466802080e+01,4.737627450395069673e+01,-1.738844748453385947e+01,-5.590748504843885769e+01
2.939999999999999947e+00,-5.633431247619406435e+01,4.201741642098719609e+01,-8.342676653214798677e+00,-5.870227890267248938e+01
2.950000000000000178e+00,-4.883305289582776254e+01,3.814791208846938986e+01,1.135416627860865724e+00,-5.986110230632925067e+01
2.959999999999999964e+00,-4.173503822131012697e+01,3.557903620012196200e+01,1.070191045513071515e+01,-5.929656758546028072e+01
2.970000000000000195e+00,-3.519844679069755244e+01,3.409772551174332733e+01,1.999140906837602216e+01,-5.699750674932745653e+01
2.979999999999999982e+00,-2.932297138889288490e+01,3.348101634135448279e+01,2.863422243321553040e+01,-5.303475566046029854e+01
2.990000000000000213e+00,-2.415245272233890361e+01,3.350963258723623994e+01,3.627517852782446539e+01,-4.756304407167347392e+01
3.000000000000000000e+00,-1.968039727177622922e+01,3.398002221872307871e+01,4.259318183603392072e+01,-4.081851529461842887e+01
3.010000000000000231e+00,-1.585783436564199889e+01,3.471427891446945324e+01,4.732048905673760686e+01,-3.311160285930964875e+01
3.020000000000000018e+00,-1.260286975445768753e+01,3.556754896575807123e+01,5.026057817030216057e+01,-2.481523851586950968e+01
3.030000000000000249e+00,-9.811240609810017332e+00,3.643269999670282289e+01,5.130345310225072808e+01,-1.634864481308174078e+01
3.040000000000000036e+00,-7.367170012042642213e+00,3.724220562910205956e+01,5.043726372124350377e+01,-8.157260642640448367e+00
3.050000000000000266e+00,-5.153854949497286064e+00,3.796736777531674534e+01,4.775523604788979526e+01,-6.896406137546444715e-01
3.060000000000000053e+00,-3.062995345918771761e+00,3.861514601559473192e+01,4.345710135656793227e+01,5.627562184967707104e+00
3.070000000000000284e+00,-1.002875301943430664e+00,3.922298371482180102e+01,3.784448042955089875e+01,1.041519734080408988e+01
3.080000000000000071e+00,1.095367212709037696e+00,3.985210773220902070e+01,3.131000950096516533e+01,1.336631263922040347e+01
3.089999999999999858e+00,3.273509074926641560e+00,4.057982991927677574e+01,2.432037040492880209e+01,1.426838173729434445e+01
3.100000000000000089e+00,5.544136785521430966e+00,4.149139380484034945e+01,1.739378695031376054e+01,1.302152665558081246e+01
3.109999999999999876e+00,7.890622379499082406e+00,4.267189104490444862e+01,1.107294652037398031e+01,9.651327507427959418e+00
3.120000000000000107e+00,1.026901730670581081e+01,4.419872354323960906e+01,5.894672081041279377e+00,4.315046656089308819e+00
3.129999999999999893e+00,1.261160332942483286e+01,4.613501439547732730e+01,2.357976748433152636e+00,-2.699573369709556303e+00
3.140000000000000124e+00,1.483176631658972155e+01,4.852428080382904341e+01,8.923544142594033168e-01,-1.098336486431252546e+01
3.149999999999999911e+00,1.682981241966419361e+01,5.138658216341321605e+01,1.828273490157342529e+00,-2.002259640085972237e+01
3.160000000000000142e+00,1.849932664982089037e+01,5.471625387195880563e+01,5.371830698957609229e+00,-2.922309096427669672e+01
3.169999999999999929e+00,1.973367969035887626e+01,5.848123872037463400e+01,1.158538002888723639e+01,-3.794055049577525551e+01
3.180000000000000160e+00,2.043231671976474217e+01,6.262393864720336012e+01,2.037567956941176206e+01,-4.551557417474386824e+01
3.189999999999999947e+00,2.050650782114833603e+01,6.706343455787366281e+01,3.149070664555793186e+01,-5.131146813543968932e+01
3.200000000000000178e+00,1.988429826280797741e+01,7.169886372987831180e+01,4.452579951805422098e+01,-5.475265904808565409e+01
3.209999999999999964e+00,1.851446336141407301e+01,7.641370445500994890e+01,5.893922039745116592e+01,-5.536136897093506093e+01
3.220000000000000195e+00,1.636934176408393427e+01,8.108069599681132900e+01,7.407663486845750356e+01,-5.279020202525949657e+01
3.229999999999999982e+00,1.344648831195938143e+01,8.556711741776862823e+01,8.920340675816302678e+01,-4.684844295374564638e+01
3.240000000000000213e+00,9.769149470811381519e+00,8.974015913728814553e+01,1.035430564823057011e+02,-3.752017085320189693e+01
3.250000000000000000e+00,5.385617890604895486e+00,9.347214333811452036e+01,1.163197651925832474e+02,-2.497273451948952783e+01
3.260000000000000231e+00,3.675662726704602701e-01,9.664538033138468620e+01,1.268024625614597909e+02,-9.554694448923482852e+00
3.270000000000000018e+00,-5.192506332663983315e+00,9.915648448249302760e+01,1.343478415808167199e+02,8.217023155844255911e+00
3.280000000000000249e+00,-1.118456022973136932e+01,1.009200123035301857e+02,1.384396185662325536e+02,2.768033398200084960e+01
3.290000000000000036e+00,-1.748486438555254097e+01,1.018713243032350277e+02,1.387215085583235350e+02,4.806046203446212672e+01
3.300000000000000266e+00,-2.396023636171716831e+01,1.019686092150662375e+02,1.350217110714947353e+02,6.850993710533967374e+01
3.310000000000000053e+00,-3.047250192285020276e+01,1.011940430096395147e+02,1.273671818036449821e+02,8.815386641521030242e+01
3.320000000000000284e+00,-3.688301036276178735e+01,9.955408497976520721e+01,1.159865740416990576e+02,1.061378295614829028e+02
3.330000000000000071e+00,-4.305705202796562503e+01,9.707893904876866031e+01,1.013014307762678783e+02,1.216755176781330761e+02
3.339999999999999858e+00,-4.886803720091828040e+01,9.382123058960867468e+01,8.390594934489614332e+01,1.340931949833016574e+02
3.350000000000000089e+00,-5.420130960655098562e+01,8.985396799431012482e+01,6.453637494274221353e+01,1.428682107449477314e+02
3.359999999999999876e+00,-5.895748290023377791e+01,8.526787461752847719e+01,4.403175710617043848e+01,1.476591257345762642e+02
3.370000000000000107e+00,-6.305520451819103300e+01,8.016819107095757602e+01,2.328837683370149847e+01,1.483255197718232239e+02
3.379999999999999893e+00,-6.643326842836162882e+01,7.467106049619629005e+01,3.210580429607571951e+00,1.449361841721868132e+02
3.390000000000000124e+00,-6.905201696297494607e+01,6.889962043372025846e+01,-1.533899187590955648e+01,1.377651329593807645e+02
3.399999999999999911e+00,-7.089399240049169748e+01,6.297993395882426881e+01,-3.158673822897521433e+01,1.272756406206712114e+02
3.410000000000000142e+00,-7.196382151568730023e+01,5.703689930374335404e+01,-4.489008920987958362e+01,1.140932793241256746e+02
3.419999999999999929e+00,-7.228734089852025591e+01,5.119028044324867466e+01,-5.477160247095593348e+01,9.896963234823552114e+01
3.430000000000000160e+00,-7.190999708030224724e+01,4.555100019974808134e+01,-6.094310539875591815e+01,8.273895439536779861e+01
3.439999999999999947e+00,-7.089458264474843929e+01,4.021783146966933487e+01,-6.331847806266038958e+01,6.627049236681489219e+01
3.450000000000000178e+00,-6.931839641954189801e+01,3.527461051404392123e+01,-6.201440552295080977e+01,5.041944149904529127e+01
3.459999999999999964e+00,-6.726994111561062084e+01,3.078807854035100888e+01,-5.733920656611344668e+01,3.597957373603269104e+01
3.470000000000000195e+00,-6.484529378767132357e+01,2.680643410683165939e+01,-4.977061138112440375e+01,2.364043421650282184e+01
3.479999999999999982e+00,-6.214430156362018920e+01,2.335864978098953770e+01,-3.992406084286613321e+01,1.395166858106787267e+01
3.490000000000000213e+00,-5.926676568132608480e+01,2.045457307578015715e+01,-2.851368701669524341e+01,7.296542868776635160e+00
3.500000000000000000e+00,-5.630877971270464855e+01,1.808579554832274994e+01,-1.630856865111986309e+01,3.876085302636169239e+00
3.510000000000000231e+00,-5.335938211669443376e+01,1.622723704922879051e+01,-4.087108375272806349e+00,3.704560603279169584e+00
3.520000000000000018e+00,-5.049766867273739024e+01,1.483935668637109728e+01,7.407565143919807582e+00,6.616233712056326155e+00
3.530000000000000249e+00,-4.779048726562091787e+01,1.387087043245504070e+01,1.750840769046390477e+01,1.228264400540634504e+01
3.540000000000000036e+00,-4.529080693612367270e+01,1.326182967423297399e+01,2.565904531468568095e+01,2.023894434839147394e+01
3.550000000000000266e+00,-4.303681671007888809e+01,1.294689728826076980e+01,3.144018120554792262e+01,2.991730708563106944e+01
3.560000000000000053e+00,-4.105176962049721112e+01,1.285864947525515944e+01,3.458647316255429871e+01,4.068499775274187158e+01
3.570000000000000284e+00,-3.934454606388933229e+01,1.293073341628970141e+01,3.499321049644991177e+01,5.188449181873767202e+01
3.580000000000000071e+00,-3.791087088865904065e+01,1.310072294025230732e+01,3.271282405199831089e+01,6.287297183056880812e+01
3.589999999999999858e+00,-3.673508308158081803e+01,1.331253617371395848e+01,2.794194275972556696e+01,7.305868974374291724e+01
3.600000000000000089e+00,-3.579232803998338142e+01,1.351830921723303014e+01,2.100031691507630782e+01,8.193199633826932882e+01
3.609999999999999876e+00,-3.505102219463179125e+01,1.367965625451875766e+01,1.230342094537717479e+01,8.908929873984460812e+01
3.620000000000000107e+00,-3.447542957538016140e+01,1.376828665746094593e+01,2.330894873788168287e+00,9.424877076119082631e+01
3.629999999999999893e+00,-3.402819045268504539e+01,1.376599079954820048e+01,-8.406836244026035132e+00,9.725726489967284749e+01
3.640000000000000124e+00,-3.367265331484060198e+01,1.366404554198093635e+01,-1.940141934222476294e+01,9.808851198398190263e+01
3.649999999999999911e+00,-3.337488223469053139e+01,1.346212495766768136e+01,-3.017672300235283700e+01,9.683329767730359094e+01
3.660000000000000142e+00,-3.310524049880192621e+01,1.316682941056290623e+01,-4.031440760103041754e+01,9.368283130190222607e+01
3.669999999999999929e+00,-3.283948597904154099e+01,1.278996475955947432e+01,-4.947347664522464328e+01,8.890693586516377422e+01
3.680000000000000160e+00,-3.255935146462051222e+01,1.234671204767859543e+01,-5.740288704743756654e+01,8.282896252965954886e+01
3.689999999999999947e+00,-3.225262117817942453e+01,1.185382619096040990e+01,-6.394685528758516568e+01,7.579945328003407212e+01
3.700000000000000178e+00,-3.191275012993750693e+01,1.132799032732163802e+01,-6.904305393419021186e+01,6.817053961437864018e+01
3.709999999999999964e+00,-3.153810322453055193e+01,1.078443182081733553e+01,-7.271440674520800940e+01,6.027288219335507335e+01
3.720000000000000195e+00,-3.113091398364312568e+01,1.023587830189775438e+01,-7.505562334019974458e+01,5.239664692616641162e+01
3.729999999999999982e+00,-3.069607686051005402e+01,9.691899926332343540e+00,-7.621593668426744728e+01,4.477760637587104497e+01
3.740000000000000213e+00,-3.023989160939158083e+01,9.158649930079462820e+00,-7.637969851779676844e+01,3.758898746072572550e+01
3.750000000000000000e+00,-2.976887302932737356e+01,8.638982307690728391e+00,-7.574654052215551303e+01,3.093919643658634655e+01
3.760000000000000231e+00,-2.928872539469000458e+01,8.132895672819929089e+00,-7.451272482920755635e+01,2.487507947360094818e+01
3.770000000000000018e+00,-2.880355947937298922e+01,7.638228346325028006e+00,-7.285509956609467963e+01,1.938995824927189915e+01
3.780000000000000249e+00,-2.831540330412165218e+01,7.151513206228382380e+00,-7.091876587131105225e+01,1.443534558661381872e+01
3.790000000000000036e+00,-2.782402800017307953e+01,6.668892907955867422e+00,-6.880918179331376905e+01,9.935018991669123167e+00
3.800000000000000266e+00,-2.732708007797842953e+01,6.186997087991483291e+00,-6.658900980489534049e+01,5.800023174383139413e+00
3.810000000000000053e+00,-2.682048346815464157e+01,5.703692693026471972e+00,-6.427959408492171178e+01,1.943189199299392822e+00
3.820000000000000284e+00,-2.629905126222374179e+01,5.218635521701298075e+00,-6.186656566370852772e+01,-1.708109388129475326e+00
3.830000000000000071e+00,-2.575722998423242771e+01,4.733573724730177901e+00,-5.930874835809165546e+01,-5.202010645409147038e+00
3.839999999999999858e+00,-2.518988974728405594e+01,4.252380240214301388e+00,-5.654930009407650005e+01,-8.555767345659434753e+00
3.850000000000000089e+00,-2.459307238799515716e+01,3.780818553353300970e+00,-5.352788855314172878e+01,-1.175328281405997188e+01
3.859999999999999876e+00,-2.396461650786957875e+01,3.326072329800585425e+00,-5.019267376819794180e+01,-1.474659312674807232e+01
3.870000000000000107e+00,-2.330459247370099618e+01,2.896092109544844639e+00,-4.651095066339941297e+01,-1.746095609956700656e+01
3.879999999999999893e+00,-2.261550042125308835e+01,2.498829446024055656e+00,-4.247748010768140148e+01,-1.980290022553329266e+01
3.890000000000000124e+00,-2.190220827349806143e+01,2.141439224040255773e+00,-3.811978883985323563e+01,-2.167034948626812607e+01
3.899999999999999911e+00,-2.117163252645409699e+01,1.829533598969816710e+00,-3.350002196149873868e+01,-2.296379001790467811e+01
3.910000000000000142e+00,-2.043218975855396025e+01,1.566565951689712577e+00,-2.871325852423655434e+01,-2.359739117029430133e+01
3.919999999999999929e+00,-1.969306925512822204e+01,1.353411003296027149e+00,-2.388252208508097141e+01,-2.350903724471287859e+01
3.930000000000000160e+00,-1.896339485272132208e+01,1.188188948875407380e+00,-1.915100655265754881e+01,-2.266835952850864544e+01
3.939999999999999947e+00,-1.825135557790679641e+01,1.066358821862466444e+00,-1.467226960780669209e+01,-2.108206621043136408e+01
3.950000000000000178e+00,-1.756338891795964230e+01,9.810813153838795486e-01,-1.059930355807662927e+01,-1.879612957279237051e+01
3.959999999999999964e+00,-1.690349728189165290e+01,9.238261670051933772e-01,-7.073465801165333744e+00,-1.589468086888257226e+01
3.970000000000000195e+00,-1.627276770435044639e+01,8.851761493162170202e-01,-4.214234961528874557e+00,-1.249575722958315893e+01
3.979999999999999982e+00,-1.566914803914809440e+01,8.557606954820612399e-01,-2.110658782793006782e+00,-8.744316196462177615e+00
3.990000000000000213e+00,-1.508751123778109360e+01,8.272388597589197534e-01,-8.151876367032435677e-01,-4.803159286940958950e+00
4.000000000000000000e+00,-1.452001466311408784e+01,7.932448083310190690e-01,-3.403605216681693246e-01,-8.425683006633515326e-01
4.009999999999999787e+00,-1.395673583935904460e+01,7.502099139694827779e-01,-6.585502963587288594e-01,2.970455080648177759e+00
4.020000000000000462e+00,-1.338654173776637712e+01,6.979837262214618754e-01,-1.704705406731180872e+00,6.482449481718928652e+00
4.030000000000000249e+00,-1.279812767652749805e+01,6.401909363455334789e-01,-3.381770331795475037e+00,9.562428868869497833e+00
4.040000000000000036e+00,-1.218114592286654663e+01,5.842817371030549767e-01,-5.568248180709855610e+00,1.210880892969436395e+01
4.049999999999999822e+00,-1.152733445082212960e+01,5.412570373195305651e-01,-8.127204255608242889e+00,1.405383755283120983e+01
4.060000000000000497e+00,-1.083155382853865589e+01,5.250758774603225820e-01,-1.091591159462031513e+01,1.536527427347397889e+01
4.070000000000000284e+00,-1.009264509764327400e+01,5.517780175086842709e-01,-1.379531494124275781e+01,1.604531000477319935e+01
4.080000000000000071e+00,-9.314033383349984874e+00,6.383779795546988822e-01,-1.663853805915750783e+01,1.612695707027606318e+01
4.089999999999999858e+00,-8.504019900007687482e+00,8.016059719067718525e-01,-1.933777424078149920e+01,1.566834973169037859e+01
4.099999999999999645e+00,-7.675727582102091162e+00,1.056584591811481344e+00,-2.180906902183347640e+01,1.474555943264897984e+01
4.110000000000000320e+00,-6.846691010062403215e+00,1.415536953049234326e+00,-2.399471088165813981e+01,1.344463378788073271e+01
4.120000000000000107e+00,-6.038107639079522748e+00,1.886621402323566565e+00,-2.586317061557094021e+01,1.185360646088162362e+01
4.129999999999999893e+00,-5.273792552469754646e+00,2.472980332441769846e+00,-2.740675259443783318e+01,1.005519510429408214e+01
4.139999999999999680e+00,-4.578901132844231725e+00,3.172076383388693799e+00,-2.863732153509370093e+01,8.120811147045831291e+00
4.150000000000000355e+00,-3.978501514888336921e+00,3.975369654567027400e+00,-2.958062943471719208e+01,6.106358544019775181e+00
4.160000000000000142e+00,-3.496090174006855733e+00,4.868365945224560676e+00,-3.026987565023219773e+01,4.050113252402940844e+00
4.169999999999999929e+00,-3.152148708715729164e+00,5.831040286173541531e+00,-3.073918041484366626e+01,1.972768817479387371e+00
4.179999999999999716e+00,-2.962837509646847334e+00,6.838614050336661698e+00,-3.101763567835436675e+01,-1.204748732836662672e-01
4.190000000000000391e+00,-2.938912828154867540e+00,7.862639643785422905e+00,-3.112452005637261010e+01,-2.236094065986346191e+00
4.200000000000000178e+00,-3.084938521337013739e+00,8.872325934394444502e+00,-3.106613521898485430e+01,-4.387166948852273762e+00
4.209999999999999964e+00,-3.398843652302503848e+00,9.836021634958099114e+00,-3.083455205551382861e+01,-6.587625329154522369e+00
4.219999999999999751e+00,-3.871853694906781662e+00,1.072276389242690975e+01,-3.040836248002882769e+01,-8.846468834164431527e+00
4.230000000000000426e+00,-4.488798073625161145e+00,1.150379595287244072e+01,-2.975533462314115241e+01,-1.116257223869627779e+01
4.240000000000000213e+00,-5.228771981412102754e+00,1.215396108459978741e+01,-2.883668338910995743e+01,-1.352065184798594899e+01
4.250000000000000000e+00,-6.066107620386694599e+00,1.265288956991807012e+01,-2.761251153114918111e+01,-1.588884029341094184e+01
4.259999999999999787e+00,-6.971590771885745497e+00,1.298591069030147338e+01,-2.604786226237217761e+01,-1.821816183748205731e+01
4.270000000000000462e+00,-7.913844194074624028e+00,1.314464102556473435e+01,-2.411876273782998226e+01,-2.044401696385128986e+01
4.280000000000000249e+00,-8.860790652993969729e+00,1.312722258522904895e+01,-2.181763350843561966e+01,-2.248959236349159241e+01
4.290000000000000036e+00,-9.781105865510054898e+00,1.293820765094006298e+01,-1.915749213160649589e+01,-2.427092772977942303e+01
4.299999999999999822e+00,-1.064557526289010703e+01,1.258811006033287683e+01,-1.617448437081034029e+01,-2.570321043360046076e+01
4.310000000000000497e+00,-1.142827782380052071e+01,1.209266342195270916e+01,-1.292842417177879710e+01,-2.670774723033557763e+01
4.320000000000000284e+00,-1.210753443429309328e+01,1.147184403564321187e+01,-9.501200616433715496e+00,-2.721898921454696207e+01
4.330000000000000071e+00,-1.266657614990445069e+01,1.074872901529199609e+01,-5.993100676309020436e+00,-2.719096848476172212e+01
4.339999999999999858e+00,-1.309390797759733793e+01,9.948267545393962408e+00,-2.517284145054500488e+00,-2.660254377961771866e+01
4.350000000000000533e+00,-1.338336486305512985e+01,9.096045025482931479e+00,8.071846250529846056e-01,-2.546094419048969826e+01
4.360000000000000320e+00,-1.353387695774055643e+01,8.217116153085408214e+00,3.863209073786450176e+00,-2.380323692856703133e+01
4.370000000000000107e+00,-1.354897954978217811e+01,7.334974241097939718e+00,6.543808486476338615e+00,-2.169551524586805513e+01
4.379999999999999893e+00,-1.343611807264132096e+01,6.470711074063394186e+00,8.759876817294248497e+00,-1.922979148417416795e+01
4.389999999999999680e+00,-1.320580943290112153e+01,5.642405463440560709e+00,1.044690653929468560e+01,-1.651877190125352612e+01
4.400000000000000355e+00,-1.287072693341047902e+01,4.864760629961844884e+00,1.157010502303713650e+01,-1.368886834964733978e+01
4.410000000000000142e+00,-1.244477708214023437e+01,4.148991971719279803e+00,1.212745207281373894e+01,-1.087195225231806717e+01
4.419999999999999929e+00,-1.194223270607430365e+01,3.502949005868939647e+00,1.215040617572896231e+01,-8.196466279722860904e+00
4.429999999999999716e+00,-1.137697850908094921e+01,2.931439528101686953e+00,1.170215064148140449e+01,-5.778569773297145495e+00
4.440000000000000391e+00,-1.076191329234710814e+01,2.436711355411662172e+00,1.087346413169788484e+01,-3.714000492217343297e+00
4.450000000000000178e+00,-1.010853849318791298e+01,2.019038186442782656e+00,9.776487461705254844e+00,-2.071287345443510119e+00
4.459999999999999964e+00,-9.426746640024314061e+00,1.677351611068461645e+00,8.536825016500124264e+00,-8.868504777691422758e-01
4.469999999999999751e+00,-8.724806978989882111e+00,1.409861284803169079e+00,7.284551520160212235e+00,-1.623844786082965785e-01
4.480000000000000426e+00,-8.009530088841005480e+00,1.214609589682401625e+00,6.144782977677866853e+00,1.352510702107017071e-01
4.490000000000000213e+00,-7.286579848659734182e+00,1.089915267663796872e+00,5.228507765312762956e+00,7.159833004020024760e-02
4.500000000000000000e+00,-6.560890564060097851e+00,1.034671815151872343e+00,4.624357585505018520e+00,-2.602188712349853827e-01
4.509999999999999787e+00,-5.837140066221135015e+00,1.048479949839860481e+00,4.391930058420608241e+00,-7.463671153294980654e-01
