# eV,ground_re,ground_im,pumped_re,pumped_im
2.999999999999999889e-01,2.977385763699523480e+01,1.245830579031697471e+00,-1.386269068040391403e+03,1.781407987635089967e+02
3.099999999999999978e-01,2.816307259666496776e+01,9.338924423673680142e-01,-1.252266633602842148e+03,3.849662766754494214e+01
3.200000000000000067e-01,2.680909526793494280e+01,6.097663182951116312e-01,-1.112131073403495748e+03,-7.147384221724246345e+01
3.300000000000000155e-01,2.567579140766733303e+01,2.996812620354821211e-01,-9.707246348921780736e+02,-1.532217580175673390e+02
3.400000000000000244e-01,2.472830859482008137e+01,2.250591045427328962e-02,-8.323244572622770647e+02,-2.088668244148354347e+02
3.500000000000000333e-01,2.393386160871655832e+01,-2.094049483317620974e-01,-7.005490086103106933e+02,-2.410549759695683747e+02
3.599999999999999867e-01,2.326236144945548290e+01,-3.893133614900475825e-01,-5.783138222804133193e+02,-2.528115212941186485e+02
3.699999999999999956e-01,2.268688256632034594e+01,-5.151764983798359232e-01,-4.678158184292483384e+02,-2.473953788683176640e+02
3.800000000000000044e-01,2.218396910178279668e+01,-5.887265435066713071e-01,-3.705444534261517902e+02,-2.281596074195287542e+02
3.900000000000000133e-01,2.173378669922412598e+01,-6.145776018921833561e-01,-2.873170309586234907e+02,-1.984228316284892628e+02
4.000000000000000222e-01,2.132013146875720722e+01,-5.993829007441285883e-01,-2.183347647179414821e+02,-1.613554125291630612e+02
4.100000000000000311e-01,2.093031190442624379e+01,-5.510624717299393849e-01,-1.632556248313711365e+02,-1.198833517198614800e+02
4.199999999999999845e-01,2.055492278885729363e+01,-4.781176729237551215e-01,-1.212796412365270129e+02,-7.661199218751275453e+01
4.299999999999999933e-01,2.018753234597383894e+01,-3.890446098786391471e-01,-9.124218020102381388e+01,-3.377062942777010335e+01
4.400000000000000022e-01,1.982430509317403988e+01,-2.918539854944731671e-01,-7.171074950755028965e+01,6.821783552394064642e+00
4.500000000000000111e-01,1.946358303053674277e+01,-1.937003782559850451e-01,-6.108110955969257105e+01,4.377052620409551764e+01
4.600000000000000200e-01,1.910544705609694915e+01,-1.006196263764742305e-01,-5.766885073450331589e+01,7.610006512598511108e+01
4.700000000000000289e-01,1.875127891818954140e+01,-1.736906197627854920e-02,-5.979311474995698461e+01,1.032322046758761189e+02
4.799999999999999822e-01,1.840334174195635697e+01,5.263805772320662851e-02,-6.584975830191733337e+01,1.249500857623104650e+02
4.899999999999999911e-01,1.806439435176167407e+01,1.073153250695675492e-01,-7.437194671146552594e+01,1.413510522762958885e+02
5.000000000000000000e-01,1.773735142141558541e+01,1.458165955485790921e-01,-8.407688873823909148e+01,1.527916122228102438e+02
5.100000000000000089e-01,1.742499809092200636e+01,1.683947502032143995e-01,-9.389814661611924862e+01,1.598277703978440911e+02
5.200000000000000178e-01,1.712976425926968460e+01,1.762210444691844902e-01,-1.030036454823775216e+02,1.631539102539967416e+02
5.300000000000000266e-01,1.685356045366569333e+01,1.711800977427233306e-01,-1.108001349620965783e+02,1.635431694576665507e+02
5.400000000000000355e-01,1.659767412502316120e+01,1.556547524608848376e-01,-1.169253986582661469e+02,1.617919067866396858e+02
5.500000000000000444e-01,1.636272254306027207e+01,1.323136569364902482e-01,-1.212299461147132860e+02,1.586704215993146647e+02
5.600000000000000533e-01,1.614865625100911473e+01,1.039126143953686687e-01,-1.237502439453849234e+02,1.548815878426250379e+02
5.700000000000000622e-01,1.595480534970047337e+01,7.311861512505765659e-02,-1.246757420184946739e+02,1.510285303274614819e+02
5.799999999999999600e-01,1.577995974403207491e+01,4.236315782755459280e-02,-1.243120267992537151e+02,1.475919294286943000e+02
5.899999999999999689e-01,1.562247390293754279e+01,1.372909701127788748e-02,-1.230423929577688682e+02,1.449170175709900263e+02
5.999999999999999778e-01,1.548038663147967675e+01,-1.112705530731968040e-02,-1.212899770872802776e+02,1.432098502663630768e+02
6.099999999999999867e-01,1.535154678153275398e+01,-3.101758702335789472e-02,-1.194823591314441558e+02,1.425420158574324319e+02
6.199999999999999956e-01,1.523373666724855902e+01,-4.523290182229380146e-02,-1.180202264872231979e+02,1.428626069058211101e+02
6.300000000000000044e-01,1.512478612018600721e+01,-5.352135438371490028e-02,-1.172513335371325951e+02,1.440160229225325565e+02
6.400000000000000133e-01,1.502267152448195375e+01,-5.604445655477036103e-02,-1.174505974242929227e+02,1.457640143946586306e+02
6.500000000000000222e-01,1.492559571877673719e+01,-5.331310263431842528e-02,-1.188067709761785125e+02,1.478103123562918597e+02
6.600000000000000311e-01,1.483204624417199469e+01,-4.611086281663124425e-02,-1.214157464066330476e+02,1.498262119222134743e+02
6.700000000000000400e-01,1.474083096779774493e+01,-3.541041839788982432e-02,-1.252801872700794661e+02,1.514755839104912809e+02
6.800000000000000488e-01,1.465109154132804470e+01,-2.228889767591745938e-02,-1.303148767021578465e+02,1.524379640938824707e+02
6.900000000000000577e-01,1.456229639821979305e+01,-7.847269205987539992e-03,-1.363569193659439520e+02,1.524286002432794476e+02
7.000000000000000666e-01,1.447421600357895066e+01,6.861878547253477852e-03,-1.431797509737529026e+02,1.512146067055644210e+02
7.099999999999999645e-01,1.438688381452560705e+01,2.089482644542676321e-02,-1.505097969836289735e+02,1.486266677243152685e+02
7.199999999999999734e-01,1.430054687229983479e+01,3.346320824365613816e-02,-1.580445813135685000e+02,1.445660271069064038e+02
7.299999999999999822e-01,1.421561013245790939e+01,4.396530089232032062e-02,-1.654711131893009508e+02,1.390067871818152128e+02
7.399999999999999911e-01,1.413257856392772283e+01,5.200197414030061083e-02,-1.724834687632364023e+02,1.319938000255052373e+02
7.500000000000000000e-01,1.405200074200331706e+01,5.737809028844226278e-02,-1.787986244112244663e+02,1.236366567766307867e+02
7.600000000000000089e-01,1.397441716535002776e+01,6.009093711627828960e-02,-1.841697790841132303e+02,1.141004574239174758e+02
7.700000000000000178e-01,1.390031589061501904e+01,6.030789128692693596e-02,-1.883966109143223093e+02,1.035941677873465494e+02
7.800000000000000266e-01,1.383009735190001166e+01,5.833592733711525508e-02,-1.913321350666897445e+02,9.235743975839331199e+01
7.900000000000000355e-01,1.376404946824369979e+01,5.458580324845559856e-02,-1.928860523964748097e+02,8.064678561741096985e+01
8.000000000000000444e-01,1.370233338991016758e+01,4.953377450068125604e-02,-1.930246895474678297e+02,6.872196071327050504e+01
8.100000000000000533e-01,1.364497953798175800e+01,4.368353227766166857e-02,-1.917678198918485180e+02,5.683332682551400694e+01
8.200000000000000622e-01,1.359189298841235427e+01,3.753075493628901110e-02,-1.891828123541727678e+02,4.521084904866949472e+01
8.300000000000000711e-01,1.354286676924857247e+01,3.153223837849224859e-02,-1.853766751650690594e+02,3.405523145836321675e+01
8.399999999999999689e-01,1.349760129623315130e+01,2.608106807549558787e-02,-1.804866399637231211e+02,2.353153144818355713e+01
8.499999999999999778e-01,1.345572797538330434e+01,2.148875213705924922e-02,-1.746699669897245712e+02,1.376542004768974081e+01
8.599999999999999867e-01,1.341683494952676980e+01,1.797468893585891375e-02,-1.680936454327770093e+02,4.842086007589878172e+00
8.699999999999999956e-01,1.338049304846828491e+01,1.566282906730311064e-02,-1.609246176640889132e+02,-3.192375631723010976e+00
8.800000000000000044e-01,1.334628020127990133e+01,1.458493940365284021e-02,-1.533210773119805879e+02,-1.032738630960435344e+01
8.900000000000000133e-01,1.331380286028258375e+01,1.468950969836047178e-02,-1.454252857443966889e+02,-1.658252348464160519e+01
9.000000000000000222e-01,1.328271334199132170e+01,1.585507517943148328e-02,-1.373582273117050931e+02,-2.200086059579972897e+01
9.100000000000000311e-01,1.325272238132129843e+01,1.790656958455446104e-02,-1.292162890644756601e+02,-2.664153551678038312e+01
9.200000000000000400e-01,1.322360659270299976e+01,2.063327221046002552e-02,-1.210700140239076035e+02,-3.057208584849656319e+01
9.300000000000000488e-01,1.319521090858482815e+01,2.380696279315880348e-02,-1.129648464562204708e+02,-3.386106712730357060e+01
9.400000000000000577e-01,1.316744639898652380e+01,2.719903639491665776e-02,-1.049236701525429680e+02,-3.657141856770332566e+01
9.500000000000000666e-01,1.314028414709983572e+01,3.059553924189354832e-02,-9.695084241576462603e+01,-3.875496510577379894e+01
9.599999999999999645e-01,1.311374605293892159e+01,3.380934477513784786e-02,-8.903735182342217058e+01,-4.044835015390159327e+01
9.699999999999999734e-01,1.308789355334285887e+01,3.668897466999598150e-02,-8.116667976748126989e+01,-4.167058720453588450e+01
9.799999999999999822e-01,1.306281528188828567e+01,3.912385996336335825e-02,-7.332092547682752581e+01,-4.242230710029534890e+01
9.899999999999999911e-01,1.303861465172883882e+01,4.104611202155006300e-02,-6.548676125985605267e+01,-4.268666816929956553e+01
1.000000000000000000e+00,1.301539823808539253e+01,4.242911406703820526e-02,-5.766081708325394573e+01,-4.243179476375010495e+01
1.010000000000000009e+00,1.299326567883989370e+01,4.328343742348141759e-02,-4.985414801788179773e+01,-4.161452147404793322e+01
1.020000000000000018e+00,1.297230161770682955e+01,4.365072313265795645e-02,-4.209551015549765651e+01,-4.018514977964608192e+01
1.030000000000000027e+00,1.295257000220538757e+01,4.359624459320576850e-02,-3.443325519492287867e+01,-3.809287423857367827e+01
1.040000000000000036e+00,1.293411083542495810e+01,4.320088062132217133e-02,-2.693574545344628746e+01,-3.529150824202632464e+01
1.050000000000000044e+00,1.291693928229079091e+01,4.255318551838439822e-02,-1.969028393441472602e+01,-3.174513521502049329e+01
1.060000000000000053e+00,1.290104686122021604e+01,4.174215179822952232e-02,-1.280064287058121941e+01,-2.743332894874915695e+01
1.070000000000000062e+00,1.288640432102604017e+01,4.085113351007221144e-02,-6.383353993128747739e+00,-2.235562432883119044e+01
1.080000000000000071e+00,1.287296571725586425e+01,3.995324677656919565e-02,-5.629905554823628755e-01,-1.653497389457552202e+01
1.090000000000000080e+00,1.286067316448156994e+01,3.910840318766701379e-02,4.533278256344523527e+00,-1.001999247755505351e+01
1.100000000000000089e+00,1.284946175011951830e+01,3.836197465250640315e-02,8.781547503921398601e+00,-2.885867171425426037e+00
1.110000000000000098e+00,1.283926414638980695e+01,3.774494748515744985e-02,1.206712495390288886e+01,4.766111593792048851e+00
1.120000000000000107e+00,1.283001454229884430e+01,3.727530898393736219e-02,1.429024706798006328e+01,1.281036467730933381e+01
1.130000000000000115e+00,1.282165162717797813e+01,3.696032885161763815e-02,1.537126490942245738e+01,2.110007933502843613e+01
1.140000000000000124e+00,1.281412048018993133e+01,3.679935459322662000e-02,1.525504081923605604e+01,2.947133672780888958e+01
1.150000000000000133e+00,1.280737334485263190e+01,3.678673529388234997e-02,1.391434755713177651e+01,3.774809307980658701e+01
1.159999999999999920e+00,1.280136938314453765e+01,3.691451950003750426e-02,1.135212131562792059e+01,4.574775943629073538e+01
1.169999999999999929e+00,1.279607360067889488e+01,3.717463505226200476e-02,7.602484790471483400e+00,5.328710428342128580e+01
1.179999999999999938e+00,1.279145520539123737e+01,3.756034412792371574e-02,2.730522444753095801e+00,6.018819850922778159e+01
1.189999999999999947e+00,1.278748570238539095e+01,3.806686637562432807e-02,-3.169146492926423697e+00,6.628413268052800333e+01
1.199999999999999956e+00,1.278413703508192967e+01,3.869116703656487466e-02,-9.974894278669873771e+00,7.142426093066009685e+01
1.209999999999999964e+00,1.278138005855333681e+01,3.943100560595245996e-02,-1.754155842892651052e+01,7.547876174378198755e+01
1.219999999999999973e+00,1.277918357854386500e+01,4.028342501193835079e-02,-2.570467354962568152e+01,7.834235089153588660e+01
1.229999999999999982e+00,1.277751411508862667e+01,4.124292416949952578e-02,-3.428524638944792713e+01,7.993703268185613808e+01
1.239999999999999991e+00,1.277633646053104322e+01,4.229959290173550268e-02,-4.309484696770125822e+01,8.021382931308984610e+01
1.250000000000000000e+00,1.277561500679554030e+01,4.343749489346074993e-02,-5.194078920762406426e+01,7.915348131837187395e+01
1.260000000000000009e+00,1.277531572501886004e+01,4.463356147209376901e-02,-6.063118711963358720e+01,7.676616187837261407e+01
1.270000000000000018e+00,1.277540860062938499e+01,4.585720910380503695e-02,-6.897969571923655963e+01,7.309029159063773307e+01
1.280000000000000027e+00,1.277587026609254117e+01,4.707082138214175454e-02,-7.680977750752396105e+01,6.819057602729401424e+01
1.290000000000000036e+00,1.277668653745720206e+01,4.823114869087577472e-02,-8.395837309424344141e+01,6.215541460023855080e+01
1.300000000000000044e+00,1.277785455299538064e+01,4.929158366780144601e-02,-9.027889579938636189e+01,5.509384504176355080e+01
1.310000000000000053e+00,1.277938423361110942e+01,5.020517673318915242e-02,-9.564351217669612026e+01,4.713219301728200605e+01
1.320000000000000062e+00,1.278129883376567655e+01,5.092817183240018475e-02,-9.994471081944647040e+01,3.841059146893227449e+01
1.330000000000000071e+00,1.278363442449266252e+01,5.142377593298630423e-02,-1.030961982467090081e+02,2.907952027182318844e+01
1.340000000000000080e+00,1.278643824066286960e+01,5.166583303002317273e-02,-1.050331912130934029e+02,1.929649517879607146e+01
1.350000000000000089e+00,1.278976592543370217e+01,5.164205880446927355e-02,-1.057121979903707114e+02,9.223007713055192625e+00
1.360000000000000098e+00,1.279367780724695614e+01,5.135650768090779805e-02,-1.051103961183025035e+02,-9.782132432010515188e-01
1.370000000000000107e+00,1.279823444001544175e+01,5.083098936703875359e-02,-1.032247204539094838e+02,-1.114557970620238869e+01
1.380000000000000115e+00,1.280349171689558219e+01,5.010522406635554288e-02,-1.000707732532072356e+02,-2.112065572662661239e+01
1.390000000000000124e+00,1.280949592503150036e+01,4.923561919809225224e-02,-9.568165819949037143e+01,-3.074982311433253201e+01
1.400000000000000133e+00,1.281627913734443602e+01,4.829265851495728734e-02,-9.010682389624398070e+01,-3.988564759151608996e+01
1.409999999999999920e+00,1.282385533448071513e+01,4.735700851873175798e-02,-8.341098087672408212e+01,-4.838800943003187882e+01
1.419999999999999929e+00,1.283221761455492427e+01,4.651455789049468992e-02,-7.567313140350488254e+01,-5.612507400098134269e+01
1.429999999999999938e+00,1.284133678205974505e+01,4.585070415478399025e-02,-6.698572513260467076e+01,-6.297418173622169490e+01
1.439999999999999947e+00,1.285116151449045674e+01,4.544427960917803849e-02,-5.745392800729438676e+01,-6.882273379690560944e+01
1.449999999999999956e+00,1.286162019230200038e+01,4.536155871157823011e-02,-4.719496833687084347e+01,-7.356913975026617436e+01
1.459999999999999964e+00,1.287262435299321695e+01,4.565080665161157930e-02,-3.633750451248399571e+01,-7.712387767603506461e+01
1.469999999999999973e+00,1.288407360277153302e+01,4.633781117908394864e-02,-2.502094452983373074e+01,-7.941069661033179727e+01
1.479999999999999982e+00,1.289586169923299686e+01,4.742278702305845195e-02,-1.339463937981329700e+01,-8.036796760328351752e+01
1.489999999999999991e+00,1.290788341535344763e+01,4.887895722902495244e-02,-1.616870977853142932e+00,-7.995016459891500915e+01
1.500000000000000000e+00,1.292004171736884111e+01,5.065300384867758160e-02,1.014643925305709438e+01,-7.812943158653136777e+01
1.510000000000000009e+00,1.293225474367300798e+01,5.266744923210836538e-02,2.172336306097030700e+01,-7.489716972557137353e+01
1.520000000000000018e+00,1.294446206327624260e+01,5.482488798152877763e-02,3.293798343176814569e+01,-7.026555897546934659e+01
1.530000000000000027e+00,1.295662972259288459e+01,5.701384874780559414e-02,4.361281961812806429e+01,-6.426891450698275321e+01
1.540000000000000036e+00,1.296875365743949970e+01,5.911593508772029076e-02,5.357165472522082439e+01,-5.696476987194087371e+01
1.550000000000000044e+00,1.298086114934035784e+01,6.101378564967328139e-02,6.264273357971767808e+01,-4.843457725265077585e+01
1.560000000000000053e+00,1.299301013510926595e+01,6.259931485121179862e-02,7.066227050275307420e+01,-3.878392040342218650e+01
1.570000000000000062e+00,1.300528632751532676e+01,6.378165282718553653e-02,7.747817993332014908e+01,-2.814214804173036200e+01
1.580000000000000071e+00,1.301779826229170034e+01,6.449420212685952336e-02,8.295391920364104976e+01,-1.666135396621000453e+01
1.590000000000000080e+00,1.303067054151837034e+01,6.470026988133903423e-02,8.697231359190938349e+01,-4.514654238283669407e+00
1.600000000000000089e+00,1.304403568407031955e+01,6.439681632973101588e-02,8.943922027715456124e+01,8.106259778030304730e+00
1.610000000000000098e+00,1.305802510963988183e+01,6.361597901709867275e-02,9.028688090833830415e+01,2.099428225311967822e+01
1.620000000000000107e+00,1.307275986458193806e+01,6.242417921130059139e-02,8.947681274895386139e+01,3.393072441213804780e+01
1.630000000000000115e+00,1.308834173846780757e+01,6.091878336678532846e-02,8.700209597799029382e+01,4.668974080136927540e+01
1.640000000000000124e+00,1.310484541552392024e+01,5.922246636299451777e-02,8.288892955434087639e+01,5.904324345022741483e+01
1.650000000000000133e+00,1.312231225398437928e+01,5.747559245234577785e-02,7.719734955968213796e+01,7.076616956418487803e+01
1.660000000000000142e+00,1.314074619103517172e+01,5.582708204040071759e-02,7.002103126755990559e+01,8.164194568064206692e+01
1.669999999999999929e+00,1.316011213694940984e+01,5.442435613202967204e-02,6.148612819935763696e+01,9.146797451718441607e+01
1.679999999999999938e+00,1.318033705762336005e+01,5.340303577139803026e-02,5.174913674643580919e+01,1.000609609511569147e+02
1.689999999999999947e+00,1.320131376085069341e+01,5.287711380191475324e-02,4.099381202463172968e+01,1.072618912833836475e+02
1.699999999999999956e+00,1.322290721084621445e+01,5.293030653970293847e-02,2.942719785581996561e+01,1.129404854053598086e+02
1.709999999999999964e+00,1.324496301113107322e+01,5.360923268662954461e-02,1.727486950156770718e+01,1.169989546040170012e+02
1.719999999999999973e+00,1.326731753122027868e+01,5.491895877702938217e-02,4.775520428235367376e+00,1.193749180523789732e+02
1.729999999999999982e+00,1.328980901988349927e+01,5.682130090060361072e-02,-7.824947483793520675e+00,1.200433577781639087e+02
1.739999999999999991e+00,1.331228895742856366e+01,5.923609073934073960e-02,-2.027964851061474505e+01,1.190175240223020552e+02
1.750000000000000000e+00,1.333463285912116270e+01,6.204541200518749050e-02,-3.234705506483235382e+01,1.163487391079028583e+02
1.760000000000000009e+00,1.335674975581860302e+01,6.510060483919255514e-02,-4.379725159909650500e+01,1.121250867745078068e+02
1.770000000000000018e+00,1.337858964675930906e+01,6.823163514956651077e-02,-5.441789470030914799e+01,1.064690138193003719e+02
1.780000000000000027e+00,1.340014833996016819e+01,7.125824758608068077e-02,-6.401968132294769021e+01,9.953391021141570150e+01
1.790000000000000036e+00,1.342146926084533298e+01,7.400217806130497677e-02,-7.244114244799482094e+01,9.149977102002326035e+01
1.800000000000000044e+00,1.344264200924798658e+01,7.629960549366222866e-02,-7.955260186209228834e+01,8.256807702758756307e+01
1.810000000000000053e+00,1.346379766577254777e+01,7.801298085865682186e-02,-8.525916835563847940e+01,7.295605944778507990e+01
1.820000000000000062e+00,1.348510107580862538e+01,7.904138917764204353e-02,-8.950266331663672759e+01,6.289053660257577150e+01
1.830000000000000071e+00,1.350674055751087543e+01,7.932867721333047850e-02,-9.226242312802125412e+01,5.260152585706165240e+01
1.840000000000000080e+00,1.352891567328217448e+01,7.886871268406417390e-02,-9.355495549588960102e+01,4.231584197136203329e+01
1.850000000000000089e+00,1.355182385850313587e+01,7.770732204926127096e-02,-9.343246929829351188e+01,3.225089301915760132e+01
1.860000000000000098e+00,1.357564680455794104e+01,7.594067207168042621e-02,-9.198033718372384726e+01,2.260887716992061414e+01
1.870000000000000107e+00,1.360053753695477141e+01,7.371010125528065782e-02,-8.931358744353875068e+01,1.357156827250935827e+01
1.880000000000000115e+00,1.362660910878479825e+01,7.119365474113012460e-02,-8.557255521534094100e+01,5.295855940184452493e+00
1.890000000000000124e+00,1.365392574450887686e+01,6.859481326224645126e-02,-8.091785158516832155e+01,-2.089822386353052508e+00
1.900000000000000133e+00,1.368249712320191769e+01,6.612911651329038409e-02,-7.552483159203495688e+01,-8.488053012294443533e+00
1.910000000000000142e+00,1.371227629234416767e+01,6.400954841469246037e-02,-6.957775769077288430e+01,-1.383395347369540040e+01
1.919999999999999929e+00,1.374316146531032956e+01,6.243166341191799806e-02,-6.326386336429067114e+01,-1.809558701565516614e+01
1.929999999999999938e+00,1.377500169326388324e+01,6.155947981226475574e-02,-5.676752205214977920e+01,-2.127329460282981088e+01
1.939999999999999947e+00,1.380760613274004811e+01,6.151314312430453124e-02,-5.026471943485566385e+01,-2.339799360503436887e+01
1.949999999999999956e+00,1.384075637228857225e+01,6.235926903189432935e-02,-4.391801273127305194e+01,-2.452852859295699162e+01
1.959999999999999964e+00,1.387422105336191969e+01,6.410471647015632268e-02,-3.787213965526162696e+01,-2.474819230603318232e+01
1.969999999999999973e+00,1.390777183883846391e+01,6.669432542011159704e-02,-3.225041291123841347e+01,-2.416056261761650248e+01
1.979999999999999982e+00,1.394119966108649500e+01,7.001289482718872637e-02,-2.715200467398416961e+01,-2.288482322295092430e+01
1.989999999999999991e+00,1.397433013044534178e+01,7.389139017442410140e-02,-2.265019065129082421e+01,-2.105075105105149547e+01
2.000000000000000000e+00,1.400703700998484358e+01,7.811707671456770419e-02,-1.879158644282387058e+01,-1.879356155434191678e+01
2.010000000000000231e+00,1.403925276387023402e+01,8.244699326362274483e-02,-1.559637142249619757e+01,-1.624880384244752562e+01
2.020000000000000018e+00,1.407097535980793523e+01,8.662393257011875847e-02,-1.305945872957883935e+01,-1.354749116811529497e+01
2.030000000000000249e+00,1.410227074099851308e+01,9.039389572918296589e-02,-1.115253555154769849e+01,-1.081163889422002100e+01
2.040000000000000036e+00,1.413327066535186383e+01,9.352385508402329128e-02,-9.826867012004612434e+00,-8.150362386477940646e+00
2.049999999999999822e+00,1.416416592132711472e+01,9.581860364584932066e-02,-9.016730779982918165e+00,-5.656662140433113883e+00
2.060000000000000053e+00,1.419519525000465165e+01,9.713549540484067712e-02,-8.643328936658397410e+00,-3.404993919828319004e+00
2.069999999999999840e+00,1.422663061005434137e+01,9.739599061873197017e-02,-8.619009384750025760e+00,-1.449688972148596822e+00
2.080000000000000071e+00,1.425875969457525017e+01,9.659310815263344452e-02,-8.851621620347978947e+00,1.757451786395505811e-01
2.089999999999999858e+00,1.429186682655891438e+01,9.479414257408300126e-02,-9.248831189350653403e+00,1.458447900568586419e+00
2.100000000000000089e+00,1.432621350634501844e+01,9.213831139051693875e-02,-9.722223526486441614e+00,2.405191250127777014e+00
2.109999999999999876e+00,1.436201994767659507e+01,8.882933792847221011e-02,-1.019104075840378165e+01,3.040598952967163981e+00
2.120000000000000107e+00,1.439944891196174126e+01,8.512332546547654588e-02,-1.058541382420793120e+01,3.404697553737455085e+00
2.129999999999999893e+00,1.443859303224661694e+01,8.131261455565312601e-02,-1.084897608147931436e+01,3.549922620105041560e+00
2.140000000000000124e+00,1.447946661455532080e+01,7.770661449570627488e-02,-1.094077238770336180e+01,3.537721386013503722e+00
2.149999999999999911e+00,1.452200262605591696e+01,7.461083987046682187e-02,-1.083640829456709298e+01,3.434905676474550251e+00
2.160000000000000142e+00,1.456605524380280237e+01,7.230554580044601387e-02,-1.052841618756452036e+01,3.309914980379921712e+00
2.169999999999999929e+00,1.461140796587102031e+01,7.102542733553132703e-02,-1.002584762410916852e+01,3.229149004317372285e+00
2.180000000000000160e+00,1.465778690294953890e+01,7.094182165574856869e-02,-9.353132459121992426e+00,3.253522091875750366e+00
2.189999999999999947e+00,1.470487849886638188e+01,7.214872512322124953e-02,-8.548274351546202965e+00,3.435378930507699380e+00
2.200000000000000178e+00,1.475235059887662104e+01,7.465371634030255887e-02,-7.660477786947742729e+00,3.815892631314899752e+00
2.209999999999999964e+00,1.479987551871398388e+01,7.837457339029041403e-02,-6.747322858751881647e+00,4.423043404875377504e+00
2.220000000000000195e+00,1.484715358563319931e+01,8.314200654017510350e-02,-5.871619950091189644e+00,5.270249688333731974e+00
2.229999999999999982e+00,1.489393554008044873e+01,8.870851997554818347e-02,-5.098086603208725975e+00,6.355694851756908292e+00
2.240000000000000213e+00,1.494004221205846150e+01,9.476299423807788003e-02,-4.489992953915362683e+00,7.662362748483728225e+00
2.250000000000000000e+00,1.498538002143633463e+01,1.009501733753258301e-01,-4.105920100011545060e+00,9.158765622870753020e+00
2.260000000000000231e+00,1.502995109069805402e+01,1.068938757562147290e-01,-3.996767873162140106e+00,1.080031946967141820e+01
2.270000000000000018e+00,1.507385708895011511e+01,1.122224514184671784e-01,-4.203135141866253477e+00,1.253129599401551886e+01
