# eV,ground_re,ground_im,pumped_re,pumped_im
3.500000000000000333e-01,4.050779179547511433e+01,2.018060568826253398e+00,-5.739245907006919651e+02,1.846088360375640320e+02
3.599999999999999867e-01,3.837458875314275986e+01,1.626474747512758112e+00,-5.348930846315498684e+02,1.405158175832196434e+02
3.699999999999999956e-01,3.653670875299003740e+01,1.196875440561253612e+00,-4.942326002324351180e+02,1.034298867258819570e+02
3.800000000000000044e-01,3.496330575396592621e+01,7.602727620065198311e-01,-4.528598776352051232e+02,7.317582115817413069e+01
3.900000000000000133e-01,3.362306789941347063e+01,3.417054299298832309e-01,-4.116292701056454462e+02,4.946634421256549530e+01
4.000000000000000222e-01,3.248487412614028358e+01,-3.944571702162813498e-02,-3.713194676642045806e+02,3.191542884228475430e+01
4.100000000000000311e-01,3.151840266597476869e+01,-3.690786582559781315e-01,-3.326227447413533582e+02,2.005301326517727389e+01
4.199999999999999845e-01,3.069467979027453808e+01,-6.379317335915728471e-01,-2.961368360876064116e+02,1.334068674695411794e+01
4.299999999999999933e-01,2.998655893737766220e+01,-8.410941973304766339e-01,-2.623594739543057131e+02,1.118790613019611335e+01
4.400000000000000022e-01,2.936912237371150525e+01,-9.774759992785866380e-01,-2.316855511393655718e+02,1.296831686175926457e+01
4.500000000000000111e-01,2.881999971720852827e+01,-1.049248361448215761e+00,-2.044068106011976909e+02,1.803577563169168840e+01
4.600000000000000200e-01,2.831959993777760687e+01,-1.061267619293268183e+00,-1.807139045245789362e+02,2.573970423168361776e+01
4.700000000000000289e-01,2.785125578132810276e+01,-1.020495248070787841e+00,-1.607006152693384422e+02,3.543944456203549009e+01
4.799999999999999822e-01,2.740128187708229035e+01,-9.354270099104963210e-01,-1.443699885677755219e+02,4.651733137874592927e+01
4.899999999999999911e-01,2.695895001868827023e+01,-8.155437548777721979e-01,-1.316420963886498328e+02,5.839025077115292106e+01
5.000000000000000000e-01,2.651638719615107220e+01,-6.707956176927133418e-01,-1.223631234823258325e+02,7.051950682494535272e+01
5.100000000000000089e-01,2.606840384004540923e+01,-5.111302073875212404e-01,-1.163154578908698227e+02,8.241887477441916587e+01
5.200000000000000178e-01,2.561226136990606506e+01,-3.460739348521892356e-01,-1.132284614863529697e+02,9.366077454298562088e+01
5.300000000000000266e-01,2.514738947063862895e+01,-1.843739151951026556e-01,-1.127896014569619467e+02,1.038805523645872313e+02
5.400000000000000355e-01,2.467506451871922479e+01,-3.370597668581677003e-02,-1.146556369159205246e+02,1.127789087576822027e+02
5.500000000000000444e-01,2.419806121843140545e+01,9.954773086527367310e-02,-1.184635755733172999e+02,1.201225572461584079e+02
5.600000000000000533e-01,2.372028977300498553e+01,2.104501416019965987e-01,-1.238411426230708372e+02,1.257432388475486391e+02
5.700000000000000622e-01,2.324643080338197620e+01,2.955904120028230997e-01,-1.304165364623599999e+02,1.295352516610668090e+02
5.799999999999999600e-01,2.278157974725852597e+01,3.530975494443934770e-01,-1.378272822974631708e+02,1.314516823059160799e+02
5.899999999999999689e-01,2.233091164334791756e+01,3.825911949832119241e-01,-1.457280337739152856e+02,1.314995461459270132e+02
5.999999999999999778e-01,2.189937606168528106e+01,3.850759402402602616e-01,-1.537972131771702777e+02,1.297340560912047351e+02
6.099999999999999867e-01,2.149143052140061272e+01,3.627870305684806063e-01,-1.617424212020861773e+02,1.262522454215839502e+02
6.199999999999999956e-01,2.111081909250318489e+01,3.189964911135488301e-01,-1.693045865857266961e+02,1.211861688726179835e+02
6.300000000000000044e-01,2.076040106466383506e+01,2.577895744390573118e-01,-1.762608629522809451e+02,1.146958986934752858e+02
6.400000000000000133e-01,2.044203264573207335e+01,1.838219444942012504e-01,-1.824263140872355109e+02,1.069625192187606046e+02
6.500000000000000222e-01,2.015650269088515500e+01,1.020681699912883850e-01,-1.876544587595199971e+02,9.818130551263706707e+01
6.600000000000000311e-01,1.990352152591358248e+01,1.757190096805268456e-02,-1.918367715428529436e+02,8.855524975744575045e+01
6.700000000000000400e-01,1.968176007995696608e+01,-6.479244222577365542e-02,-1.949012564352037202e+02,7.828907424250401448e+01
6.800000000000000488e-01,1.948893484527363285e+01,-1.405375040478589743e-01,-1.968102252106160677e+02,6.758384305703876294e+01
6.900000000000000577e-01,1.932193269002785030e+01,-2.057525416617949909e-01,-1.975574223163070542e+02,5.663225688820195813e+01
7.000000000000000666e-01,1.917696831277236669e+01,-2.572582683022132666e-01,-1.971646428781637042e+02,4.561468761171636999e+01
7.099999999999999645e-01,1.904976618326327653e+01,-2.927221580832010672e-01,-1.956779902841954026e+02,3.469598250842270204e+01
7.199999999999999734e-01,1.893575819191051934e+01,-3.107310919420882556e-01,-1.931639152989471597e+02,2.402304271875055974e+01
7.299999999999999822e-01,1.883028794642450876e+01,-3.108200055260365025e-01,-1.897051702554691985e+02,1.372315761781397292e+01
7.399999999999999911e-01,1.872881271383217339e+01,-2.934569833685957141e-01,-1.853968001944336095e+02,3.903056686124248387e+00
7.500000000000000000e-01,1.862709440144947592e+01,-2.599869650624326289e-01,-1.803422785503103682e+02,-5.351376443451756337e+00
7.600000000000000089e-01,1.852137168203887541e+01,-2.125378263855978167e-01,-1.746498788309285999e+02,-1.397479651251128452e+01
7.700000000000000178e-01,1.840850636534445428e+01,-1.538940144693939083e-01,-1.684293564118629263e+02,-2.192157434374874470e+01
7.800000000000000266e-01,1.828609835937803751e+01,-8.734410106624682091e-02,-1.617889967619196909e+02,-2.916454463661956709e+01
7.900000000000000355e-01,1.815256500040948850e+01,-1.650953054207550744e-02,-1.548330687771730823e+02,-3.569341165511755776e+01
8.000000000000000444e-01,1.800718210388950880e+01,5.483755154962243611e-02,-1.476597050109284339e+02,-4.151290034577796462e+01
8.100000000000000533e-01,1.785008573799609977e+01,1.229592170459969797e-01,-1.403592149479791829e+02,-4.664073734008152172e+01
8.200000000000000622e-01,1.768223538309971232e+01,1.843312923562997474e-01,-1.330128234937615446e+02,-5.110554080210136618e+01
8.300000000000000711e-01,1.750534074999423950e+01,2.358097543966030663e-01,-1.256918148429613780e+02,-5.494469063789663466e+01
8.399999999999999689e-01,1.732175602527771119e+01,2.747769016798574104e-01,-1.184570520651825092e+02,-5.820224167377888591e+01
8.499999999999999778e-01,1.713434663639743505e+01,2.992611717044570407e-01,-1.113588352024890327e+02,-6.092693252897139899e+01
8.599999999999999867e-01,1.694633473094091869e+01,3.080256693863297479e-01,-1.044370554224704932e+02,-6.317033253443662488e+01
8.699999999999999956e-01,1.676113040276466393e+01,3.006218550288693447e-01,-9.772159972883650880e+01,-6.498515863358694844e+01
8.800000000000000044e-01,1.658215623979315012e+01,2.774063582557044771e-01,-9.123295973889750599e+01,-6.642378414656991481e+01
8.900000000000000133e-01,1.641267299459508777e+01,2.395204753385503094e-01,-8.498299886785704871e+01,-6.753695193458065660e+01
9.000000000000000222e-01,1.625561408128319840e+01,1.888335075153838860e-01,-7.897583463771157142e+01,-6.837269614424469921e+01
9.100000000000000311e-01,1.611343618568605862e+01,1.278526429280421872e-01,-7.320879644340388381e+01,-6.897546955232624555e+01
9.200000000000000400e-01,1.598799255744587455e+01,5.960351253381851455e-02,-6.767342363224715029e+01,-6.938546770105234884e+01
9.300000000000000488e-01,1.588043456195877212e+01,-1.251319688472057011e-02,-6.235647385346826610e+01,-6.963813657388055844e+01
9.400000000000000577e-01,1.579114584699649448e+01,-8.488266253886582458e-02,-5.724091699414098144e+01,-6.976384750070727137e+01
9.500000000000000666e-01,1.571971207287100292e+01,-1.538472091425615029e-01,-5.230689534202391400e+01,-6.978772122762798347e+01
9.599999999999999645e-01,1.566492762303034247e+01,-2.158803273466063100e-01,-4.753263564737161317e+01,-6.972958251278122077e+01
9.699999999999999734e-01,1.562483911619818500e+01,-2.677556579148744342e-01,-4.289530328195036901e+01,-6.960402704661068185e+01
9.799999999999999822e-01,1.559682394666079830e+01,-3.067033583462993040e-01,-3.837179255249151311e+01,-6.942058374061986115e+01
9.899999999999999911e-01,1.557770055148030508e+01,-3.305467749095244989e-01,-3.393945031016568947e+01,-6.918395726279396740e+01
1.000000000000000000e+00,1.556386570545526382e+01,-3.378131508617835954e-01,-2.957673225482176349e+01,-6.889433789302147204e+01
1.010000000000000009e+00,1.555145293499623804e+01,-3.278131798637737848e-01,-2.526379276322786183e+01,-6.854776810592150582e+01
1.020000000000000018e+00,1.553650517207153214e+01,-3.006855200185067356e-01,-2.098300972376835460e+01,-6.813655755538599124e+01
1.030000000000000027e+00,1.551515408113967354e+01,-2.574038667090527421e-01,-1.671944582794834844e+01,-6.764974015429262977e+01
1.040000000000000036e+00,1.548379811668432460e+01,-1.997457820129212025e-01,-1.246124717832210571e+01,-6.707356856685738933e+01
1.050000000000000044e+00,1.543927132544279779e+01,-1.302241301068651769e-01,-8.199979075377250126e+00,-6.639204255143914679e+01
1.060000000000000053e+00,1.537899520129568032e+01,-5.198360408889209777e-02,-3.930897610513093277e+00,-6.558746814211134790e+01
1.070000000000000062e+00,1.530110652409251770e+01,3.133361779255462026e-02,3.468456077154911110e-01,-6.464104461538606472e+01
1.080000000000000071e+00,1.520455504501138400e+01,1.157476447060064445e-01,4.630069461988695068e+00,-6.353347557420363501e+01
1.090000000000000080e+00,1.508916608620435262e+01,1.971194378971131145e-01,8.911504871289404051e+00,-6.224559935446152537e+01
1.100000000000000089e+00,1.495566455570783582e+01,2.713405972500465002e-01,1.317981721359796232e+01,-6.075903241459878501e+01
1.110000000000000098e+00,1.480565848422119224e+01,3.345261701826795497e-01,1.741971500501683678e+01,-5.905681752926857087e+01
1.120000000000000107e+00,1.464158190486646482e+01,3.832019890671046203e-01,2.161214967886736815e+01,-5.712406661809536956e+01
1.130000000000000115e+00,1.446659865149716495e+01,4.144781022012529181e-01,2.573461016495938836e+01,-5.494858605676320451e+01
1.140000000000000124e+00,1.428447037382750828e+01,4.262002792078404267e-01,2.976151422145301950e+01,-5.252147050094575320e+01
1.150000000000000133e+00,1.409939368695311224e+01,4.170723341645797277e-01,3.366469616131574583e+01,-4.983764975977508271e+01
1.159999999999999920e+00,1.391581281998833575e+01,3.867430941335511241e-01,3.741398781998439205e+01,-4.689637222741284717e+01
1.169999999999999929e+00,1.373821534049511861e+01,3.358532089585863911e-01,4.097788644006472225e+01,-4.370160794086166334e+01
1.179999999999999938e+00,1.357091945336139815e+01,2.660385999564501280e-01,4.432429973874187823e+01,-4.026235457433162424e+01
1.189999999999999947e+00,1.341786196065669401e+01,1.798891197632546124e-01,4.742135492990295376e+01,-3.659283066784808369e+01
1.199999999999999956e+00,1.328239619116196479e+01,8.086287425326771361e-02,5.023825506390396356e+01,-3.271254214717978925e+01
1.209999999999999964e+00,1.316710904719767328e+01,-2.684143433926108879e-02,5.274616289587262941e+01,-2.864621071273328923e+01
1.219999999999999973e+00,1.307366576952299297e+01,-1.384499234192893835e-01,5.491908976691320277e+01,-2.442355590819842348e+01
1.229999999999999982e+00,1.300269010130931235e+01,-2.488107495903603972e-01,5.673476483813126237e+01,-2.007892654069870986e+01
1.239999999999999991e+00,1.295368626755227304e+01,-3.526156387064395270e-01,5.817545859227496408e+01,-1.565078149529850293e+01
1.250000000000000000e+00,1.292500761922152996e+01,-4.446369616930191393e-01,5.922873392327714726e+01,-1.118102472204081010e+01
1.260000000000000009e+00,1.291387497740996970e+01,-5.199706440652651640e-01,5.988809845004050203e+01,-6.714204104963441111e+00
1.270000000000000018e+00,1.291644571830176780e+01,-5.742746209797643386e-01,6.015353296190885857e+01,-2.296588866111516136e+00
1.280000000000000027e+00,1.292793254022998539e+01,-6.039923782042945222e-01,6.003187313587503837e+01,2.024855078130790798e+00
1.290000000000000036e+00,1.294276873072162282e+01,-6.065513707860037407e-01,5.953702482712318300e+01,6.203567997517870580e+00
1.300000000000000044e+00,1.295481468845588857e+01,-5.805267874562806130e-01,5.868999725405987533e+01,1.019454981510106606e+01
1.310000000000000053e+00,1.295759853644870674e+01,-5.257622153185530500e-01,5.751874316947355226e+01,1.395553339394485981e+01
1.320000000000000062e+00,1.294458196895929269e+01,-4.434402250864413197e-01,5.605780049135340448e+01,1.744814462692411183e+01
1.330000000000000071e+00,1.290944107932281071e+01,-3.360976954597584831e-01,5.434773569322989317e+01,2.063901504816308830e+01
1.340000000000000080e+00,1.284635088317831020e+01,-2.075827653998023603e-01,5.243439533638859018e+01,2.350081248719464710e+01
1.350000000000000089e+00,1.275026163305100724e+01,-6.295257223710841454e-02,5.036797826229167185e+01,2.601315620276746543e+01
1.360000000000000098e+00,1.261715485300664419e+01,9.168668072556157567e-02,4.820194694350002607e+01,2.816338496875807351e+01
1.370000000000000107e+00,1.244426732680920900e+01,2.493933702671171371e-01,4.599180210672570013e+01,2.994714970607996563e+01
1.380000000000000115e+00,1.223027205286050645e+01,4.026515079845071066e-01,4.379374979240991905e+01,3.136880638872984051e+01
1.390000000000000124e+00,1.197540641933609251e+01,5.436707081730939306e-01,4.166329431753587187e+01,3.244158998911724012e+01
1.400000000000000133e+00,1.168153952065691392e+01,6.647146293076681145e-01,3.965379400118555253e+01,3.318755602427462748e+01
1.409999999999999920e+00,1.135217258202199275e+01,7.584458342002194930e-01,3.781501886334221751e+01,3.363728264877221363e+01
1.419999999999999929e+00,1.099236881691192025e+01,8.182737990586343990e-01,3.619175071791484299e+01,3.382933301811902993e+01
1.429999999999999938e+00,1.060861163455298417e+01,8.386920461837507057e-01,3.482246608940288013e+01,3.380948460838235547e+01
1.439999999999999947e+00,1.020859285079632883e+01,8.155901222185349964e-01,3.373814116694081378e+01,3.362973910556214463e+01
1.449999999999999956e+00,9.800935339484246001e+00,7.465264195172218731e-01,3.296121558782169814e+01,3.334713315284794533e+01
1.459999999999999964e+00,9.394857290607989242e+00,6.309486493492105774e-01,3.250474827279423096e+01,3.302237645276618849e+01
1.469999999999999973e+00,8.999787814212300674e+00,4.703501098426949856e-01,3.237179391288519525e+01,3.271834926564168455e+01
1.479999999999999982e+00,8.624945945931091984e+00,2.683517169511971390e-01,3.255502316200656310e+01,3.249849604737441666e+01
1.489999999999999991e+00,8.278897078845901092e+00,3.070203278796052732e-02,3.303660328085518927e+01,3.242515567614324112e+01
1.500000000000000000e+00,7.969102384862913446e+00,-2.348098352762922891e-01,3.378834908980650908e+01,3.255787130829386200e+01
1.510000000000000009e+00,7.701477828214718713e+00,-5.185306620997653937e-01,3.477214682416767744e+01,3.295172429226633426e+01
1.520000000000000018e+00,7.479979861346180314e+00,-8.092079319109254376e-01,3.594064605845168359e+01,3.365573670732273825e+01
1.530000000000000027e+00,7.306234794981774527e+00,-1.094338923296338528e+00,3.723820749604578850e+01,3.471138597111394830e+01
1.540000000000000036e+00,7.179228135117265985e+00,-1.360596714848445243e+00,3.860208732316844760e+01,3.615127260547876631e+01
1.550000000000000044e+00,7.095068886292365207e+00,-1.594322710389740161e+00,3.996383220848054663e+01,3.799797872930844989e+01
1.560000000000000053e+00,7.046841959927563792e+00,-1.782072460221267640e+00,4.125085308365946446e+01,4.026315026164573396e+01
1.570000000000000062e+00,7.024559446173809896e+00,-1.911199077810216806e+00,4.238814073574597074e+01,4.294683029937110774e+01
1.580000000000000071e+00,7.015218673998204757e+00,-1.970456514077238097e+00,4.330008212286619340e+01,4.603706484048346681e+01
1.590000000000000080e+00,7.002971780422946324e+00,-1.950603435209850689e+00,4.391233330435736804e+01,4.950979513601102155e+01
1.600000000000000089e+00,6.969408033552014992e+00,-1.844987519846427171e+00,4.415370303441527966e+01,5.332904366641943028e+01
1.610000000000000098e+00,6.893946514006184856e+00,-1.650089694095950410e+00,4.395800045001659129e+01,5.744739325667475072e+01
1.620000000000000107e+00,6.754333071940854083e+00,-1.366008184306076512e+00,4.326580089812757279e+01,6.180675137549072673e+01
1.630000000000000115e+00,6.527231861921721112e+00,-9.968632923108170507e-01,4.202608576782775884e+01,6.633938441302547062e+01
1.640000000000000124e+00,6.188898335207530188e+00,-5.511054686402191427e-01,4.019771515989485522e+01,7.096919989236637605e+01
1.650000000000000133e+00,5.715917453658168057e+00,-4.171153678170633899e-02,3.775069624831686355e+01,7.561324832372018534e+01
1.660000000000000142e+00,5.085988188451027625e+00,5.137432535696982994e-01,3.466721514599284149e+01,8.018341091671383936e+01
1.669999999999999929e+00,4.278733174962054520e+00,1.093146372592797011e+00,3.094240583776984721e+01,8.458823476218869075e+01
1.679999999999999938e+00,3.276510792227341096e+00,1.670047716053348674e+00,2.658483612623033210e+01,8.873487348970870414e+01
1.689999999999999947e+00,2.065205983021288105e+00,2.213999296519089999e+00,2.161669737379537182e+01,9.253108888058213211e+01
1.699999999999999956e+00,6.349758703030183860e-01,2.691032262746989367e+00,1.607369193482933412e+01,9.588726751745925014e+01
1.709999999999999964e+00,-1.019073322480959831e+00,3.064264481536798534e+00,1.000461936662854079e+01,9.871840629808461642e+01
1.719999999999999973e+00,-2.896300378422396626e+00,3.294627908330055366e+00,3.470669603828992145e+00,1.009460215192713122e+02
1.729999999999999982e+00,-4.990054706530075990e+00,3.341701188571819525e+00,-3.455561900373932183e+00,1.024999382048534642e+02
1.739999999999999991e+00,-7.287331473824799843e+00,3.164629488601424345e+00,-1.069131568607537552e+01,1.033199193381505125e+02
1.750000000000000000e+00,-9.768571193781596662e+00,2.723110559930364438e+00,-1.814513928619754068e+01,1.033570985708200567e+02
1.760000000000000009e+00,-1.240761517030143679e+01,1.978423588177691483e+00,-2.571855548436661465e+01,1.025751847002837849e+02
1.770000000000000018e+00,-1.517182426382029803e+01,8.944755453151378433e-01,-3.330789136681274698e+01,1.009514116044911276e+02
1.780000000000000027e+00,-1.802236423704881929e+01,-5.611613898714464810e-01,-4.080622838149201925e+01,9.847721324991958625e+01
1.790000000000000036e+00,-2.091465657216821938e+01,-2.416248214672310102e+00,-4.810543126568353500e+01,9.515860969206983100e+01
1.800000000000000044e+00,-2.379898925369521479e+01,-4.692939862678611185e+00,-5.509821235414956675e+01,9.101629650868017052e+01
1.810000000000000053e+00,-2.662127770689825823e+01,-7.406933888833922452e+00,-6.168018744010960575e+01,8.608543668579449104e+01
1.820000000000000062e+00,-2.932396199260894676e+01,-1.056673089817453004e+01,-6.775188001271934013e+01,8.041516046105569160e+01
1.830000000000000071e+00,-3.184702260049798639e+01,-1.417302815363671975e+01,-7.322063229619188007e+01,7.406778487023429136e+01
1.840000000000000080e+00,-3.412909385892017866e+01,-1.821826482609921882e+01,-7.800238400492000324e+01,6.711777060617664858e+01
1.850000000000000089e+00,-3.610865118126976370e+01,-2.268633387153410652e+01,-8.202328302509260993e+01,5.965043916206499830e+01
1.860000000000000098e+00,-3.772524617134728686e+01,-2.755247163216899864e+01,-8.522109623985534199e+01,5.176047798728133387e+01
1.870000000000000107e+00,-3.892076207033533564e+01,-3.278333206787765164e+01,-8.754639332287688092e+01,4.355026544640827524e+01
1.880000000000000115e+00,-3.964066118299130892e+01,-3.833724814473557529e+01,-8.896348141573247403e+01,3.512805067122425129e+01
1.890000000000000124e+00,-3.983519578779078785e+01,-4.416467845747437337e+01,-8.945107405310407955e+01,2.660602588301496496e+01
1.900000000000000133e+00,-3.946055461198022840e+01,-5.020883275903167231e+01,-8.900268337877892577e+01,1.809833040912802460e+01
1.910000000000000142e+00,-3.847991821521508626e+01,-5.640646582761707606e+01,-8.762673047728840459e+01,9.719026413918820495e+00
1.919999999999999929e+00,-3.686439853364345254e+01,-6.268882512690257869e+01,-8.534637440620898019e+01,1.580086319346477808e+00
1.929999999999999938e+00,-3.459384033228663924e+01,-6.898273410557369800e+01,-8.219906613366997306e+01,-6.210568968801378986e+00
1.939999999999999947e+00,-3.165746532528395107e+01,-7.521178982364058641e+01,-7.823583895337152683e+01,-1.355094354395064116e+01
1.949999999999999956e+00,-2.805434316709500564e+01,-8.129765095539966069e+01,-7.352035196410683682e+01,-2.034671655152609304e+01
1.959999999999999964e+00,-2.379367730022478966e+01,-8.716139015758243147e+01,-6.812770777253186338e+01,-2.651283666301477737e+01
1.969999999999999973e+00,-1.889489766765262502e+01,-9.272488334409413824e+01,-6.214306962948823099e+01,-3.197493238013304406e+01
1.979999999999999982e+00,-1.338755645923397353e+01,-9.791220759666778406e+01,-5.566010667781635846e+01,-3.667051361421518152e+01
1.989999999999999991e+00,-7.311027259416714941e+00,-1.026510192675489463e+02,-4.877929882360480462e+01,-4.054994440822633806e+01
2.000000000000000000e+00,-7.140121001472332640e-01,-1.068738842835706322e+02,-4.160613490769236478e+01,-4.357717138049284955e+01
2.010000000000000231e+00,6.346135095046594010e+00,-1.105195337131021063e+02,-3.424923932860414766e+01,-4.573019737212067781e+01
2.020000000000000018e+00,1.380425644718091682e+01,-1.135340192673688904e+02,-2.681846304428123418e+01,-4.700129477630045471e+01
2.030000000000000249e+00,2.158839378167416356e+01,-1.158717455229313913e+02,-1.942297496344589547e+01,-4.739695802152035498e+01
2.040000000000000036e+00,2.962092930652529077e+01,-1.174963582107127422e+02,-1.216938914600142141e+01,-4.693759958011015954e+01
2.049999999999999822e+00,3.781984198540634168e+01,-1.183814708497976937e+02,-5.159961994620569925e+00,-4.565699859160395135e+01
2.060000000000000053e+00,4.610005613450856288e+01,-1.185112152374498322e+02,1.509108223891692635e+00,-4.360151564656034395e+01
2.069999999999999840e+00,5.437485712118705550e+01,-1.178806047641608359e+02,7.749249590331443116e+00,-4.082909139750563554e+01
2.080000000000000071e+00,6.255734790282344449e+01,-1.164957031275090031e+02,1.348092544367268175e+01,-3.740805038452147357e+01
2.089999999999999858e+00,7.056191951852559896e+01,-1.143735946963488175e+02,1.863486029755480899e+01,-3.341573472749994522e+01
2.100000000000000089e+00,7.830570852636111567e+01,-1.115421564559824503e+02,2.315306278118510264e+01,-2.893699509830268823e+01
2.109999999999999876e+00,8.571001474735182057e+01,-1.080396350789216200e+02,2.698962963221465117e+01,-2.406256860674489317e+01
2.120000000000000107e+00,9.270165350926626502e+01,-1.039140361539634512e+02,3.011131900060800959e+01,-1.888737488691977973e+01
2.129999999999999893e+00,9.921421784651136022e+01,-9.922233591458898161e+01,3.249788569935969917e+01,-1.350876273725313759e+01
2.140000000000000124e+00,1.051892277705992882e+02,-9.402952888912281537e+01,3.414217548270818270e+01,-8.024740140811072564e+00
2.149999999999999911e+00,1.105771457385215513e+02,-8.840752770982899733e+01,3.504997986830183265e+01,-2.532220373426833149e+00
2.160000000000000142e+00,1.153382397716981984e+02,-8.243393383312420042e+01,3.523965737133907794e+01,2.874683793068304016e+00
2.169999999999999929e+00,1.194432782725439495e+02,-7.619070011190541436e+01,3.474153121328932770e+01,8.106287047024435921e+00
2.180000000000000160e+00,1.228740434057321664e+02,-6.976270800288673968e+01,3.359707753623688120e+01,1.307885070228774893e+01
2.189999999999999947e+00,1.256236529139512328e+02,-6.323628367136323902e+01,3.185792183132646116e+01,1.771596741482365189e+01
2.200000000000000178e+00,1.276966833814785076e+02,-5.669767836173424058e+01,2.958466461658026603e+01,2.194978753911308189e+01
2.209999999999999964e+00,1.291090912024125146e+02,-5.023153912697792123e+01,2.684556032175592577e+01,2.572206636268692392e+01
2.220000000000000195e+00,1.298879308143175990e+02,-4.391939634942874449e+01,2.371507580876924948e+01,2.898501495454857846e+01
2.229999999999999982e+00,1.300708730835847291e+02,-3.783819443659506732e+01,2.027235693560148988e+01,3.170194114663373242e+01
2.240000000000000213e+00,1.297055300378495417e+02,-3.205889163923395557e+01,1.659963302737673985e+01,3.384767117103898215e+01
2.250000000000000000e+00,1.288485953952754244e+02,-2.664515411633343334e+01,1.278059002654677379e+01,3.540874663008502665e+01
2.260000000000000231e+00,1.275648135020211242e+02,-2.165216816677461864e+01,8.898743439603510552e+00,3.638339570933918310e+01
