# eV,ground_re,ground_im,pumped_re,pumped_im
4.799999999999999822e-01,1.788900276118025090e+01,7.486302717105157607e-03,-1.584820443612849203e+02,-1.057051141877980349e+01
4.899999999999999911e-01,1.762133547903225050e+01,-4.288761342480584132e-02,-1.205316742442340967e+02,-9.466046975855036294e+00
5.000000000000000000e-01,1.738431504208322309e+01,-8.096763730336710430e-02,-8.405420577842144780e+01,7.683878134459264375e-01
5.100000000000000089e-01,1.717141587694785443e+01,-1.046855319460670286e-01,-5.166355228840602365e+01,1.924857452329440832e+01
5.200000000000000178e-01,1.697629335313249044e+01,-1.136372429291638841e-01,-2.548877315017714196e+01,4.441278208774398450e+01
5.300000000000000266e-01,1.679321772424066950e+01,-1.088791936643082187e-01,-7.034863320411735899e+00,7.422021609281682686e+01
5.400000000000000355e-01,1.661740496626942942e+01,-9.262584729325361310e-02,2.890509026408887294e+00,1.063677184951484378e+02
5.500000000000000444e-01,1.644522923166223194e+01,-6.788719228272845074e-02,4.185498037170464869e+00,1.385058274193464172e+02
5.600000000000000533e-01,1.627431339181793035e+01,-3.808476145841384330e-02,-2.596212942968283865e+00,1.684372324841372688e+02
5.700000000000000622e-01,1.610350473207523692e+01,-6.681707866695868123e-03,-1.634460751102243137e+01,1.942836698964250104e+02
5.799999999999999600e-01,1.593275161362071657e+01,2.314308787161416248e-02,-3.552874232400407095e+01,2.146110787018434962e+02
5.899999999999999689e-01,1.576290335513062502e+01,4.875421240385469784e-02,-5.835407610075560569e+01,2.285070394531740305e+02
5.999999999999999778e-01,1.559545946506865199e+01,6.823785347120814304e-02,-8.292706852780123938e+01,2.356087901409751169e+02
6.099999999999999867e-01,1.543229564627116801e+01,8.049304352738971546e-02,-1.074131810779198446e+02,2.360841350677811192e+02
6.199999999999999956e-01,1.527539287330550977e+01,8.523824389119678824e-02,-1.301761908655537070e+02,2.305710489737750777e+02
6.300000000000000044e-01,1.512659265625909910e+01,8.294248822033901958e-02,-1.498892833445281099e+02,2.200845121728890490e+02
6.400000000000000133e-01,1.498739682662168882e+01,7.469576586198359291e-02,-1.656114605108142825e+02,2.059009478782237466e+02
6.500000000000000222e-01,1.485882436608647161e+01,6.203697227719015550e-02,-1.768261106159370115e+02,1.894315047835137307e+02
6.600000000000000311e-01,1.474133153099974258e+01,4.675946951278797670e-02,-1.834418595171111690e+02,1.720953490963286470e+02
6.700000000000000400e-01,1.463479536809204617e+01,3.071413548082968167e-02,-1.857588133406990210e+02,1.552031847443602146e+02
6.800000000000000488e-01,1.453855517295902722e+01,1.562793517986392836e-02,-1.844057991964260452e+02,1.398595521510049196e+02
6.900000000000000577e-01,1.445150191659317684e+01,2.952837305762347556e-03,-1.802560614528200631e+02,1.268902527006338801e+02
7.000000000000000666e-01,1.437220244125280644e+01,-6.244273823828925055e-03,-1.743299835516110932e+02,1.167987221475830353e+02
7.099999999999999645e-01,1.429904345585197589e+01,-1.134473489944369182e-02,-1.676937516527381717e+02,1.097525541630375159e+02
7.199999999999999734e-01,1.423038005940628992e+01,-1.219309959660307661e-02,-1.613624901907176081e+02,1.055988676937762847e+02
7.299999999999999822e-01,1.416467458121124423e+01,-9.067230898855851637e-03,-1.562153685752536489e+02,1.039050062229212301e+02
7.399999999999999911e-01,1.410061373571699406e+01,-2.610462925736943725e-03,-1.529286340627124616e+02,1.040193028528219656e+02
7.500000000000000000e-01,1.403719515709908983e+01,6.264409739363541174e-03,-1.519306295033144636e+02,1.051454451915425921e+02
7.600000000000000089e-01,1.397377796374704850e+01,1.648788239985165410e-02,-1.533807826712707651e+02,1.064233799806228546e+02
7.700000000000000178e-01,1.391009575076245852e+01,2.695128372941691525e-02,-1.571724829774696275e+02,1.070097095631860782e+02
7.800000000000000266e-01,1.384623397859714800e+01,3.661776092893267304e-02,-1.629578548263673952e+02,1.061511034225552095e+02
7.900000000000000355e-01,1.378257682023841646e+01,4.461691576439194562e-02,-1.701908327492432988e+02,1.032452905745992666e+02
8.000000000000000444e-01,1.371973091437822312e+01,5.031561182976533597e-02,-1.781837455956713256e+02,9.788559456491869071e+01
8.100000000000000533e-01,1.365843499370853209e+01,5.336027165685173351e-02,-1.861718895932870623e+02,8.988658525360888518e+01
8.200000000000000622e-01,1.359946494842353637e+01,5.368898216288452846e-02,-1.933803352421326736e+02,7.929010672919633862e+01
8.300000000000000711e-01,1.354354356382526348e+01,5.151464663071769756e-02,-1.990874525509410375e+02,6.635255985929781275e+01
8.399999999999999689e-01,1.349126303459458676e+01,4.728300689695484615e-02,-2.026802987529488576e+02,5.151574799878834909e+01
8.499999999999999778e-01,1.344302656824109654e+01,4.161140422489346263e-02,-2.036980089615116185e+02,3.536473618380016148e+01
8.599999999999999867e-01,1.339901315399690951e+01,3.521550716320664270e-02,-2.018605594774001020e+02,1.857695881550271721e+01
8.699999999999999956e-01,1.335916712345226642e+01,2.883183566806496803e-02,-1.970816212083629182e+02,1.867202782512163095e+00
8.800000000000000044e-01,1.332321170112923170e+01,2.314375120446445638e-02,-1.894655716334785041e+02,-1.406690975324611870e+01
8.900000000000000133e-01,1.329068355489855158e+01,1.871772835332609006e-02,-1.792899809909796431e+02,-2.859468270508280696e+01
9.000000000000000222e-01,1.326098359003509231e+01,1.595529807082222626e-02,-1.669759410940489772e+02,-4.119377263941888145e+01
9.100000000000000311e-01,1.323343801981484269e+01,1.506422269573532736e-02,-1.530493947130519530e+02,-5.148061199023516821e+01
9.200000000000000400e-01,1.320736316490268969e+01,1.605042039825031394e-02,-1.380971070277941521e+02,-5.922821469431425356e+01
9.300000000000000488e-01,1.318212749724642663e+01,1.873010160705636251e-02,-1.227210828031905834e+02,-6.437085481632485084e+01
9.400000000000000577e-01,1.315720510688047540e+01,2.275970083473305081e-02,-1.074950847212329421e+02,-6.699617332060844888e+01
9.500000000000000666e-01,1.313221593564407286e+01,2.767964611262815899e-02,-9.292648436960591596e+01,-6.732621191488607337e+01
9.599999999999999645e-01,1.310694965406388768e+01,3.296692700413948046e-02,-7.942603148050181971e+01,-6.568963081191418496e+01
9.699999999999999734e-01,1.308137179465559008e+01,3.809087444445007770e-02,-6.728732624632371540e+01,-6.248789384024483695e+01
9.799999999999999822e-01,1.305561252501370362e+01,4.256657253067377966e-02,-5.667689807524081402e+01,-5.815847572710009672e+01
9.899999999999999911e-01,1.302994008174759877e+01,4.600085331829265045e-02,-4.763490680281894640e+01,-5.313816055862886856e+01
1.000000000000000000e+00,1.300472224674321708e+01,4.812680388364302952e-02,-4.008565865862585298e+01,-4.782927567947199066e+01
1.010000000000000009e+00,1.298038021822335608e+01,4.882402658482521557e-02,-3.385642834598441908e+01,-4.257127717560960178e+01
1.020000000000000018e+00,1.295733973972734887e+01,4.812339983809388322e-02,-2.870254537139392070e+01,-3.761952024456896027e+01
1.030000000000000027e+00,1.293598437520651245e+01,4.619663784760824621e-02,-2.433636559092644802e+01,-3.313236707526400693e+01
1.040000000000000036e+00,1.291661537859860154e+01,4.333239650631361822e-02,-2.045761865808280788e+01,-2.916706630821288471e+01
1.050000000000000044e+00,1.289942176411403629e+01,3.990188818594875286e-02,-1.678269256835280743e+01,-2.568413982698939790e+01
1.060000000000000053e+00,1.288446303607313936e+01,3.631784677987086318e-02,-1.307066665155618068e+01,-2.255938636826462584e+01
1.070000000000000062e+00,1.287166570561722523e+01,3.299115824244298195e-02,-9.144300871530013808e+00,-1.960209923891340011e+01
1.080000000000000071e+00,1.286083333914418603e+01,3.028951348596293364e-02,-4.904690349096251900e+00,-1.657772702484998106e+01
1.090000000000000080e+00,1.285166858239955623e+01,2.850206367658838363e-02,-3.388533093654406692e-01,-1.323299774544387830e+01
1.100000000000000089e+00,1.284380450447363309e+01,2.781331499591996673e-02,4.479908654804665602e+00,-9.321480988052982752e+00
1.110000000000000098e+00,1.283684180384667251e+01,2.828847528427552716e-02,9.398500644258527714e+00,-4.627669054114935676e+00
1.120000000000000107e+00,1.283038797901171257e+01,2.987126636698925891e-02,1.419652855982036144e+01,1.012103746978729735e+00
1.130000000000000115e+00,1.282409451771133924e+01,3.239396345000751520e-02,1.860358028518302831e+01,7.693243729759502436e+00
1.140000000000000124e+00,1.281768849234530094e+01,3.559823781158458211e-02,2.231982314965187797e+01,1.543191301989685194e+01
1.150000000000000133e+00,1.281099561989822178e+01,3.916437178833586524e-02,2.503831798224110372e+01,2.415996584098295230e+01
1.159999999999999920e+00,1.280395277770984741e+01,4.274567607831818161e-02,2.646744404121148975e+01,3.372585472506730042e+01
1.169999999999999929e+00,1.279660906405973719e+01,4.600453083290209633e-02,2.635193488945720830e+01,4.390114950497358137e+01
1.179999999999999938e+00,1.278911564471471252e+01,4.864642292109829652e-02,2.449122462968263747e+01,5.439196544363244357e+01
1.189999999999999947e+00,1.278170572117107184e+01,5.044865625562859612e-02,2.075407351982077131e+01,6.485432845271043334e+01
1.199999999999999956e+00,1.277466688979087905e+01,5.128103089323091113e-02,1.508875587144989439e+01,7.491232593437942455e+01
1.209999999999999964e+00,1.276830884796602561e+01,5.111665165370170294e-02,7.528424920710680368e+00,8.417780449855472114e+01
1.219999999999999973e+00,1.276292978411462720e+01,5.003204843287899911e-02,-1.808405619480179638e+00,9.227037672625796461e+01
1.229999999999999982e+00,1.275878483369419669e+01,4.819686571255792779e-02,-1.272202662996147104e+01,9.883657838675955531e+01
1.239999999999999991e+00,1.275605969721726218e+01,4.585440277032062917e-02,-2.493985625657499483e+01,1.035671607428160144e+02
1.250000000000000000e+00,1.275485193383949145e+01,4.329516085047323271e-02,-3.812823478980460834e+01,1.062116926975715927e+02
1.260000000000000009e+00,1.275516162846285795e+01,4.082619759933023285e-02,-5.190687173729951809e+01,1.065898663817610554e+02
1.270000000000000018e+00,1.275689216554032512e+01,3.873944476534942755e-02,-6.586505279794926082e+01,1.045991296808476960e+02
1.280000000000000027e+00,1.275986082565339608e+01,3.728218377005052681e-02,-7.957870063547190398e+01,1.002184942991548411e+02
1.290000000000000036e+00,1.276381795143995745e+01,3.663259760452539787e-02,-9.262742063125860170e+01,9.350857517713778577e+01
1.300000000000000044e+00,1.276847260117803629e+01,3.688275926295751100e-02,-1.046107414577910220e+02,8.460809671899316697e+01
1.310000000000000053e+00,1.277352199963671886e+01,3.803063594992359131e-02,-1.151628694842061833e+02,7.372724722790121632e+01
1.320000000000000062e+00,1.277868176254348853e+01,3.998176454944203650e-02,-1.239654047726443906e+02,6.113837248548009029e+01
1.330000000000000071e+00,1.278371384149709300e+01,4.256027989453045612e-02,-1.307576046750911587e+02,4.716457282749392022e+01
1.340000000000000080e+00,1.278844940881054448e+01,4.552804934241866386e-02,-1.353439202570727389e+02,3.216680796002403753e+01
1.350000000000000089e+00,1.279280444569216080e+01,4.860987540004051838e-02,-1.375986643500862101e+02,1.653012428819463508e+01
1.360000000000000098e+00,1.279678655545341570e+01,5.152214861203741753e-02,-1.374677934108028694e+02,6.496056312268878585e-01
1.370000000000000107e+00,1.280049241894890955e+01,5.400201999857744822e-02,-1.349678958966660787e+02,-1.508338511684072536e+01
1.380000000000000115e+00,1.280409625254569761e+01,5.583414378575809328e-02,-1.301825764858176058e+02,-3.029415403350212799e+01
1.390000000000000124e+00,1.280783052619537798e+01,5.687231573977757915e-02,-1.232565082135241994e+02,-4.463635403032041182e+01
1.400000000000000133e+00,1.281196096261224149e+01,5.705387017749139617e-02,-1.143874940901480812e+02,-5.780200071520309990e+01
1.409999999999999920e+00,1.281675839398343264e+01,5.640544424427255954e-02,-1.038169367095794797e+02,-6.952950948662160613e+01
1.419999999999999929e+00,1.282247034687087428e+01,5.503959596263895832e-02,-9.181915911780347983e+01,-7.960951823193751409e+01
1.429999999999999938e+00,1.282929523184377985e+01,5.314268503982901015e-02,-7.869005254205360700e+01,-8.788834676021495795e+01
1.439999999999999947e+00,1.283736173325388030e+01,5.095530084587674563e-02,-6.473554551710257954e+01,-9.426903599502729492e+01
1.449999999999999956e+00,1.284671545600388498e+01,4.874726385339947510e-02,-5.026039287962404245e+01,-9.871000607517621006e+01
1.459999999999999964e+00,1.285731414494625469e+01,4.678976227109959973e-02,-3.555777002650238927e+01,-1.012214711669497831e+02
1.469999999999999973e+00,1.286903192320440859e+01,4.532746237889711399e-02,-2.090012571408115249e+01,-1.018598472642703712e+02
1.479999999999999982e+00,1.288167208513144324e+01,4.455342267606603179e-02,-6.531693907304755520e+00,-1.007204837252800900e+02
1.489999999999999991e+00,1.289498711852332846e+01,4.458935013425344152e-02,7.337008929241603639e+00,-9.792913494741078750e+01
1.500000000000000000e+00,1.290870390469111051e+01,4.547319137678526579e-02,2.053246953278963360e+01,-9.363265987875465157e+01
1.510000000000000009e+00,1.292255152615982539e+01,4.715530731978977153e-02,3.291912819888295161e+01,-8.798948817920772569e+01
1.520000000000000018e+00,1.293628885158274500e+01,4.950361118452690362e-02,4.439800293472838177e+01,-8.116041722900280320e+01
1.530000000000000027e+00,1.294972909174371090e+01,5.231714360126127339e-02,5.490313230448986559e+01,-7.330029917046422838e+01
1.540000000000000036e+00,1.296275882683770853e+01,5.534670528974000581e-02,6.439611830760682665e+01,-6.455113859640927387e+01
1.550000000000000044e+00,1.297534956311255172e+01,5.832045284651517919e-02,7.285917900877669240e+01,-5.503704824260938011e+01
1.560000000000000053e+00,1.298756063090800161e+01,6.097185818055639306e-02,8.028723160533306213e+01,-4.486140342838506001e+01
1.570000000000000062e+00,1.299953311100543907e+01,6.306718804127327271e-02,8.667961097983371133e+01,-3.410640001407136168e+01
1.580000000000000071e+00,1.301147538463232323e+01,6.442970193876261520e-02,9.203207829281664942e+01,-2.283506196534809618e+01
1.590000000000000080e+00,1.302364175347582531e+01,6.495809119337862814e-02,9.632978231207933106e+01,-1.109557230531618544e+01
1.600000000000000089e+00,1.303630628407311143e+01,6.463725729337220505e-02,9.954179889708994722e+01,1.072373704967722441e+00
1.610000000000000098e+00,1.304973452432056469e+01,6.354029741514655161e-02,1.016177903344535594e+02,1.362965966257760364e+01
1.620000000000000107e+00,1.306415596804938595e+01,6.182145242979898703e-02,1.024871984158416751e+02,2.652889306601758435e+01
1.630000000000000115e+00,1.307974008238125485e+01,5.970068936921823360e-02,1.020612191214958671e+02,3.970532298109023372e+01
1.640000000000000124e+00,1.309657836645826912e+01,5.744144412352741869e-02,1.002376116986898182e+02,5.306831346399044946e+01
1.650000000000000133e+00,1.311467431224785152e+01,5.532375478451380391e-02,9.690818284571633967e+01,6.649416793328933295e+01
1.660000000000000142e+00,1.313394234701261709e+01,5.361549960858810748e-02,9.196857180971304047e+01,7.982105480094421068e+01
1.669999999999999929e+00,1.315421593105516962e+01,5.254466577423595741e-02,8.532975986508616018e+01,9.284668221723428871e+01
1.679999999999999938e+00,1.317526405396493949e+01,5.227549252362438670e-02,7.693055335228171998e+01,1.053292133300816857e+02
1.689999999999999947e+00,1.319681451145029172e+01,5.289096088498175530e-02,6.675015766073151724e+01,1.169917107881525169e+02
1.699999999999999956e+00,1.321858164042097350e+01,5.438347700834664927e-02,5.481988246193841974e+01,1.275301619916936460e+02
1.709999999999999964e+00,1.324029571480548562e+01,5.665477807323302667e-02,4.123300511037986382e+01,1.366248797123032546e+02
1.719999999999999973e+00,1.326173100879064926e+01,5.952515957247350026e-02,2.615187429424905474e+01,1.439548133684871800e+02
1.729999999999999982e+00,1.328272964027794778e+01,6.275117344528090280e-02,9.811459904878574889e+00,1.492140628233526627e+02
1.739999999999999991e+00,1.330321870772611703e+01,6.605007381119311349e-02,-7.481257080457371700e+00,1.521296772966523179e+02
1.750000000000000000e+00,1.332321889083054600e+01,6.912858003875002599e-02,-2.535241878072714528e+01,1.524796636106385392e+02
1.760000000000000009e+00,1.334284353601327666e+01,7.171305895241561479e-02,-4.337103033600443780e+01,1.501100344992796067e+02
1.770000000000000018e+00,1.336228820758013924e+01,7.357804926206747143e-02,-6.106308218424909029e+01,1.449497091630920238e+02
1.780000000000000027e+00,1.338181165873340994e+01,7.457018333931521303e-02,-7.792952363773271429e+01,1.370221398769021732e+02
1.790000000000000036e+00,1.340171006495592998e+01,7.462499471696072695e-02,-9.346726765864718800e+01,1.264526800635492094e+02
1.800000000000000044e+00,1.342228707448577474e+01,7.377479407365510056e-02,-1.071921571633036336e+02,1.134709250006757202e+02
1.810000000000000053e+00,1.344382269215192061e+01,7.214668500522752881e-02,-1.186626321090455320e+02,9.840753494057737782e+01
1.820000000000000062e+00,1.346654417353500577e+01,6.995078607673795024e-02,-1.275027197779577079e+02,8.168537573287024145e+01
1.830000000000000071e+00,1.349060194576333238e+01,6.745972799726743241e-02,-1.334229392863044552e+02,6.380516397173715148e+01
1.840000000000000080e+00,1.351605310096524626e+01,6.498140262569768177e-02,-1.362377711551858397e+02,4.532615953024970423e+01
1.850000000000000089e+00,1.354285427168249356e+01,6.282766033183702359e-02,-1.358784934282678023e+02,2.684278424891816073e+01
1.860000000000000098e+00,1.357086476522239771e+01,6.128210806374575353e-02,-1.324004206983855738e+02,8.958338175650313318e+00
1.870000000000000107e+00,1.359985979769497710e+01,6.057030192555941384e-02,-1.259838888734913809e+02,-7.742787068658817162e+00
1.880000000000000115e+00,1.362955263201559930e+01,6.083543581121176463e-02,-1.169286886185383310e+02,-2.272285196866881662e+01
1.890000000000000124e+00,1.365962349281591415e+01,6.212211582082400457e-02,-1.056420419663199652e+02,-3.551687209703764836e+01
1.900000000000000133e+00,1.368975240143379324e+01,6.437002557532661706e-02,-9.262061459987874912e+01,-4.575553146589629705e+01
1.910000000000000142e+00,1.371965262357747406e+01,6.741830534214125759e-02,-7.842743462406565413e+01,-5.318350653554803387e+01
1.919999999999999929e+00,1.374910130153032384e+01,7.102038461396001368e-02,-6.366492174997068787e+01,-5.767204368822717697e+01
1.929999999999999938e+00,1.377796406996567669e+01,7.486793190420146238e-02,-4.894549561654556413e+01,-5.922495516821579997e+01
1.939999999999999947e+00,1.380621101268962114e+01,7.862162668011804523e-02,-3.486140944607569025e+01,-5.797758101995535895e+01
1.949999999999999956e+00,1.383392215613770659e+01,8.194571630681199426e-02,-2.195553183206419945e+01,-5.418868358035837929e+01
1.959999999999999964e+00,1.386128173405253250e+01,8.454287522536536870e-02,-1.069476818010258512e+01,-4.822566980321387575e+01
1.969999999999999973e+00,1.388856159447068883e+01,8.618578534724379014e-02,-1.447674300847269002e+00,-4.054394715239736513e+01
1.979999999999999982e+00,1.391609524104479689e+01,8.674212253049473631e-02,5.532424705064864945e+00,-3.166158378130831252e+01
1.989999999999999991e+00,1.394424499129533146e+01,8.619024407150498168e-02,1.011782253856503111e+01,-2.213073863866110713e+01
2.000000000000000000e+00,1.397336549107446935e+01,8.462377110190923146e-02,1.230973020024949527e+01,-1.250753179831844619e+01
2.010000000000000231e+00,1.400376726544965678e+01,8.224436186189680587e-02,1.223432025091575248e+01,-3.322125326933112355e+00
2.020000000000000018e+00,1.403568405990880663e+01,7.934316886845893535e-02,1.013179686018806969e+01,4.949227098456205454e+00
2.030000000000000249e+00,1.406924741703529591e+01,7.627264494857231847e-02,6.339199930474772593e+00,1.190852780747205664e+01
2.040000000000000036e+00,1.410447126593668443e+01,7.341138991544728098e-02,1.268035155773210798e+00,1.725537466539777753e+01
2.049999999999999822e+00,1.414124833508369150e+01,7.112550346446232241e-02,-4.621864688052451875e+00,2.080020565954631806e+01
2.060000000000000053e+00,1.417935902586727437e+01,6.973034616694598342e-02,-1.085061944849496207e+01,2.247074905232361175e+01
2.069999999999999840e+00,1.421849211920476108e+01,6.945665721114820113e-02,-1.694697773880207237e+01,2.231141023805335877e+01
2.080000000000000071e+00,1.425827545791776885e+01,7.042462120127451763e-02,-2.247564144414412368e+01,2.047577170157681081e+01
2.089999999999999858e+00,1.429831367964484912e+01,7.262874399183863461e-02,-2.706160014437587691e+01,1.721281272053006006e+01
2.100000000000000089e+00,1.433822928148897091e+01,7.593535519614201534e-02,-3.041005192339795471e+01,1.284784207273296452e+01
2.109999999999999876e+00,1.437770286589780611e+01,8.009330173608003589e-02,-3.232079220648277129e+01,7.759454439676858328e+00
2.120000000000000107e+00,1.441650840014808921e+01,8.475705547449201294e-02,-3.269632651823554426e+01,2.354048702232368839e+00
2.129999999999999893e+00,1.445453973104782541e+01,8.952016337880387697e-02,-3.154338056228647957e+01,-2.960430548062168210e+00
2.140000000000000124e+00,1.449182540077236325e+01,9.395585411309151369e-02,-2.896791314195084510e+01,-7.799855378912549320e+00
2.149999999999999911e+00,1.452852993682530780e+01,9.766079871155206038e-02,-2.516415472363862804e+01,-1.182680723606300610e+01
2.160000000000000142e+00,1.456494113202402119e+01,1.002975959043864301e-01,-2.039856873174815632e+01,-1.476962851356235973e+01
2.169999999999999929e+00,1.460144425754140585e+01,1.016315682865250591e-01,-1.498993906766649964e+01,-1.643655082878493090e+01
2.180000000000000160e+00,1.463848551984568935e+01,1.015579236858412254e-01,-9.287005997432848048e+00,-1.672417324921213577e+01
2.189999999999999947e+00,1.467652823964334097e+01,1.001162208386485869e-01,-3.645189979211815867e+00,-1.561995951809999461e+01
2.200000000000000178e+00,1.471600607313706810e+01,9.749030050287664506e-02,1.596046968258944876e+00,-1.319883140261949173e+01
2.209999999999999964e+00,1.475727801833878061e+01,9.399328668783298035e-02,6.133748619632322097e+00,-9.614327058236922241e+00
2.220000000000000195e+00,1.480058989729302255e+01,9.003878634984441298e-02,9.718659657833551790e+00,-5.085141792781516124e+00
2.229999999999999982e+00,1.484604647113918041e+01,8.610086629434317296e-02,1.216808154456998636e+01,1.218496151576772962e-01
2.240000000000000213e+00,1.489359737009619167e+01,8.266661298404207048e-02,1.337373602892107272e+01,5.710793085359806120e+00
2.250000000000000000e+00,1.494303869184441425e+01,8.018595289281209293e-02,1.330435184620220923e+01,1.137688190341317096e+01
2.260000000000000231e+00,1.499403056501771303e+01,7.902382882021241617e-02,1.200306645321060550e+01,1.682581523146729552e+01
2.270000000000000018e+00,1.504612934201345809e+01,7.941973545238073529e-02,9.580091417775006946e+00,2.179139366230097252e+01
